Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
6/6/2018,17:00,-0.152,-,-0.072
6/6/2018,18:00,-0.207,-,-0.151
6/6/2018,19:00,-0.187,-,-0.147
6/6/2018,20:00,-0.094,-,-0.082
6/6/2018,21:00,0.034,-,-0.006
6/6/2018,22:00,0.155,-,0.115
6/6/2018,23:00,0.244,-,0.236
6/7/2018,0:00,0.273,-,0.312
6/7/2018,1:00,0.226,-,0.295
6/7/2018,2:00,0.111,-,0.198
6/7/2018,3:00,-0.046,-,0.058
6/7/2018,4:00,-0.209,-,-0.104
6/7/2018,5:00,-0.343,-,-0.229
6/7/2018,6:00,-0.424,-,-0.321
6/7/2018,7:00,-0.431,-,-0.332
6/7/2018,8:00,-0.348,-,-0.217
6/7/2018,9:00,-0.199,-,-0.07
6/7/2018,10:00,-0.027,-,0.105
6/7/2018,11:00,0.134,-,0.271
6/7/2018,12:00,0.259,-,0.388
6/7/2018,13:00,0.316,-,0.423
6/7/2018,14:00,0.295,-,0.415
6/7/2018,15:00,0.203,-,0.324
6/7/2018,16:00,0.069,-,0.196
6/7/2018,17:00,-0.073,-,0.035
6/7/2018,18:00,-0.192,-,-0.112
6/7/2018,19:00,-0.265,-,-0.215
6/7/2018,20:00,-0.26,-,-0.227
6/7/2018,21:00,-0.175,-,-0.187
6/7/2018,22:00,-0.049,-,-0.075
6/7/2018,23:00,0.081,-,0.073
6/8/2018,0:00,0.187,-,0.205
6/8/2018,1:00,0.241,-,0.323
6/8/2018,2:00,0.222,-,0.363
6/8/2018,3:00,0.131,-,0.303
6/8/2018,4:00,-0.01,-,0.143
6/8/2018,5:00,-0.161,-,-0.019
6/8/2018,6:00,-0.29,-,-0.148
6/8/2018,7:00,-0.373,-,-0.292
6/8/2018,8:00,-0.382,-,-0.334
6/8/2018,9:00,-0.297,-,-0.28
6/8/2018,10:00,-0.145,-,-0.141
6/8/2018,11:00,0.028,-,0.003
6/8/2018,12:00,0.192,-,0.164
6/8/2018,13:00,0.315,-,0.304
6/8/2018,14:00,0.365,-,0.396
6/8/2018,15:00,0.326,-,0.371
6/8/2018,16:00,0.211,-,0.262
6/8/2018,17:00,0.051,-,0.092
6/8/2018,18:00,-0.115,-,-0.071
6/8/2018,19:00,-0.262,-,-0.193
6/8/2018,20:00,-0.358,-,-0.283
6/8/2018,21:00,-0.363,-,-0.373
6/8/2018,22:00,-0.278,-,-0.306
6/8/2018,23:00,-0.142,-,-0.168
6/9/2018,0:00,0.011,-,-0.051
6/9/2018,1:00,0.15,-,0.107
6/9/2018,2:00,0.239,-,0.218
6/9/2018,3:00,0.246,-,0.261
6/9/2018,4:00,0.171,-,0.208
6/9/2018,5:00,0.04,-,0.089
6/9/2018,6:00,-0.108,-,-0.047
6/9/2018,7:00,-0.242,-,-0.17
6/9/2018,8:00,-0.333,-,-0.27
6/9/2018,9:00,-0.342,-,-0.307
6/9/2018,10:00,-0.249,-,-0.245
6/9/2018,11:00,-0.089,-,-0.112
6/9/2018,12:00,0.093,-,0.05
6/9/2018,13:00,0.266,-,0.229
6/9/2018,14:00,0.389,-,0.384
6/9/2018,15:00,0.423,-,0.45
6/9/2018,16:00,0.357,-,0.423
6/9/2018,17:00,0.208,-,0.27
6/9/2018,18:00,0.016,-,0.096
6/9/2018,19:00,-0.185,-,-0.13
6/9/2018,20:00,-0.364,-,-0.342
6/9/2018,21:00,-0.477,-,-0.498
6/9/2018,22:00,-0.484,-,-0.521
6/9/2018,23:00,-0.387,-,-0.441
6/10/2018,0:00,-0.228,-,-0.275
6/10/2018,1:00,-0.039,-,-0.077
6/10/2018,2:00,0.142,-,0.138
6/10/2018,3:00,0.261,-,0.292
6/10/2018,4:00,0.286,-,0.331
6/10/2018,5:00,0.22,-,0.309
6/10/2018,6:00,0.091,-,0.16
6/10/2018,7:00,-0.062,-,-0.001
6/10/2018,8:00,-0.206,-,-0.169
6/10/2018,9:00,-0.302,-,-0.251
6/10/2018,10:00,-0.302,-,-0.255
6/10/2018,11:00,-0.197,-,-0.154
6/10/2018,12:00,-0.022,-,0.006
6/10/2018,13:00,0.176,-,0.213
6/10/2018,14:00,0.358,-,0.387
6/10/2018,15:00,0.472,-,0.511
6/10/2018,16:00,0.479,-,0.533
6/10/2018,17:00,0.374,-,0.411
6/10/2018,18:00,0.186,-,0.224
6/10/2018,19:00,-0.046,-,-0.025
6/10/2018,20:00,-0.283,-,-0.261
6/10/2018,21:00,-0.487,-,-0.481
6/10/2018,22:00,-0.607,-,-0.645
6/10/2018,23:00,-0.604,-,-0.642
6/11/2018,0:00,-0.486,-,-0.487
6/11/2018,1:00,-0.291,-,-0.258
6/11/2018,2:00,-0.059,-,-0.008
6/11/2018,3:00,0.156,-,0.225
6/11/2018,4:00,0.295,-,0.397
6/11/2018,5:00,0.329,-,0.468
6/11/2018,6:00,0.264,-,0.407
6/11/2018,7:00,0.129,-,0.252
6/11/2018,8:00,-0.033,-,0.072
6/11/2018,9:00,-0.181,-,-0.098
6/11/2018,10:00,-0.272,-,-0.189
6/11/2018,11:00,-0.258,-,-0.19
6/11/2018,12:00,-0.134,-,-0.064
6/11/2018,13:00,0.061,-,0.107
6/11/2018,14:00,0.276,-,0.338
6/11/2018,15:00,0.458,-,0.543
6/11/2018,16:00,0.549,-,0.66
6/11/2018,17:00,0.518,-,0.641
6/11/2018,18:00,0.371,-,0.472
6/11/2018,19:00,0.14,-,0.226
6/11/2018,20:00,-0.131,-,-0.041
6/11/2018,21:00,-0.396,-,-0.302
6/11/2018,22:00,-0.613,-,-0.541
6/11/2018,23:00,-0.729,-,-0.721
6/12/2018,0:00,-0.707,-,-0.705
6/12/2018,1:00,-0.557,-,-0.51
6/12/2018,2:00,-0.323,-,-0.291
6/12/2018,3:00,-0.055,-,0.001
6/12/2018,4:00,0.182,-,0.275
6/12/2018,5:00,0.328,-,0.481
6/12/2018,6:00,0.361,-,0.522
6/12/2018,7:00,0.29,-,0.441
6/12/2018,8:00,0.149,-,0.26
6/12/2018,9:00,-0.016,-,0.074
6/12/2018,10:00,-0.162,-,-0.101
6/12/2018,11:00,-0.242,-,-0.194
6/12/2018,12:00,-0.209,-,-0.174
6/12/2018,13:00,-0.059,-,-0.049
6/12/2018,14:00,0.157,-,0.17
6/12/2018,15:00,0.38,-,0.434
6/12/2018,16:00,0.548,-,0.641
6/12/2018,17:00,0.608,-,0.727
6/12/2018,18:00,0.535,-,0.648
6/12/2018,19:00,0.343,-,0.43
6/12/2018,20:00,0.073,-,0.161
6/12/2018,21:00,-0.224,-,-0.122
6/12/2018,22:00,-0.504,-,-0.423
6/12/2018,23:00,-0.725,-,-0.677
6/13/2018,0:00,-0.828,-,-0.827
6/13/2018,1:00,-0.777,-,-0.733
6/13/2018,2:00,-0.591,-,-0.532
6/13/2018,3:00,-0.324,-,-0.257
6/13/2018,4:00,-0.036,-,0.049
6/13/2018,5:00,0.209,-,0.308
6/13/2018,6:00,0.352,-,0.507
6/13/2018,7:00,0.376,-,0.55
6/13/2018,8:00,0.295,-,0.474
6/13/2018,9:00,0.152,-,0.271
6/13/2018,10:00,-0.01,-,0.061
6/13/2018,11:00,-0.149,-,-0.129
6/13/2018,12:00,-0.214,-,-0.233
6/13/2018,13:00,-0.154,-,-0.159
6/13/2018,14:00,0.022,-,0.002
6/13/2018,15:00,0.252,-,0.248
6/13/2018,16:00,0.471,-,0.522
6/13/2018,17:00,0.618,-,0.709
6/13/2018,18:00,0.641,-,0.736
6/13/2018,19:00,0.526,-,0.606
6/13/2018,20:00,0.297,-,0.356
6/13/2018,21:00,0.002,-,0.077
6/13/2018,22:00,-0.309,-,-0.224
6/13/2018,23:00,-0.595,-,-0.523
6/14/2018,0:00,-0.81,-,-0.784
6/14/2018,1:00,-0.89,-,-0.915
6/14/2018,2:00,-0.805,-,-0.787
6/14/2018,3:00,-0.589,-,-0.559
6/14/2018,4:00,-0.303,-,-0.254
6/14/2018,5:00,-0.007,-,0.063
6/14/2018,6:00,0.232,-,0.322
6/14/2018,7:00,0.362,-,0.481
6/14/2018,8:00,0.371,-,0.484
6/14/2018,9:00,0.284,-,0.364
6/14/2018,10:00,0.143,-,0.19
6/14/2018,11:00,-0.014,-,0.009
6/14/2018,12:00,-0.145,-,-0.149
6/14/2018,13:00,-0.188,-,-0.231
6/14/2018,14:00,-0.1,-,-0.125
6/14/2018,15:00,0.096,-,0.063
6/14/2018,16:00,0.329,-,0.347
6/14/2018,17:00,0.537,-,0.603
6/14/2018,18:00,0.657,-,0.77
6/14/2018,19:00,0.645,-,0.747
6/14/2018,20:00,0.495,-,0.569
6/14/2018,21:00,0.243,-,0.322
6/14/2018,22:00,-0.062,-,0.017
6/14/2018,23:00,-0.375,-,-0.299
6/15/2018,0:00,-0.658,-,-0.592
6/15/2018,1:00,-0.856,-,-0.823
6/15/2018,2:00,-0.905,-,-0.893
6/15/2018,3:00,-0.789,-,-0.723
6/15/2018,4:00,-0.556,-,-0.483
6/15/2018,5:00,-0.262,-,-0.16
6/15/2018,6:00,0.029,-,0.153
6/15/2018,7:00,0.25,-,0.401
6/15/2018,8:00,0.357,-,0.542
6/15/2018,9:00,0.353,-,0.533
6/15/2018,10:00,0.262,-,0.385
6/15/2018,11:00,0.121,-,0.203
6/15/2018,12:00,-0.033,-,0.018
6/15/2018,13:00,-0.15,-,-0.129
6/15/2018,14:00,-0.168,-,-0.142
6/15/2018,15:00,-0.056,-,-0.025
6/15/2018,16:00,0.149,-,0.197
6/15/2018,17:00,0.378,-,0.459
6/15/2018,18:00,0.569,-,0.706
6/15/2018,19:00,0.662,-,0.803
6/15/2018,20:00,0.62,-,0.725
6/15/2018,21:00,0.451,-,0.538
6/15/2018,22:00,0.193,-,0.273
6/15/2018,23:00,-0.112,-,-0.025
6/16/2018,0:00,-0.419,-,-0.312
6/16/2018,1:00,-0.687,-,-0.578
6/16/2018,2:00,-0.856,-,-0.781
6/16/2018,3:00,-0.873,-,-0.808
6/16/2018,4:00,-0.735,-,-0.64
6/16/2018,5:00,-0.493,-,-0.403
6/16/2018,6:00,-0.204,-,-0.099
6/16/2018,7:00,0.068,-,0.188
6/16/2018,8:00,0.261,-,0.401
6/16/2018,9:00,0.347,-,0.514
6/16/2018,10:00,0.329,-,0.482
6/16/2018,11:00,0.23,-,0.322
6/16/2018,12:00,0.086,-,0.141
6/16/2018,13:00,-0.062,-,-0.026
6/16/2018,14:00,-0.163,-,-0.162
6/16/2018,15:00,-0.16,-,-0.142
6/16/2018,16:00,-0.033,-,-0.016
6/16/2018,17:00,0.174,-,0.199
6/16/2018,18:00,0.393,-,0.487
6/16/2018,19:00,0.563,-,0.707
6/16/2018,20:00,0.631,-,0.802
6/16/2018,21:00,0.572,-,0.728
6/16/2018,22:00,0.399,-,0.52
6/16/2018,23:00,0.146,-,0.264
6/17/2018,0:00,-0.147,-,-0.032
6/17/2018,1:00,-0.436,-,-0.335
6/17/2018,2:00,-0.676,-,-0.593
6/17/2018,3:00,-0.813,-,-0.774
6/17/2018,4:00,-0.801,-,-0.747
6/17/2018,5:00,-0.647,-,-0.58
6/17/2018,6:00,-0.406,-,-0.331
6/17/2018,7:00,-0.135,-,-0.039
6/17/2018,8:00,0.108,-,0.215
6/17/2018,9:00,0.273,-,0.393
6/17/2018,10:00,0.336,-,0.453
6/17/2018,11:00,0.301,-,0.377
6/17/2018,12:00,0.191,-,0.224
6/17/2018,13:00,0.045,-,0.038
6/17/2018,14:00,-0.095,-,-0.135
6/17/2018,15:00,-0.183,-,-0.243
6/17/2018,16:00,-0.166,-,-0.216
6/17/2018,17:00,-0.033,-,-0.087
6/17/2018,18:00,0.166,-,0.146
6/17/2018,19:00,0.366,-,0.395
6/17/2018,20:00,0.515,-,0.587
6/17/2018,21:00,0.569,-,0.659
6/17/2018,22:00,0.508,-,0.586
6/17/2018,23:00,0.342,-,0.408
6/18/2018,0:00,0.104,-,0.177
6/18/2018,1:00,-0.164,-,-0.157
6/18/2018,2:00,-0.421,-,-0.402
6/18/2018,3:00,-0.628,-,-0.586
6/18/2018,4:00,-0.732,-,-0.714
6/18/2018,5:00,-0.694,-,-0.658
6/18/2018,6:00,-0.534,-,-0.482
6/18/2018,7:00,-0.306,-,-0.258
6/18/2018,8:00,-0.061,-,-0.002
6/18/2018,9:00,0.153,-,0.226
6/18/2018,10:00,0.289,-,0.371
6/18/2018,11:00,0.327,-,0.414
6/18/2018,12:00,0.272,-,0.333
6/18/2018,13:00,0.153,-,0.182
6/18/2018,14:00,0.008,-,0.035
6/18/2018,15:00,-0.128,-,-0.124
6/18/2018,16:00,-0.211,-,-0.217
6/18/2018,17:00,-0.188,-,-0.22
6/18/2018,18:00,-0.06,-,-0.094
6/18/2018,19:00,0.121,-,0.1
6/18/2018,20:00,0.299,-,0.309
6/18/2018,21:00,0.433,-,0.49
6/18/2018,22:00,0.484,-,0.564
6/18/2018,23:00,0.431,-,0.508
6/19/2018,0:00,0.283,-,0.348
6/19/2018,1:00,0.073,-,0.161
6/19/2018,2:00,-0.158,-,-0.087
6/19/2018,3:00,-0.378,-,-0.322
6/19/2018,4:00,-0.551,-,-0.516
6/19/2018,5:00,-0.624,-,-0.606
6/19/2018,6:00,-0.567,-,-0.562
6/19/2018,7:00,-0.411,-,-0.382
6/19/2018,8:00,-0.204,-,-0.176
6/19/2018,9:00,0.016,-,0.062
6/19/2018,10:00,0.202,-,0.255
6/19/2018,11:00,0.31,-,0.389
6/19/2018,12:00,0.322,-,0.41
6/19/2018,13:00,0.251,-,0.322
6/19/2018,14:00,0.126,-,0.159
6/19/2018,15:00,-0.022,-,0.005
6/19/2018,16:00,-0.161,-,-0.139
6/19/2018,17:00,-0.244,-,-0.238
6/19/2018,18:00,-0.226,-,-0.21
6/19/2018,19:00,-0.116,-,-0.111
6/19/2018,20:00,0.039,-,0.076
6/19/2018,21:00,0.199,-,0.283
6/19/2018,22:00,0.33,-,0.456
6/19/2018,23:00,0.387,-,0.498
6/20/2018,0:00,0.35,-,0.446
6/20/2018,1:00,0.232,-,0.298
6/20/2018,2:00,0.061,-,0.126
6/20/2018,3:00,-0.131,-,-0.065
6/20/2018,4:00,-0.316,-,-0.243
6/20/2018,5:00,-0.456,-,-0.396
6/20/2018,6:00,-0.503,-,-0.436
6/20/2018,7:00,-0.439,-,-0.359
6/20/2018,8:00,-0.294,-,-0.216
6/20/2018,9:00,-0.106,-,-0.016
6/20/2018,10:00,0.092,-,0.154
6/20/2018,11:00,0.253,-,0.341
6/20/2018,12:00,0.335,-,0.457
6/20/2018,13:00,0.328,-,0.458
6/20/2018,14:00,0.246,-,0.391
6/20/2018,15:00,0.113,-,0.224
6/20/2018,16:00,-0.044,-,0.046
6/20/2018,17:00,-0.192,-,-0.131
6/20/2018,18:00,-0.285,-,-0.245
6/20/2018,19:00,-0.285,-,-0.269
6/20/2018,20:00,-0.201,-,-0.16
6/20/2018,21:00,-0.069,-,-0.011
6/20/2018,22:00,0.084,-,0.174
6/20/2018,23:00,0.218,-,0.328
6/21/2018,0:00,0.29,-,0.418
6/21/2018,1:00,0.281,-,0.395
6/21/2018,2:00,0.2,-,0.312
6/21/2018,3:00,0.068,-,0.169
6/21/2018,4:00,-0.089,-,0.001
6/21/2018,5:00,-0.243,-,-0.158
6/21/2018,6:00,-0.358,-,-0.261
6/21/2018,7:00,-0.39,-,-0.307
6/21/2018,8:00,-0.327,-,-0.223
6/21/2018,9:00,-0.192,-,-0.092
6/21/2018,10:00,-0.017,-,0.103
6/21/2018,11:00,0.165,-,0.311
6/21/2018,12:00,0.306,-,0.498
6/21/2018,13:00,0.37,-,0.533
6/21/2018,14:00,0.349,-,0.51
6/21/2018,15:00,0.254,-,0.458
6/21/2018,16:00,0.106,-,0.252
6/21/2018,17:00,-0.065,-,0.077
6/21/2018,18:00,-0.229,-,-0.144
6/21/2018,19:00,-0.342,-,-0.274
6/21/2018,20:00,-0.367,-,-0.323
6/21/2018,21:00,-0.306,-,-0.267
6/21/2018,22:00,-0.185,-,-0.134
6/21/2018,23:00,-0.031,-,0.024
6/22/2018,0:00,0.116,-,0.177
6/22/2018,1:00,0.213,-,0.308
6/22/2018,2:00,0.239,-,0.377
6/22/2018,3:00,0.192,-,0.333
6/22/2018,4:00,0.09,-,0.233
6/22/2018,5:00,-0.039,-,0.099
6/22/2018,6:00,-0.172,-,-0.025
6/22/2018,7:00,-0.274,-,-0.126
6/22/2018,8:00,-0.3,-,-0.15
6/22/2018,9:00,-0.237,-,-0.097
6/22/2018,10:00,-0.106,-,0.038
6/22/2018,11:00,0.062,-,0.219
6/22/2018,12:00,0.234,-,0.394
6/22/2018,13:00,0.364,-,0.518
6/22/2018,14:00,0.415,-,0.55
6/22/2018,15:00,0.378,-,0.462
6/22/2018,16:00,0.264,-,0.31
6/22/2018,17:00,0.098,-,0.126
6/22/2018,18:00,-0.093,-,-0.071
6/22/2018,19:00,-0.282,-,-0.245
6/22/2018,20:00,-0.418,-,-0.386
6/22/2018,21:00,-0.461,-,-0.427
6/22/2018,22:00,-0.411,-,-0.35
6/22/2018,23:00,-0.291,-,-0.23
6/23/2018,0:00,-0.125,-,-0.056
6/23/2018,1:00,0.047,-,0.118
6/23/2018,2:00,0.173,-,0.258
6/23/2018,3:00,0.226,-,0.325
6/23/2018,4:00,0.202,-,0.309
6/23/2018,5:00,0.12,-,0.235
6/23/2018,6:00,0.006,-,0.093
6/23/2018,7:00,-0.119,-,-0.029
6/23/2018,8:00,-0.216,-,-0.133
6/23/2018,9:00,-0.236,-,-0.158
6/23/2018,10:00,-0.167,-,-0.093
6/23/2018,11:00,-0.034,-,0.059
6/23/2018,12:00,0.134,-,0.248
6/23/2018,13:00,0.305,-,0.438
6/23/2018,14:00,0.427,-,0.546
6/23/2018,15:00,0.462,-,0.592
6/23/2018,16:00,0.402,-,0.51
6/23/2018,17:00,0.264,-,0.334
6/23/2018,18:00,0.076,-,0.119
6/23/2018,19:00,-0.142,-,-0.108
6/23/2018,20:00,-0.355,-,-0.334
6/23/2018,21:00,-0.506,-,-0.491
6/23/2018,22:00,-0.553,-,-0.54
6/23/2018,23:00,-0.501,-,-0.473
6/24/2018,0:00,-0.368,-,-0.334
6/24/2018,1:00,-0.177,-,-0.142
6/24/2018,2:00,0.022,-,0.07
6/24/2018,3:00,0.17,-,0.255
6/24/2018,4:00,0.237,-,0.341
6/24/2018,5:00,0.223,-,0.352
6/24/2018,6:00,0.148,-,0.291
6/24/2018,7:00,0.034,-,0.164
6/24/2018,8:00,-0.093,-,0.007
6/24/2018,9:00,-0.184,-,-0.125
6/24/2018,10:00,-0.191,-,-0.192
6/24/2018,11:00,-0.111,-,-0.142
6/24/2018,12:00,0.03,-,0
6/24/2018,13:00,0.207,-,0.209
6/24/2018,14:00,0.379,-,0.422
6/24/2018,15:00,0.487,-,0.55
6/24/2018,16:00,0.497,-,0.571
6/24/2018,17:00,0.408,-,0.437
6/24/2018,18:00,0.243,-,0.242
6/24/2018,19:00,0.027,-,-0.004
6/24/2018,20:00,-0.215,-,-0.241
6/24/2018,21:00,-0.441,-,-0.471
6/24/2018,22:00,-0.59,-,-0.606
6/24/2018,23:00,-0.627,-,-0.626
6/25/2018,0:00,-0.559,-,-0.511
6/25/2018,1:00,-0.4,-,-0.294
6/25/2018,2:00,-0.178,-,-0.027
6/25/2018,3:00,0.04,-,0.143
6/25/2018,4:00,0.195,-,0.342
6/25/2018,5:00,0.261,-,0.407
6/25/2018,6:00,0.243,-,0.29
6/25/2018,7:00,0.161,-,0.218
6/25/2018,8:00,0.039,-,0.088
6/25/2018,9:00,-0.089,-,-0.048
6/25/2018,10:00,-0.168,-,-0.092
6/25/2018,11:00,-0.157,-,-0.06
6/25/2018,12:00,-0.061,-,0.064
6/25/2018,13:00,0.096,-,0.256
6/25/2018,14:00,0.284,-,0.422
6/25/2018,15:00,0.448,-,0.563
6/25/2018,16:00,0.531,-,0.605
6/25/2018,17:00,0.507,-,0.517
6/25/2018,18:00,0.385,-,0.36
6/25/2018,19:00,0.189,-,0.183
6/25/2018,20:00,-0.051,-,-0.047
6/25/2018,21:00,-0.306,-,-0.291
6/25/2018,22:00,-0.528,-,-0.502
6/25/2018,23:00,-0.659,-,-0.638
6/26/2018,0:00,-0.672,-,-0.61
6/26/2018,1:00,-0.573,-,-0.48
6/26/2018,2:00,-0.379,-,-0.259
6/26/2018,3:00,-0.135,-,0.117
6/26/2018,4:00,0.087,-,0.209
6/26/2018,5:00,0.234,-,0.33
6/26/2018,6:00,0.286,-,0.371
6/26/2018,7:00,0.251,-,0.319
6/26/2018,8:00,0.153,-,0.198
6/26/2018,9:00,0.024,-,0.045
6/26/2018,10:00,-0.098,-,-0.129
6/26/2018,11:00,-0.16,-,-0.182
6/26/2018,12:00,-0.127,-,-0.088
6/26/2018,13:00,-0.007,-,0.065
6/26/2018,14:00,0.169,-,0.288
6/26/2018,15:00,0.358,-,0.546
6/26/2018,16:00,0.502,-,0.751
6/26/2018,17:00,0.55,-,0.77
6/26/2018,18:00,0.487,-,0.688
6/26/2018,19:00,0.329,-,0.459
6/26/2018,20:00,0.106,-,0.172
6/26/2018,21:00,-0.148,-,-0.12
6/26/2018,22:00,-0.4,-,-0.391
6/26/2018,23:00,-0.604,-,-0.609
6/27/2018,0:00,-0.704,-,-0.722
6/27/2018,1:00,-0.677,-,-0.602
6/27/2018,2:00,-0.537,-,-0.439
6/27/2018,3:00,-0.315,-,-0.179
6/27/2018,4:00,-0.063,-,0.085
6/27/2018,5:00,0.149,-,0.305
6/27/2018,6:00,0.274,-,0.432
6/27/2018,7:00,0.3,-,0.428
6/27/2018,8:00,0.24,-,0.312
6/27/2018,9:00,0.129,-,0.145
6/27/2018,10:00,-0.002,-,-0.009
