Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
6/22/2019,10:00,0.296,-,0.425
6/22/2019,11:00,0.291,-,0.395
6/22/2019,12:00,0.209,-,0.303
6/22/2019,13:00,0.085,-,0.196
6/22/2019,14:00,-0.04,-,0.082
6/22/2019,15:00,-0.137,-,0.012
6/22/2019,16:00,-0.17,-,-0.002
6/22/2019,17:00,-0.109,-,0.052
6/22/2019,18:00,0.031,-,0.167
6/22/2019,19:00,0.19,-,0.314
6/22/2019,20:00,0.323,-,0.434
6/22/2019,21:00,0.398,-,0.513
6/22/2019,22:00,0.389,-,0.497
6/22/2019,23:00,0.286,-,0.396
6/23/2019,0:00,0.109,-,0.237
6/23/2019,1:00,-0.101,-,0.053
6/23/2019,2:00,-0.299,-,-0.143
6/23/2019,3:00,-0.455,-,-0.319
6/23/2019,4:00,-0.543,-,-0.42
6/23/2019,5:00,-0.531,-,-0.416
6/23/2019,6:00,-0.413,-,-0.305
6/23/2019,7:00,-0.234,-,-0.15
6/23/2019,8:00,-0.041,-,0.039
6/23/2019,9:00,0.135,-,0.212
6/23/2019,10:00,0.263,-,0.331
6/23/2019,11:00,0.31,-,0.38
6/23/2019,12:00,0.271,-,0.348
6/23/2019,13:00,0.169,-,0.28
6/23/2019,14:00,0.039,-,0.184
6/23/2019,15:00,-0.082,-,0.088
6/23/2019,16:00,-0.168,-,0.013
6/23/2019,17:00,-0.185,-,-0.01
6/23/2019,18:00,-0.11,-,0.012
6/23/2019,19:00,0.026,-,0.093
6/23/2019,20:00,0.168,-,0.204
6/23/2019,21:00,0.282,-,0.317
6/23/2019,22:00,0.343,-,0.391
6/23/2019,23:00,0.323,-,0.381
6/24/2019,0:00,0.216,-,0.307
6/24/2019,1:00,0.049,-,0.187
6/24/2019,2:00,-0.139,-,0.013
6/24/2019,3:00,-0.309,-,-0.135
6/24/2019,4:00,-0.433,-,-0.261
6/24/2019,5:00,-0.485,-,-0.298
6/24/2019,6:00,-0.439,-,-0.279
6/24/2019,7:00,-0.304,-,-0.161
6/24/2019,8:00,-0.129,-,0
6/24/2019,9:00,0.049,-,0.179
6/24/2019,10:00,0.203,-,0.355
6/24/2019,11:00,0.3,-,0.465
6/24/2019,12:00,0.315,-,0.475
6/24/2019,13:00,0.252,-,0.403
6/24/2019,14:00,0.136,-,0.313
6/24/2019,15:00,0.002,-,0.186
6/24/2019,16:00,-0.119,-,0.066
6/24/2019,17:00,-0.2,-,-0.017
6/24/2019,18:00,-0.208,-,-0.046
6/24/2019,19:00,-0.133,-,0.011
6/24/2019,20:00,-0.01,-,0.119
6/24/2019,21:00,0.118,-,0.243
6/24/2019,22:00,0.224,-,0.357
6/24/2019,23:00,0.28,-,0.421
6/25/2019,0:00,0.26,-,0.41
6/25/2019,1:00,0.165,-,0.309
6/25/2019,2:00,0.018,-,0.206
6/25/2019,3:00,-0.145,-,0.024
6/25/2019,4:00,-0.288,-,-0.1
6/25/2019,5:00,-0.385,-,-0.206
6/25/2019,6:00,-0.411,-,-0.227
6/25/2019,7:00,-0.346,-,-0.171
6/25/2019,8:00,-0.208,-,-0.05
6/25/2019,9:00,-0.039,-,0.12
6/25/2019,10:00,0.125,-,0.294
6/25/2019,11:00,0.26,-,0.434
6/25/2019,12:00,0.332,-,0.509
6/25/2019,13:00,0.323,-,0.487
6/25/2019,14:00,0.242,-,0.379
6/25/2019,15:00,0.113,-,0.24
6/25/2019,16:00,-0.031,-,0.099
6/25/2019,17:00,-0.157,-,-0.034
6/25/2019,18:00,-0.24,-,-0.144
6/25/2019,19:00,-0.253,-,-0.164
6/25/2019,20:00,-0.187,-,-0.114
6/25/2019,21:00,-0.075,-,-0.034
6/25/2019,22:00,0.048,-,0.088
6/25/2019,23:00,0.156,-,0.215
6/26/2019,0:00,0.22,-,0.307
6/26/2019,1:00,0.215,-,0.325
6/26/2019,2:00,0.142,-,0.304
6/26/2019,3:00,0.019,-,0.157
6/26/2019,4:00,-0.122,-,0.035
6/26/2019,5:00,-0.245,-,-0.066
6/26/2019,6:00,-0.324,-,-0.163
6/26/2019,7:00,-0.336,-,-0.217
6/26/2019,8:00,-0.265,-,-0.187
6/26/2019,9:00,-0.125,-,-0.032
6/26/2019,10:00,0.038,-,0.038
6/26/2019,11:00,0.193,-,0.191
6/26/2019,12:00,0.312,-,0.329
6/26/2019,13:00,0.366,-,0.405
6/26/2019,14:00,0.339,-,0.404
6/26/2019,15:00,0.24,-,0.307
6/26/2019,16:00,0.093,-,0.161
6/26/2019,17:00,-0.065,-,0.012
6/26/2019,18:00,-0.204,-,-0.119
6/26/2019,19:00,-0.301,-,-0.201
6/26/2019,20:00,-0.326,-,-0.221
6/26/2019,21:00,-0.269,-,-0.187
6/26/2019,22:00,-0.158,-,-0.094
6/26/2019,23:00,-0.03,-,0.033
6/27/2019,0:00,0.092,-,0.166
6/27/2019,1:00,0.178,-,0.251
6/27/2019,2:00,0.199,-,0.296
6/27/2019,3:00,0.149,-,0.256
6/27/2019,4:00,0.045,-,0.166
6/27/2019,5:00,-0.08,-,0.084
6/27/2019,6:00,-0.189,-,-0.056
6/27/2019,7:00,-0.263,-,-0.076
6/27/2019,8:00,-0.272,-,-0.15
6/27/2019,9:00,-0.196,-,-0.144
6/27/2019,10:00,-0.054,-,-0.07
6/27/2019,11:00,0.108,-,0.1
6/27/2019,12:00,0.258,-,0.305
6/27/2019,13:00,0.37,-,0.502
6/27/2019,14:00,0.41,-,0.579
6/27/2019,15:00,0.363,-,0.528
6/27/2019,16:00,0.238,-,0.365
6/27/2019,17:00,0.068,-,0.202
6/27/2019,18:00,-0.11,-,-0.015
6/27/2019,19:00,-0.272,-,-0.168
6/27/2019,20:00,-0.389,-,-0.337
6/27/2019,21:00,-0.423,-,-0.355
6/27/2019,22:00,-0.365,-,-0.296
6/27/2019,23:00,-0.248,-,-0.189
6/28/2019,0:00,-0.102,-,-0.014
6/28/2019,1:00,0.048,-,0.174
6/28/2019,2:00,0.164,-,0.331
6/28/2019,3:00,0.21,-,0.417
6/28/2019,4:00,0.177,-,0.348
6/28/2019,5:00,0.086,-,0.252
6/28/2019,6:00,-0.03,-,0.12
6/28/2019,7:00,-0.138,-,0.017
6/28/2019,8:00,-0.214,-,-0.106
6/28/2019,9:00,-0.22,-,-0.164
6/28/2019,10:00,-0.135,-,-0.115
6/28/2019,11:00,0.012,-,0.023
6/28/2019,12:00,0.177,-,0.181
6/28/2019,13:00,0.33,-,0.37
6/28/2019,14:00,0.437,-,0.56
6/28/2019,15:00,0.459,-,0.622
6/28/2019,16:00,0.383,-,0.589
6/28/2019,17:00,0.229,-,0.454
6/28/2019,18:00,0.031,-,0.214
6/28/2019,19:00,-0.176,-,0
6/28/2019,20:00,-0.364,-,-0.228
6/28/2019,21:00,-0.496,-,-0.414
6/28/2019,22:00,-0.53,-,-0.465
6/28/2019,23:00,-0.462,-,-0.425
6/29/2019,0:00,-0.326,-,-0.123
6/29/2019,1:00,-0.15,-,0.003
6/29/2019,2:00,0.036,-,0.294
6/29/2019,3:00,0.179,-,0.456
6/29/2019,4:00,0.24,-,0.42
6/29/2019,5:00,0.217,-,0.444
6/29/2019,6:00,0.13,-,0.452
6/29/2019,7:00,0.013,-,0.278
6/29/2019,8:00,-0.101,-,0.193
6/29/2019,9:00,-0.179,-,0.04
6/29/2019,10:00,-0.177,-,0.006
6/29/2019,11:00,-0.08,-,0.061
6/29/2019,12:00,0.077,-,0.231
6/29/2019,13:00,0.252,-,0.404
6/29/2019,14:00,0.411,-,0.576
6/29/2019,15:00,0.507,-,0.767
6/29/2019,16:00,0.502,-,0.746
6/29/2019,17:00,0.392,-,0.649
6/29/2019,18:00,0.204,-,0.475
6/29/2019,19:00,-0.027,-,0.233
6/29/2019,20:00,-0.264,-,-0.009
6/29/2019,21:00,-0.472,-,-0.261
6/29/2019,22:00,-0.608,-,-0.371
6/29/2019,23:00,-0.633,-,-0.43
6/30/2019,0:00,-0.546,-,-0.287
6/30/2019,1:00,-0.379,-,-0.166
6/30/2019,2:00,-0.164,-,0.044
6/30/2019,3:00,0.052,-,0.263
6/30/2019,4:00,0.21,-,0.453
6/30/2019,5:00,0.278,-,0.56
6/30/2019,6:00,0.255,-,0.542
6/30/2019,7:00,0.163,-,0.462
6/30/2019,8:00,0.04,-,0.313
6/30/2019,9:00,-0.079,-,0.193
6/30/2019,10:00,-0.152,-,0.105
6/30/2019,11:00,-0.138,-,0.059
6/30/2019,12:00,-0.027,-,0.168
6/30/2019,13:00,0.147,-,0.272
6/30/2019,14:00,0.336,-,0.49
6/30/2019,15:00,0.495,-,0.672
6/30/2019,16:00,0.57,-,0.734
6/30/2019,17:00,0.532,-,0.742
6/30/2019,18:00,0.385,-,0.594
6/30/2019,19:00,0.159,-,0.382
6/30/2019,20:00,-0.104,-,0.117
6/30/2019,21:00,-0.363,-,-0.153
6/30/2019,22:00,-0.581,-,-0.394
6/30/2019,23:00,-0.713,-,-0.569
