Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
10/3/2018,22:00,-0.301,-,-0.168
10/3/2018,23:00,-0.138,-,0.051
10/4/2018,0:00,0.03,-,0.204
10/4/2018,1:00,0.167,-,0.343
10/4/2018,2:00,0.243,-,0.412
10/4/2018,3:00,0.25,-,0.386
10/4/2018,4:00,0.199,-,0.295
10/4/2018,5:00,0.116,-,0.197
10/4/2018,6:00,0.026,-,0.086
10/4/2018,7:00,-0.047,-,0
10/4/2018,8:00,-0.066,-,-0.042
10/4/2018,9:00,-0.004,-,0.023
10/4/2018,10:00,0.117,-,0.134
10/4/2018,11:00,0.256,-,0.301
10/4/2018,12:00,0.381,-,0.474
10/4/2018,13:00,0.462,-,0.605
10/4/2018,14:00,0.469,-,0.653
10/4/2018,15:00,0.394,-,0.578
10/4/2018,16:00,0.251,-,0.422
10/4/2018,17:00,0.07,-,0.221
10/4/2018,18:00,-0.123,-,0
10/4/2018,19:00,-0.309,-,-0.216
10/4/2018,20:00,-0.456,-,-0.414
10/4/2018,21:00,-0.514,-,-0.51
10/4/2018,22:00,-0.47,-,-0.443
10/4/2018,23:00,-0.349,-,-0.314
10/5/2018,0:00,-0.177,-,-0.124
10/5/2018,1:00,0.016,-,0.123
10/5/2018,2:00,0.183,-,0.337
10/5/2018,3:00,0.282,-,0.462
10/5/2018,4:00,0.3,-,0.466
10/5/2018,5:00,0.247,-,0.392
10/5/2018,6:00,0.147,-,0.262
10/5/2018,7:00,0.024,-,0.102
10/5/2018,8:00,-0.091,-,-0.039
10/5/2018,9:00,-0.146,-,-0.127
10/5/2018,10:00,-0.107,-,-0.076
10/5/2018,11:00,0.007,-,0.058
10/5/2018,12:00,0.161,-,0.249
10/5/2018,13:00,0.323,-,0.481
10/5/2018,14:00,0.453,-,0.667
10/5/2018,15:00,0.504,-,0.753
10/5/2018,16:00,0.461,-,0.703
10/5/2018,17:00,0.335,-,0.54
10/5/2018,18:00,0.154,-,0.328
10/5/2018,19:00,-0.06,-,0.089
10/5/2018,20:00,-0.28,-,-0.165
10/5/2018,21:00,-0.457,-,-0.368
10/5/2018,22:00,-0.533,-,-0.448
10/5/2018,23:00,-0.495,-,-0.364
10/6/2018,0:00,-0.365,-,-0.2
10/6/2018,1:00,-0.167,-,0.047
10/6/2018,2:00,0.058,-,0.342
10/6/2018,3:00,0.245,-,0.617
10/6/2018,4:00,0.348,-,0.724
10/6/2018,5:00,0.355,-,0.688
10/6/2018,6:00,0.278,-,0.565
10/6/2018,7:00,0.142,-,0.381
10/6/2018,8:00,-0.028,-,0.184
10/6/2018,9:00,-0.185,-,-0.009
10/6/2018,10:00,-0.264,-,-0.102
10/6/2018,11:00,-0.232,-,-0.052
10/6/2018,12:00,-0.107,-,0.102
10/6/2018,13:00,0.081,-,0.332
10/6/2018,14:00,0.293,-,0.609
10/6/2018,15:00,0.468,-,0.835
10/6/2018,16:00,0.551,-,0.933
10/6/2018,17:00,0.526,-,0.866
10/6/2018,18:00,0.404,-,0.683
10/6/2018,19:00,0.208,-,0.443
10/6/2018,20:00,-0.032,-,0.164
10/6/2018,21:00,-0.278,-,-0.111
10/6/2018,22:00,-0.468,-,-0.332
10/6/2018,23:00,-0.542,-,-0.435
10/7/2018,0:00,-0.489,-,-0.347
10/7/2018,1:00,-0.33,-,-0.168
10/7/2018,2:00,-0.098,-,0.102
10/7/2018,3:00,0.149,-,0.366
10/7/2018,4:00,0.336,-,0.578
10/7/2018,5:00,0.42,-,0.692
10/7/2018,6:00,0.395,-,0.669
10/7/2018,7:00,0.275,-,0.486
10/7/2018,8:00,0.09,-,0.28
10/7/2018,9:00,-0.124,-,0.04
10/7/2018,10:00,-0.308,-,-0.159
10/7/2018,11:00,-0.396,-,-0.275
10/7/2018,12:00,-0.354,-,-0.205
10/7/2018,13:00,-0.199,-,0.007
10/7/2018,14:00,0.035,-,0.276
10/7/2018,15:00,0.291,-,0.588
10/7/2018,16:00,0.496,-,0.809
10/7/2018,17:00,0.593,-,0.904
10/7/2018,18:00,0.569,-,0.839
10/7/2018,19:00,0.434,-,0.658
10/7/2018,20:00,0.219,-,0.402
10/7/2018,21:00,-0.04,-,0.12
10/7/2018,22:00,-0.294,-,-0.138
10/7/2018,23:00,-0.475,-,-0.326
10/8/2018,0:00,-0.524,-,-0.428
10/8/2018,1:00,-0.436,-,-0.256
10/8/2018,2:00,-0.238,-,-0.053
10/8/2018,3:00,0.021,-,0.215
10/8/2018,4:00,0.269,-,0.483
10/8/2018,5:00,0.432,-,0.659
10/8/2018,6:00,0.477,-,0.695
10/8/2018,7:00,0.401,-,0.57
10/8/2018,8:00,0.229,-,0.389
10/8/2018,9:00,-0.001,-,0.176
10/8/2018,10:00,-0.245,-,-0.046
10/8/2018,11:00,-0.44,-,-0.22
10/8/2018,12:00,-0.517,-,-0.25
10/8/2018,13:00,-0.445,-,-0.085
10/8/2018,14:00,-0.248,-,0.121
10/8/2018,15:00,0.026,-,0.425
10/8/2018,16:00,0.308,-,0.686
10/8/2018,17:00,0.521,-,0.878
10/8/2018,18:00,0.613,-,0.909
10/8/2018,19:00,0.572,-,0.815
10/8/2018,20:00,0.418,-,0.62
10/8/2018,21:00,0.189,-,0.446
10/8/2018,22:00,-0.073,-,0.224
10/8/2018,23:00,-0.316,-,-0.006
10/9/2018,0:00,-0.466,-,-0.192
10/9/2018,1:00,-0.469,-,-0.18
10/9/2018,2:00,-0.333,-,-0.033
10/9/2018,3:00,-0.101,-,0.214
10/9/2018,4:00,0.167,-,0.462
10/9/2018,5:00,0.393,-,0.696
10/9/2018,6:00,0.512,-,0.806
10/9/2018,7:00,0.499,-,0.767
10/9/2018,8:00,0.364,-,0.592
10/9/2018,9:00,0.145,-,0.38
10/9/2018,10:00,-0.115,-,0.148
10/9/2018,11:00,-0.372,-,-0.041
10/9/2018,12:00,-0.558,-,-0.133
10/9/2018,13:00,-0.602,-,-0.164
10/9/2018,14:00,-0.488,-,0.015
10/9/2018,15:00,-0.253,-,0.241
10/9/2018,16:00,0.045,-,0.516
10/9/2018,17:00,0.332,-,0.812
10/9/2018,18:00,0.533,-,1.052
10/9/2018,19:00,0.6,-,1.169
10/9/2018,20:00,0.533,-,1.142
10/9/2018,21:00,0.363,-,0.971
10/9/2018,22:00,0.131,-,0.796
10/9/2018,23:00,-0.12,-,0.619
10/10/2018,0:00,-0.332,-,0.397
10/10/2018,1:00,-0.43,-,0.324
10/10/2018,2:00,-0.374,-,0.386
10/10/2018,3:00,-0.192,-,0.569
10/10/2018,4:00,0.058,-,0.833
10/10/2018,5:00,0.314,-,1.026
10/10/2018,6:00,0.498,-,1.298
10/10/2018,7:00,0.555,-,1.371
10/10/2018,8:00,0.477,-,1.305
10/10/2018,9:00,0.29,-,1.176
10/10/2018,10:00,0.039,-,1.017
10/10/2018,11:00,-0.236,-,0.804
10/10/2018,12:00,-0.487,-,0.62
10/10/2018,13:00,-0.641,-,0.615
10/10/2018,14:00,-0.637,-,0.643
10/10/2018,15:00,-0.481,-,0.821
10/10/2018,16:00,-0.221,-,1.018
10/10/2018,17:00,0.082,-,1.32
10/10/2018,18:00,0.355,-,1.577
10/10/2018,19:00,0.522,-,1.697
10/10/2018,20:00,0.554,-,1.717
10/10/2018,21:00,0.462,-,1.641
10/10/2018,22:00,0.283,-,1.392
10/10/2018,23:00,0.059,-,1.08
10/11/2018,0:00,-0.167,-,0.748
10/11/2018,1:00,-0.33,-,0.514
10/11/2018,2:00,-0.362,-,0.363
10/11/2018,3:00,-0.249,-,0.426
10/11/2018,4:00,-0.036,-,0.616
10/11/2018,5:00,0.215,-,0.87
10/11/2018,6:00,0.438,-,1.106
10/11/2018,7:00,0.563,-,1.281
10/11/2018,8:00,0.552,-,1.25
10/11/2018,9:00,0.415,-,1.045
10/11/2018,10:00,0.19,-,0.784
10/11/2018,11:00,-0.078,-,0.482
10/11/2018,12:00,-0.35,-,0.191
10/11/2018,13:00,-0.572,-,-0.063
10/11/2018,14:00,-0.676,-,-0.235
10/11/2018,15:00,-0.622,-,-0.194
10/11/2018,16:00,-0.433,-,-0.033
10/11/2018,17:00,-0.163,-,0.193
10/11/2018,18:00,0.127,-,0.489
10/11/2018,19:00,0.364,-,0.702
10/11/2018,20:00,0.488,-,0.769
10/11/2018,21:00,0.483,-,0.7
10/11/2018,22:00,0.373,-,0.5
10/11/2018,23:00,0.192,-,0.285
10/12/2018,0:00,-0.015,-,0.073
10/12/2018,1:00,-0.2,-,-0.081
10/12/2018,2:00,-0.301,-,-0.156
10/12/2018,3:00,-0.269,-,-0.103
10/12/2018,4:00,-0.111,-,0.073
10/12/2018,5:00,0.116,-,0.321
10/12/2018,6:00,0.348,-,0.572
10/12/2018,7:00,0.521,-,0.716
10/12/2018,8:00,0.579,-,0.752
10/12/2018,9:00,0.505,-,0.597
10/12/2018,10:00,0.324,-,0.398
10/12/2018,11:00,0.077,-,0.163
10/12/2018,12:00,-0.192,-,-0.082
10/12/2018,13:00,-0.439,-,-0.295
10/12/2018,14:00,-0.614,-,-0.459
10/12/2018,15:00,-0.663,-,-0.468
10/12/2018,16:00,-0.565,-,-0.331
10/12/2018,17:00,-0.356,-,-0.13
10/12/2018,18:00,-0.093,-,0.155
10/12/2018,19:00,0.165,-,0.396
10/12/2018,20:00,0.355,-,0.557
10/12/2018,21:00,0.434,-,0.606
10/12/2018,22:00,0.4,-,0.51
10/12/2018,23:00,0.276,-,0.35
10/13/2018,0:00,0.103,-,0.166
10/13/2018,1:00,-0.074,-,0.001
10/13/2018,2:00,-0.208,-,-0.102
10/13/2018,3:00,-0.248,-,-0.101
10/13/2018,4:00,-0.162,-,-0.028
10/13/2018,5:00,0.024,-,0.143
10/13/2018,6:00,0.244,-,0.349
10/13/2018,7:00,0.438,-,0.528
10/13/2018,8:00,0.552,-,0.615
10/13/2018,9:00,0.548,-,0.569
10/13/2018,10:00,0.427,-,0.426
10/13/2018,11:00,0.218,-,0.244
10/13/2018,12:00,-0.036,-,0.038
10/13/2018,13:00,-0.284,-,-0.18
10/13/2018,14:00,-0.489,-,-0.359
10/13/2018,15:00,-0.612,-,-0.453
10/13/2018,16:00,-0.61,-,-0.416
10/13/2018,17:00,-0.48,-,-0.292
10/13/2018,18:00,-0.269,-,-0.088
10/13/2018,19:00,-0.031,-,0.151
10/13/2018,20:00,0.184,-,0.337
10/13/2018,21:00,0.327,-,0.461
10/13/2018,22:00,0.37,-,0.473
10/13/2018,23:00,0.314,-,0.386
10/14/2018,0:00,0.186,-,0.256
10/14/2018,1:00,0.032,-,0.107
10/14/2018,2:00,-0.105,-,-0.018
10/14/2018,3:00,-0.189,-,-0.063
10/14/2018,4:00,-0.178,-,-0.016
10/14/2018,5:00,-0.056,-,0.101
10/14/2018,6:00,0.136,-,0.256
10/14/2018,7:00,0.33,-,0.408
10/14/2018,8:00,0.475,-,0.505
10/14/2018,9:00,0.535,-,0.524
10/14/2018,10:00,0.484,-,0.441
10/14/2018,11:00,0.331,-,0.308
10/14/2018,12:00,0.111,-,0.149
10/14/2018,13:00,-0.126,-,-0.037
10/14/2018,14:00,-0.338,-,-0.201
10/14/2018,15:00,-0.496,-,-0.307
10/14/2018,16:00,-0.57,-,-0.36
10/14/2018,17:00,-0.53,-,-0.296
10/14/2018,18:00,-0.387,-,-0.157
10/14/2018,19:00,-0.192,-,0.034
10/14/2018,20:00,0.008,-,0.228
10/14/2018,21:00,0.181,-,0.374
10/14/2018,22:00,0.287,-,0.457
10/14/2018,23:00,0.302,-,0.453
10/15/2018,0:00,0.234,-,0.376
10/15/2018,1:00,0.117,-,0.274
10/15/2018,2:00,-0.008,-,0.178
10/15/2018,3:00,-0.106,-,0.078
10/15/2018,4:00,-0.15,-,0.03
10/15/2018,5:00,-0.104,-,0.064
10/15/2018,6:00,0.033,-,0.163
10/15/2018,7:00,0.207,-,0.296
10/15/2018,8:00,0.361,-,0.411
10/15/2018,9:00,0.462,-,0.488
10/15/2018,10:00,0.481,-,0.464
10/15/2018,11:00,0.4,-,0.373
10/15/2018,12:00,0.236,-,0.241
10/15/2018,13:00,0.029,-,0.073
10/15/2018,14:00,-0.176,-,-0.096
10/15/2018,15:00,-0.347,-,-0.215
10/15/2018,16:00,-0.464,-,-0.298
10/15/2018,17:00,-0.503,-,-0.316
10/15/2018,18:00,-0.443,-,-0.23
10/15/2018,19:00,-0.308,-,-0.084
10/15/2018,20:00,-0.144,-,0.086
10/15/2018,21:00,0.02,-,0.246
10/15/2018,22:00,0.16,-,0.375
10/15/2018,23:00,0.239,-,0.422
10/16/2018,0:00,0.241,-,0.4
10/16/2018,1:00,0.178,-,0.342
10/16/2018,2:00,0.082,-,0.275
10/16/2018,3:00,-0.014,-,0.203
10/16/2018,4:00,-0.084,-,0.181
10/16/2018,5:00,-0.103,-,0.206
10/16/2018,6:00,-0.044,-,0.27
10/16/2018,7:00,0.083,-,0.365
10/16/2018,8:00,0.226,-,0.448
10/16/2018,9:00,0.342,-,0.527
10/16/2018,10:00,0.411,-,0.561
10/16/2018,11:00,0.407,-,0.515
10/16/2018,12:00,0.319,-,0.443
10/16/2018,13:00,0.167,-,0.323
10/16/2018,14:00,-0.011,-,0.174
10/16/2018,15:00,-0.18,-,0.057
10/16/2018,16:00,-0.317,-,-0.076
10/16/2018,17:00,-0.408,-,-0.161
10/16/2018,18:00,-0.43,-,-0.183
10/16/2018,19:00,-0.372,-,-0.103
10/16/2018,20:00,-0.261,-,0.009
10/16/2018,21:00,-0.128,-,0.148
10/16/2018,22:00,0.011,-,0.27
10/16/2018,23:00,0.131,-,0.361
10/17/2018,0:00,0.199,-,0.397
10/17/2018,1:00,0.203,-,0.392
10/17/2018,2:00,0.156,-,0.352
10/17/2018,3:00,0.081,-,0.314
10/17/2018,4:00,0.003,-,0.28
10/17/2018,5:00,-0.054,-,0.272
10/17/2018,6:00,-0.068,-,0.272
10/17/2018,7:00,-0.018,-,0.298
10/17/2018,8:00,0.083,-,0.354
10/17/2018,9:00,0.193,-,0.406
10/17/2018,10:00,0.286,-,0.492
10/17/2018,11:00,0.341,-,0.512
10/17/2018,12:00,0.336,-,0.493
10/17/2018,13:00,0.263,-,0.459
10/17/2018,14:00,0.14,-,0.382
10/17/2018,15:00,-0.006,-,0.272
10/17/2018,16:00,-0.147,-,0.131
10/17/2018,17:00,-0.264,-,-0.008
10/17/2018,18:00,-0.347,-,-0.085
10/17/2018,19:00,-0.374,-,-0.121
10/17/2018,20:00,-0.334,-,-0.12
10/17/2018,21:00,-0.247,-,-0.055
10/17/2018,22:00,-0.134,-,0.062
10/17/2018,23:00,-0.007,-,0.174
10/18/2018,0:00,0.108,-,0.29
10/18/2018,1:00,0.182,-,0.371
10/18/2018,2:00,0.201,-,0.383
10/18/2018,3:00,0.168,-,0.376
10/18/2018,4:00,0.102,-,0.344
10/18/2018,5:00,0.029,-,0.28
10/18/2018,6:00,-0.035,-,0.218
10/18/2018,7:00,-0.066,-,0.171
10/18/2018,8:00,-0.04,-,0.146
10/18/2018,9:00,0.034,-,0.201
10/18/2018,10:00,0.126,-,0.256
10/18/2018,11:00,0.212,-,0.347
10/18/2018,12:00,0.275,-,0.411
10/18/2018,13:00,0.291,-,0.436
10/18/2018,14:00,0.249,-,0.43
10/18/2018,15:00,0.157,-,0.37
10/18/2018,16:00,0.034,-,0.282
10/18/2018,17:00,-0.093,-,0.171
10/18/2018,18:00,-0.21,-,0.052
10/18/2018,19:00,-0.304,-,-0.069
10/18/2018,20:00,-0.35,-,-0.14
10/18/2018,21:00,-0.328,-,-0.21
10/18/2018,22:00,-0.255,-,-0.181
10/18/2018,23:00,-0.146,-,-0.103
10/19/2018,0:00,-0.015,-,0.042
10/19/2018,1:00,0.113,-,0.129
10/19/2018,2:00,0.202,-,0.186
10/19/2018,3:00,0.231,-,0.215
10/19/2018,4:00,0.2,-,0.219
10/19/2018,5:00,0.129,-,0.197
10/19/2018,6:00,0.04,-,0.143
10/19/2018,7:00,-0.05,-,0.06
10/19/2018,8:00,-0.11,-,-0.027
10/19/2018,9:00,-0.107,-,-0.067
10/19/2018,10:00,-0.046,-,-0.058
10/19/2018,11:00,0.043,-,0.025
10/19/2018,12:00,0.144,-,0.171
10/19/2018,13:00,0.236,-,0.33
10/19/2018,14:00,0.287,-,0.448
10/19/2018,15:00,0.275,-,0.509
10/19/2018,16:00,0.203,-,0.482
10/19/2018,17:00,0.089,-,0.342
10/19/2018,18:00,-0.042,-,0.19
10/19/2018,19:00,-0.177,-,0.008
10/19/2018,20:00,-0.296,-,-0.16
10/19/2018,21:00,-0.357,-,-0.261
10/19/2018,22:00,-0.341,-,-0.26
10/19/2018,23:00,-0.265,-,-0.185
10/20/2018,0:00,-0.144,-,-0.027
10/20/2018,1:00,0.01,-,0.186
10/20/2018,2:00,0.158,-,0.384
10/20/2018,3:00,0.255,-,0.527
10/20/2018,4:00,0.279,-,0.587
10/20/2018,5:00,0.233,-,0.539
10/20/2018,6:00,0.138,-,0.434
10/20/2018,7:00,0.015,-,0.294
10/20/2018,8:00,-0.111,-,0.12
10/20/2018,9:00,-0.196,-,-0.014
10/20/2018,10:00,-0.202,-,-0.082
10/20/2018,11:00,-0.139,-,-0.024
10/20/2018,12:00,-0.031,-,0.114
10/20/2018,13:00,0.105,-,0.302
10/20/2018,14:00,0.238,-,0.484
10/20/2018,15:00,0.32,-,0.623
10/20/2018,16:00,0.325,-,0.663
10/20/2018,17:00,0.256,-,0.589
10/20/2018,18:00,0.134,-,0.432
10/20/2018,19:00,-0.018,-,0.254
10/20/2018,20:00,-0.18,-,0.052
10/20/2018,21:00,-0.316,-,-0.124
10/20/2018,22:00,-0.378,-,-0.21
10/20/2018,23:00,-0.352,-,-0.203
10/21/2018,0:00,-0.256,-,-0.082
10/21/2018,1:00,-0.104,-,0.108
10/21/2018,2:00,0.078,-,0.331
10/21/2018,3:00,0.237,-,0.541
10/21/2018,4:00,0.324,-,0.66
10/21/2018,5:00,0.323,-,0.65
10/21/2018,6:00,0.244,-,0.535
10/21/2018,7:00,0.109,-,0.336
10/21/2018,8:00,-0.055,-,0.115
10/21/2018,9:00,-0.212,-,-0.1
10/21/2018,10:00,-0.307,-,-0.276
10/21/2018,11:00,-0.305,-,-0.358
10/21/2018,12:00,-0.219,-,-0.318
10/21/2018,13:00,-0.073,-,-0.198
10/21/2018,14:00,0.109,-,-0.034
10/21/2018,15:00,0.276,-,0.144
10/21/2018,16:00,0.373,-,0.303
10/21/2018,17:00,0.378,-,0.356
10/21/2018,18:00,0.297,-,0.316
10/21/2018,19:00,0.151,-,0.192
10/21/2018,20:00,-0.03,-,0.022
10/21/2018,21:00,-0.213,-,-0.131
10/21/2018,22:00,-0.351,-,-0.271
10/21/2018,23:00,-0.397,-,-0.372
10/22/2018,0:00,-0.341,-,-0.333
10/22/2018,1:00,-0.207,-,-0.212
10/22/2018,2:00,-0.018,-,-0.055
10/22/2018,3:00,0.182,-,0.109
10/22/2018,4:00,0.33,-,0.216
10/22/2018,5:00,0.387,-,0.263
10/22/2018,6:00,0.344,-,0.216
10/22/2018,7:00,0.216,-,0.114
10/22/2018,8:00,0.034,-,-0.032
10/22/2018,9:00,-0.166,-,-0.194
10/22/2018,10:00,-0.337,-,-0.342
10/22/2018,11:00,-0.424,-,-0.416
10/22/2018,12:00,-0.395,-,-0.377
10/22/2018,13:00,-0.267,-,-0.215
10/22/2018,14:00,-0.072,-,-0.005
10/22/2018,15:00,0.15,-,0.257
10/22/2018,16:00,0.334,-,0.476
10/22/2018,17:00,0.429,-,0.592
10/22/2018,18:00,0.416,-,0.573
10/22/2018,19:00,0.306,-,0.434
10/22/2018,20:00,0.131,-,0.249
10/22/2018,21:00,-0.071,-,0.04
10/22/2018,22:00,-0.26,-,-0.152
10/22/2018,23:00,-0.382,-,-0.286
10/23/2018,0:00,-0.393,-,-0.281
10/23/2018,1:00,-0.291,-,-0.169
10/23/2018,2:00,-0.111,-,0.023
10/23/2018,3:00,0.105,-,0.262
10/23/2018,4:00,0.301,-,0.474
10/23/2018,5:00,0.418,-,0.594
10/23/2018,6:00,0.425,-,0.582
10/23/2018,7:00,0.324,-,0.457
10/23/2018,8:00,0.141,-,0.266
10/23/2018,9:00,-0.081,-,0.034
10/23/2018,10:00,-0.3,-,-0.176
10/23/2018,11:00,-0.469,-,-0.337
10/23/2018,12:00,-0.528,-,-0.378
10/23/2018,13:00,-0.453,-,-0.241
10/23/2018,14:00,-0.273,-,-0.032
10/23/2018,15:00,-0.033,-,0.229
10/23/2018,16:00,0.211,-,0.492
10/23/2018,17:00,0.394,-,0.681
10/23/2018,18:00,0.469,-,0.731
10/23/2018,19:00,0.424,-,0.616
10/23/2018,20:00,0.281,-,0.437
10/23/2018,21:00,0.083,-,0.195
10/23/2018,22:00,-0.127,-,-0.041
10/23/2018,23:00,-0.305,-,-0.229
10/24/2018,0:00,-0.394,-,-0.32
10/24/2018,1:00,-0.352,-,-0.278
10/24/2018,2:00,-0.196,-,-0.111
10/24/2018,3:00,0.021,-,0.142
10/24/2018,4:00,0.245,-,0.395
10/24/2018,5:00,0.416,-,0.588
10/24/2018,6:00,0.482,-,0.687
10/24/2018,7:00,0.424,-,0.603
10/24/2018,8:00,0.259,-,0.402
10/24/2018,9:00,0.029,-,0.145
10/24/2018,10:00,-0.218,-,-0.098
10/24/2018,11:00,-0.442,-,-0.338
10/24/2018,12:00,-0.59,-,-0.509
10/24/2018,13:00,-0.603,-,-0.516
10/24/2018,14:00,-0.471,-,-0.357
10/24/2018,15:00,-0.242,-,-0.121
10/24/2018,16:00,0.027,-,0.164
10/24/2018,17:00,0.276,-,0.437
10/24/2018,18:00,0.441,-,0.641
10/24/2018,19:00,0.481,-,0.689
10/24/2018,20:00,0.399,-,0.576
10/24/2018,21:00,0.23,-,0.398
10/24/2018,22:00,0.022,-,0.157
10/24/2018,23:00,-0.182,-,-0.077
10/25/2018,0:00,-0.334,-,-0.236
10/25/2018,1:00,-0.372,-,-0.253
10/25/2018,2:00,-0.269,-,-0.168
10/25/2018,3:00,-0.067,-,0.01
10/25/2018,4:00,0.17,-,0.25
10/25/2018,5:00,0.381,-,0.473
10/25/2018,6:00,0.507,-,0.598
10/25/2018,7:00,0.507,-,0.569
10/25/2018,8:00,0.379,-,0.416
10/25/2018,9:00,0.16,-,0.187
10/25/2018,10:00,-0.102,-,-0.069
10/25/2018,11:00,-0.361,-,-0.308
10/25/2018,12:00,-0.575,-,-0.509
10/25/2018,13:00,-0.683,-,-0.613
10/25/2018,14:00,-0.638,-,-0.482
10/25/2018,15:00,-0.452,-,-0.253
10/25/2018,16:00,-0.188,-,0.03
10/25/2018,17:00,0.094,-,0.328
10/25/2018,18:00,0.331,-,0.616
10/25/2018,19:00,0.462,-,0.733
10/25/2018,20:00,0.462,-,0.717
10/25/2018,21:00,0.35,-,0.553
10/25/2018,22:00,0.166,-,0.325
10/25/2018,23:00,-0.041,-,0.115
10/26/2018,0:00,-0.226,-,-0.086
10/26/2018,1:00,-0.336,-,-0.17
10/26/2018,2:00,-0.313,-,-0.107
10/26/2018,3:00,-0.155,-,0.04
10/26/2018,4:00,0.078,-,0.318
10/26/2018,5:00,0.315,-,0.584
10/26/2018,6:00,0.494,-,0.762
10/26/2018,7:00,0.561,-,0.857
10/26/2018,8:00,0.49,-,0.793
10/26/2018,9:00,0.302,-,0.613
10/26/2018,10:00,0.043,-,0.379
10/26/2018,11:00,-0.238,-,0.123
10/26/2018,12:00,-0.495,-,-0.084
10/26/2018,13:00,-0.68,-,-0.284
10/26/2018,14:00,-0.737,-,-0.332
10/26/2018,15:00,-0.635,-,-0.123
10/26/2018,16:00,-0.409,-,0.119
10/26/2018,17:00,-0.126,-,0.375
10/26/2018,18:00,0.152,-,0.664
10/26/2018,19:00,0.361,-,0.841
10/26/2018,20:00,0.452,-,0.847
10/26/2018,21:00,0.419,-,0.778
10/26/2018,22:00,0.287,-,0.599
10/26/2018,23:00,0.1,-,0.406
10/27/2018,0:00,-0.095,-,0.199
10/27/2018,1:00,-0.248,-,0.068
10/27/2018,2:00,-0.305,-,0.046
10/27/2018,3:00,-0.226,-,0.144
10/27/2018,4:00,-0.027,-,0.311
10/27/2018,5:00,0.218,-,0.528
10/27/2018,6:00,0.437,-,0.705
10/27/2018,7:00,0.57,-,0.776
10/27/2018,8:00,0.572,-,0.732
10/27/2018,9:00,0.44,-,0.571
10/27/2018,10:00,0.209,-,0.354
10/27/2018,11:00,-0.075,-,0.11
10/27/2018,12:00,-0.36,-,-0.132
10/27/2018,13:00,-0.597,-,-0.353
10/27/2018,14:00,-0.743,-,-0.502
10/27/2018,15:00,-0.749,-,-0.508
