Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
1/3/2019,9:00,-0.552,-,-0.275
1/3/2019,10:00,-0.771,-,-0.495
1/3/2019,11:00,-0.887,-,-0.688
1/3/2019,12:00,-0.885,-,-0.693
1/3/2019,13:00,-0.768,-,-0.582
1/3/2019,14:00,-0.555,-,-0.4
1/3/2019,15:00,-0.3,-,-0.164
1/3/2019,16:00,-0.075,-,0.048
1/3/2019,17:00,0.071,-,0.232
1/3/2019,18:00,0.124,-,0.342
1/3/2019,19:00,0.09,-,0.333
1/3/2019,20:00,-0.008,-,0.254
1/3/2019,21:00,-0.142,-,0.1
1/3/2019,22:00,-0.263,-,-0.032
1/3/2019,23:00,-0.315,-,-0.142
1/4/2019,0:00,-0.272,-,-0.162
1/4/2019,1:00,-0.149,-,-0.027
1/4/2019,2:00,0.027,-,0.141
1/4/2019,3:00,0.211,-,0.38
1/4/2019,4:00,0.34,-,0.552
1/4/2019,5:00,0.369,-,0.635
1/4/2019,6:00,0.291,-,0.578
1/4/2019,7:00,0.12,-,0.423
1/4/2019,8:00,-0.116,-,0.208
1/4/2019,9:00,-0.387,-,-0.053
1/4/2019,10:00,-0.655,-,-0.299
1/4/2019,11:00,-0.859,-,-0.503
1/4/2019,12:00,-0.946,-,-0.597
1/4/2019,13:00,-0.901,-,-0.537
1/4/2019,14:00,-0.737,-,-0.357
1/4/2019,15:00,-0.487,-,-0.148
1/4/2019,16:00,-0.217,-,0.138
1/4/2019,17:00,0.002,-,0.406
1/4/2019,18:00,0.127,-,0.581
1/4/2019,19:00,0.15,-,0.751
1/4/2019,20:00,0.084,-,0.606
1/4/2019,21:00,-0.039,-,0.375
1/4/2019,22:00,-0.184,-,0.208
1/4/2019,23:00,-0.3,-,0.057
1/5/2019,0:00,-0.33,-,0.003
1/5/2019,1:00,-0.256,-,0.02
1/5/2019,2:00,-0.102,-,0.11
1/5/2019,3:00,0.093,-,0.3
1/5/2019,4:00,0.273,-,0.515
1/5/2019,5:00,0.376,-,0.681
1/5/2019,6:00,0.367,-,0.7
1/5/2019,7:00,0.247,-,0.587
1/5/2019,8:00,0.039,-,0.384
1/5/2019,9:00,-0.22,-,0.106
1/5/2019,10:00,-0.498,-,-0.158
1/5/2019,11:00,-0.753,-,-0.429
1/5/2019,12:00,-0.923,-,-0.642
1/5/2019,13:00,-0.959,-,-0.805
1/5/2019,14:00,-0.859,-,-0.799
1/5/2019,15:00,-0.651,-,-0.651
1/5/2019,16:00,-0.379,-,-0.447
1/5/2019,17:00,-0.114,-,-0.218
1/5/2019,18:00,0.079,-,-0.01
1/5/2019,19:00,0.165,-,0.128
1/5/2019,20:00,0.146,-,0.181
1/5/2019,21:00,0.048,-,0.138
1/5/2019,22:00,-0.094,-,0.019
1/5/2019,23:00,-0.242,-,-0.123
1/6/2019,0:00,-0.341,-,-0.24
1/6/2019,1:00,-0.335,-,-0.271
1/6/2019,2:00,-0.222,-,-0.211
1/6/2019,3:00,-0.04,-,-0.057
1/6/2019,4:00,0.16,-,0.131
1/6/2019,5:00,0.322,-,0.316
1/6/2019,6:00,0.387,-,0.421
1/6/2019,7:00,0.331,-,0.365
1/6/2019,8:00,0.166,-,0.188
1/6/2019,9:00,-0.071,-,-0.051
1/6/2019,10:00,-0.34,-,-0.302
1/6/2019,11:00,-0.609,-,-0.534
1/6/2019,12:00,-0.834,-,-0.738
1/6/2019,13:00,-0.949,-,-0.896
1/6/2019,14:00,-0.92,-,-0.936
1/6/2019,15:00,-0.767,-,-0.805
1/6/2019,16:00,-0.527,-,-0.597
1/6/2019,17:00,-0.251,-,-0.364
1/6/2019,18:00,-0.009,-,-0.122
1/6/2019,19:00,0.139,-,0.059
1/6/2019,20:00,0.174,-,0.171
1/6/2019,21:00,0.113,-,0.173
1/6/2019,22:00,-0.012,-,0.066
1/6/2019,23:00,-0.165,-,-0.091
1/7/2019,0:00,-0.306,-,-0.228
1/7/2019,1:00,-0.372,-,-0.278
1/7/2019,2:00,-0.32,-,-0.242
1/7/2019,3:00,-0.169,-,-0.114
1/7/2019,4:00,0.029,-,0.093
1/7/2019,5:00,0.222,-,0.315
1/7/2019,6:00,0.352,-,0.476
1/7/2019,7:00,0.368,-,0.508
1/7/2019,8:00,0.262,-,0.414
1/7/2019,9:00,0.06,-,0.221
1/7/2019,10:00,-0.194,-,-0.017
1/7/2019,11:00,-0.462,-,-0.276
1/7/2019,12:00,-0.709,-,-0.511
1/7/2019,13:00,-0.884,-,-0.689
1/7/2019,14:00,-0.93,-,-0.734
1/7/2019,15:00,-0.836,-,-0.622
1/7/2019,16:00,-0.638,-,-0.438
1/7/2019,17:00,-0.382,-,-0.227
1/7/2019,18:00,-0.12,-,0
1/7/2019,19:00,0.078,-,0.193
1/7/2019,20:00,0.17,-,0.314
1/7/2019,21:00,0.154,-,0.317
1/7/2019,22:00,0.055,-,0.211
1/7/2019,23:00,-0.09,-,0.048
1/8/2019,0:00,-0.246,-,-0.123
1/8/2019,1:00,-0.363,-,-0.253
1/8/2019,2:00,-0.383,-,-0.299
1/8/2019,3:00,-0.284,-,-0.202
1/8/2019,4:00,-0.105,-,-0.022
1/8/2019,5:00,0.097,-,0.211
1/8/2019,6:00,0.269,-,0.445
1/8/2019,7:00,0.355,-,0.556
1/8/2019,8:00,0.319,-,0.524
1/8/2019,9:00,0.169,-,0.368
1/8/2019,10:00,-0.058,-,0.133
1/8/2019,11:00,-0.32,-,-0.113
1/8/2019,12:00,-0.574,-,-0.348
1/8/2019,13:00,-0.782,-,-0.566
1/8/2019,14:00,-0.893,-,-0.726
1/8/2019,15:00,-0.866,-,-0.694
1/8/2019,16:00,-0.715,-,-0.536
1/8/2019,17:00,-0.488,-,-0.309
1/8/2019,18:00,-0.232,-,-0.045
1/8/2019,19:00,-0.005,-,0.202
1/8/2019,20:00,0.137,-,0.375
1/8/2019,21:00,0.171,-,0.439
1/8/2019,22:00,0.109,-,0.363
1/8/2019,23:00,-0.022,-,0.214
1/9/2019,0:00,-0.18,-,0.025
1/9/2019,1:00,-0.323,-,-0.131
1/9/2019,2:00,-0.403,-,-0.229
1/9/2019,3:00,-0.375,-,-0.177
1/9/2019,4:00,-0.237,-,-0.024
1/9/2019,5:00,-0.04,-,0.201
1/9/2019,6:00,0.153,-,0.44
1/9/2019,7:00,0.292,-,0.603
1/9/2019,8:00,0.329,-,0.629
1/9/2019,9:00,0.246,-,0.503
1/9/2019,10:00,0.063,-,0.294
1/9/2019,11:00,-0.18,-,0.035
1/9/2019,12:00,-0.437,-,-0.219
1/9/2019,13:00,-0.662,-,-0.461
1/9/2019,14:00,-0.815,-,-0.663
1/9/2019,15:00,-0.857,-,-0.774
1/9/2019,16:00,-0.765,-,-0.715
1/9/2019,17:00,-0.57,-,-0.576
1/9/2019,18:00,-0.329,-,-0.378
1/9/2019,19:00,-0.095,-,-0.161
1/9/2019,20:00,0.083,-,0.002
1/9/2019,21:00,0.166,-,0.089
1/9/2019,22:00,0.147,-,0.125
1/9/2019,23:00,0.043,-,0.081
1/10/2019,0:00,-0.111,-,-0.055
1/10/2019,1:00,-0.268,-,-0.208
1/10/2019,2:00,-0.385,-,-0.346
1/10/2019,3:00,-0.424,-,-0.418
1/10/2019,4:00,-0.353,-,-0.38
1/10/2019,5:00,-0.186,-,-0.263
1/10/2019,6:00,0.014,-,-0.136
1/10/2019,7:00,0.184,-,-0.021
1/10/2019,8:00,0.282,-,0.064
1/10/2019,9:00,0.274,-,0.078
1/10/2019,10:00,0.156,-,-0.029
1/10/2019,11:00,-0.048,-,-0.201
1/10/2019,12:00,-0.294,-,-0.397
1/10/2019,13:00,-0.529,-,-0.609
1/10/2019,14:00,-0.709,-,-0.78
1/10/2019,15:00,-0.804,-,-0.845
1/10/2019,16:00,-0.781,-,-0.8
1/10/2019,17:00,-0.635,-,-0.666
1/10/2019,18:00,-0.414,-,-0.468
1/10/2019,19:00,-0.182,-,-0.25
1/10/2019,20:00,0.015,-,-0.044
1/10/2019,21:00,0.141,-,0.109
1/10/2019,22:00,0.17,-,0.17
1/10/2019,23:00,0.102,-,0.12
1/11/2019,0:00,-0.036,-,-0.004
1/11/2019,1:00,-0.199,-,-0.139
1/11/2019,2:00,-0.341,-,-0.281
1/11/2019,3:00,-0.429,-,-0.36
1/11/2019,4:00,-0.431,-,-0.356
1/11/2019,5:00,-0.325,-,-0.249
1/11/2019,6:00,-0.146,-,-0.08
1/11/2019,7:00,0.04,-,0.086
1/11/2019,8:00,0.178,-,0.227
1/11/2019,9:00,0.238,-,0.304
1/11/2019,10:00,0.198,-,0.292
1/11/2019,11:00,0.058,-,0.143
1/11/2019,12:00,-0.152,-,-0.05
1/11/2019,13:00,-0.382,-,-0.248
1/11/2019,14:00,-0.579,-,-0.428
1/11/2019,15:00,-0.71,-,-0.559
1/11/2019,16:00,-0.749,-,-0.614
1/11/2019,17:00,-0.672,-,-0.537
1/11/2019,18:00,-0.49,-,-0.38
1/11/2019,19:00,-0.266,-,-0.178
1/11/2019,20:00,-0.06,-,0.05
1/11/2019,21:00,0.095,-,0.23
1/11/2019,22:00,0.172,-,0.342
1/11/2019,23:00,0.151,-,0.326
1/12/2019,0:00,0.045,-,0.21
1/12/2019,1:00,-0.111,-,0.043
1/12/2019,2:00,-0.27,-,-0.137
1/12/2019,3:00,-0.393,-,-0.289
1/12/2019,4:00,-0.456,-,-0.382
1/12/2019,5:00,-0.43,-,-0.354
1/12/2019,6:00,-0.308,-,-0.236
1/12/2019,7:00,-0.135,-,-0.073
1/12/2019,8:00,0.025,-,0.12
1/12/2019,9:00,0.133,-,0.256
1/12/2019,10:00,0.168,-,0.33
1/12/2019,11:00,0.11,-,0.291
1/12/2019,12:00,-0.035,-,0.179
1/12/2019,13:00,-0.23,-,0.03
1/12/2019,14:00,-0.426,-,-0.131
1/12/2019,15:00,-0.58,-,-0.266
1/12/2019,16:00,-0.665,-,-0.316
1/12/2019,17:00,-0.659,-,-0.295
1/12/2019,18:00,-0.545,-,-0.182
1/12/2019,19:00,-0.352,-,-0.026
1/12/2019,20:00,-0.144,-,0.178
1/12/2019,21:00,0.03,-,0.337
1/12/2019,22:00,0.147,-,0.478
1/12/2019,23:00,0.18,-,0.475
1/13/2019,0:00,0.122,-,0.415
1/13/2019,1:00,-0.007,-,0.316
1/13/2019,2:00,-0.167,-,0.154
1/13/2019,3:00,-0.318,-,0.02
1/13/2019,4:00,-0.428,-,-0.087
1/13/2019,5:00,-0.476,-,-0.079
1/13/2019,6:00,-0.439,-,-0.08
1/13/2019,7:00,-0.32,-,0.046
1/13/2019,8:00,-0.168,-,0.204
1/13/2019,9:00,-0.033,-,0.333
1/13/2019,10:00,0.058,-,0.425
1/13/2019,11:00,0.082,-,0.439
1/13/2019,12:00,0.025,-,0.36
1/13/2019,13:00,-0.102,-,0.238
1/13/2019,14:00,-0.264,-,0.093
1/13/2019,15:00,-0.42,-,-0.069
1/13/2019,16:00,-0.535,-,-0.174
1/13/2019,17:00,-0.584,-,-0.232
1/13/2019,18:00,-0.549,-,-0.22
1/13/2019,19:00,-0.423,-,-0.126
1/13/2019,20:00,-0.239,-,0.028
1/13/2019,21:00,-0.056,-,0.207
1/13/2019,22:00,0.091,-,0.368
1/13/2019,23:00,0.176,-,0.454
1/14/2019,0:00,0.178,-,0.456
1/14/2019,1:00,0.098,-,0.39
1/14/2019,2:00,-0.039,-,0.25
1/14/2019,3:00,-0.199,-,0.089
1/14/2019,4:00,-0.347,-,-0.065
1/14/2019,5:00,-0.454,-,-0.2
1/14/2019,6:00,-0.503,-,-0.279
1/14/2019,7:00,-0.475,-,-0.259
1/14/2019,8:00,-0.376,-,-0.237
1/14/2019,9:00,-0.246,-,-0.153
1/14/2019,10:00,-0.125,-,-0.047
1/14/2019,11:00,-0.036,-,0.037
1/14/2019,12:00,-0.001,-,0.07
1/14/2019,13:00,-0.034,-,0.073
1/14/2019,14:00,-0.125,-,0.008
1/14/2019,15:00,-0.248,-,-0.082
1/14/2019,16:00,-0.369,-,-0.204
1/14/2019,17:00,-0.455,-,-0.319
1/14/2019,18:00,-0.485,-,-0.368
1/14/2019,19:00,-0.445,-,-0.371
1/14/2019,20:00,-0.326,-,-0.265
1/14/2019,21:00,-0.16,-,-0.145
1/14/2019,22:00,0.003,-,0.019
1/14/2019,23:00,0.128,-,0.152
1/15/2019,0:00,0.194,-,0.238
1/15/2019,1:00,0.183,-,0.239
1/15/2019,2:00,0.096,-,0.105
1/15/2019,3:00,-0.046,-,-0.042
1/15/2019,4:00,-0.212,-,-0.209
1/15/2019,5:00,-0.366,-,-0.367
1/15/2019,6:00,-0.486,-,-0.491
1/15/2019,7:00,-0.556,-,-0.575
1/15/2019,8:00,-0.552,-,-0.568
1/15/2019,9:00,-0.474,-,-0.514
1/15/2019,10:00,-0.356,-,-0.431
1/15/2019,11:00,-0.234,-,-0.288
1/15/2019,12:00,-0.127,-,-0.155
1/15/2019,13:00,-0.06,-,-0.063
1/15/2019,14:00,-0.051,-,-0.026
1/15/2019,15:00,-0.101,-,-0.022
1/15/2019,16:00,-0.19,-,-0.11
1/15/2019,17:00,-0.286,-,-0.205
1/15/2019,18:00,-0.36,-,-0.238
1/15/2019,19:00,-0.394,-,-0.299
1/15/2019,20:00,-0.366,-,-0.273
1/15/2019,21:00,-0.261,-,-0.192
1/15/2019,22:00,-0.11,-,-0.059
1/15/2019,23:00,0.04,-,0.091
1/16/2019,0:00,0.158,-,0.204
1/16/2019,1:00,0.221,-,0.284
1/16/2019,2:00,0.209,-,0.294
1/16/2019,3:00,0.118,-,0.189
1/16/2019,4:00,-0.035,-,0.041
1/16/2019,5:00,-0.215,-,-0.166
1/16/2019,6:00,-0.39,-,-0.343
1/16/2019,7:00,-0.541,-,-0.509
1/16/2019,8:00,-0.645,-,-0.622
1/16/2019,9:00,-0.666,-,-0.675
1/16/2019,10:00,-0.6,-,-0.617
1/16/2019,11:00,-0.481,-,-0.47
1/16/2019,12:00,-0.338,-,-0.321
1/16/2019,13:00,-0.192,-,-0.154
1/16/2019,14:00,-0.077,-,-0.002
1/16/2019,15:00,-0.024,-,0.073
1/16/2019,16:00,-0.041,-,0.107
1/16/2019,17:00,-0.108,-,0.045
1/16/2019,18:00,-0.195,-,-0.058
1/16/2019,19:00,-0.277,-,-0.167
1/16/2019,20:00,-0.33,-,-0.239
1/16/2019,21:00,-0.318,-,-0.254
1/16/2019,22:00,-0.224,-,-0.18
1/16/2019,23:00,-0.081,-,-0.078
1/17/2019,0:00,0.069,-,0.075
1/17/2019,1:00,0.196,-,0.228
1/17/2019,2:00,0.269,-,0.321
1/17/2019,3:00,0.258,-,0.33
1/17/2019,4:00,0.155,-,0.243
1/17/2019,5:00,-0.016,-,0.069
1/17/2019,6:00,-0.223,-,-0.132
1/17/2019,7:00,-0.434,-,-0.352
1/17/2019,8:00,-0.627,-,-0.559
1/17/2019,9:00,-0.763,-,-0.728
1/17/2019,10:00,-0.799,-,-0.774
1/17/2019,11:00,-0.734,-,-0.7
1/17/2019,12:00,-0.597,-,-0.53
1/17/2019,13:00,-0.413,-,-0.315
1/17/2019,14:00,-0.214,-,-0.093
1/17/2019,15:00,-0.053,-,0.095
1/17/2019,16:00,0.032,-,0.234
1/17/2019,17:00,0.035,-,0.256
1/17/2019,18:00,-0.025,-,0.226
1/17/2019,19:00,-0.122,-,0.1
1/17/2019,20:00,-0.225,-,0.017
1/17/2019,21:00,-0.3,-,-0.139
1/17/2019,22:00,-0.3,-,-0.129
1/17/2019,23:00,-0.209,-,-0.025
1/18/2019,0:00,-0.061,-,0.078
1/18/2019,1:00,0.105,-,0.283
1/18/2019,2:00,0.253,-,0.461
1/18/2019,3:00,0.336,-,0.538
1/18/2019,4:00,0.318,-,0.545
1/18/2019,5:00,0.197,-,0.407
1/18/2019,6:00,-0.003,-,0.194
1/18/2019,7:00,-0.247,-,-0.05
1/18/2019,8:00,-0.502,-,-0.321
1/18/2019,9:00,-0.733,-,-0.566
1/18/2019,10:00,-0.892,-,-0.763
1/18/2019,11:00,-0.931,-,-0.831
1/18/2019,12:00,-0.85,-,-0.699
1/18/2019,13:00,-0.676,-,-0.512
1/18/2019,14:00,-0.441,-,-0.281
1/18/2019,15:00,-0.195,-,-0.017
1/18/2019,16:00,-0.002,-,0.19
1/18/2019,17:00,0.1,-,0.34
1/18/2019,18:00,0.106,-,0.374
1/18/2019,19:00,0.034,-,0.301
1/18/2019,20:00,-0.084,-,0.157
1/18/2019,21:00,-0.212,-,-0.014
1/18/2019,22:00,-0.302,-,-0.139
1/18/2019,23:00,-0.305,-,-0.152
1/19/2019,0:00,-0.206,-,-0.077
1/19/2019,1:00,-0.036,-,0.112
1/19/2019,2:00,0.157,-,0.353
1/19/2019,3:00,0.325,-,0.58
1/19/2019,4:00,0.41,-,0.715
1/19/2019,5:00,0.377,-,0.709
1/19/2019,6:00,0.229,-,0.556
1/19/2019,7:00,-0.007,-,0.343
1/19/2019,8:00,-0.292,-,0.058
1/19/2019,9:00,-0.585,-,-0.236
1/19/2019,10:00,-0.844,-,-0.496
1/19/2019,11:00,-1.011,-,-0.701
1/19/2019,12:00,-1.038,-,-0.726
1/19/2019,13:00,-0.924,-,-0.571
1/19/2019,14:00,-0.703,-,-0.334
1/19/2019,15:00,-0.421,-,-0.034
1/19/2019,16:00,-0.144,-,0.263
1/19/2019,17:00,0.063,-,0.516
1/19/2019,18:00,0.162,-,0.668
1/19/2019,19:00,0.152,-,0.739
1/19/2019,20:00,0.056,-,0.602
1/19/2019,21:00,-0.087,-,0.467
1/19/2019,22:00,-0.233,-,0.313
1/19/2019,23:00,-0.331,-,0.22
1/20/2019,0:00,-0.326,-,0.221
1/20/2019,1:00,-0.202,-,0.328
1/20/2019,2:00,-0.001,-,0.546
1/20/2019,3:00,0.219,-,0.787
1/20/2019,4:00,0.399,-,1.106
1/20/2019,5:00,0.476,-,1.244
1/20/2019,6:00,0.422,-,1.247
1/20/2019,7:00,0.241,-,1.072
1/20/2019,8:00,-0.032,-,0.75
1/20/2019,9:00,-0.351,-,0.398
1/20/2019,10:00,-0.669,-,0.052
1/20/2019,11:00,-0.941,-,-0.236
1/20/2019,12:00,-1.1,-,-0.432
1/20/2019,13:00,-1.096,-,-0.558
1/20/2019,14:00,-0.939,-,-0.574
1/20/2019,15:00,-0.675,-,-0.457
1/20/2019,16:00,-0.362,-,-0.29
1/20/2019,17:00,-0.074,-,-0.124
1/20/2019,18:00,0.125,-,0.042
1/20/2019,19:00,0.202,-,0.148
1/20/2019,20:00,0.162,-,0.119
1/20/2019,21:00,0.038,-,0.034
1/20/2019,22:00,-0.125,-,-0.124
1/20/2019,23:00,-0.284,-,-0.25
1/21/2019,0:00,-0.38,-,-0.339
1/21/2019,1:00,-0.351,-,-0.361
1/21/2019,2:00,-0.193,-,-0.264
1/21/2019,3:00,0.038,-,-0.126
1/21/2019,4:00,0.278,-,0.044
1/21/2019,5:00,0.459,-,0.217
1/21/2019,6:00,0.521,-,0.294
1/21/2019,7:00,0.438,-,0.255
1/21/2019,8:00,0.225,-,0.095
1/21/2019,9:00,-0.075,-,-0.149
1/21/2019,10:00,-0.412,-,-0.4
1/21/2019,11:00,-0.742,-,-0.643
1/21/2019,12:00,-1.009,-,-0.882
1/21/2019,13:00,-1.139,-,-1.064
1/21/2019,14:00,-1.091,-,-1.099
1/21/2019,15:00,-0.892,-,-0.931
1/21/2019,16:00,-0.598,-,-0.714
1/21/2019,17:00,-0.274,-,-0.433
1/21/2019,18:00,0.004,-,-0.176
1/21/2019,19:00,0.173,-,0.008
1/21/2019,20:00,0.211,-,0.099
1/21/2019,21:00,0.137,-,0.071
1/21/2019,22:00,-0.012,-,-0.026
1/21/2019,23:00,-0.193,-,-0.167
1/22/2019,0:00,-0.358,-,-0.329
1/22/2019,1:00,-0.436,-,-0.384
1/22/2019,2:00,-0.373,-,-0.344
1/22/2019,3:00,-0.182,-,-0.216
1/22/2019,4:00,0.071,-,-0.036
1/22/2019,5:00,0.319,-,0.167
1/22/2019,6:00,0.492,-,0.314
1/22/2019,7:00,0.531,-,0.388
1/22/2019,8:00,0.419,-,0.294
1/22/2019,9:00,0.184,-,0.087
1/22/2019,10:00,-0.128,-,-0.145
1/22/2019,11:00,-0.47,-,-0.378
1/22/2019,12:00,-0.793,-,-0.628
1/22/2019,13:00,-1.033,-,-0.837
1/22/2019,14:00,-1.117,-,-0.97
1/22/2019,15:00,-1.022,-,-0.925
1/22/2019,16:00,-0.789,-,-0.752
1/22/2019,17:00,-0.481,-,-0.525
1/22/2019,18:00,-0.166,-,-0.223
1/22/2019,19:00,0.078,-,0.009
1/22/2019,20:00,0.2,-,0.187
1/22/2019,21:00,0.195,-,0.282
1/22/2019,22:00,0.087,-,0.247
1/22/2019,23:00,-0.086,-,0.119
1/23/2019,0:00,-0.28,-,-0.058
1/23/2019,1:00,-0.438,-,-0.188
1/23/2019,2:00,-0.488,-,-0.217
1/23/2019,3:00,-0.391,-,-0.1
1/23/2019,4:00,-0.176,-,0.088
1/23/2019,5:00,0.088,-,0.32
1/23/2019,6:00,0.332,-,0.553
1/23/2019,7:00,0.485,-,0.682
1/23/2019,8:00,0.497,-,0.694
1/23/2019,9:00,0.366,-,0.599
1/23/2019,10:00,0.123,-,0.364
1/23/2019,11:00,-0.188,-,0.128
1/23/2019,12:00,-0.517,-,-0.142
1/23/2019,13:00,-0.811,-,-0.377
1/23/2019,14:00,-1.004,-,-0.571
1/23/2019,15:00,-1.034,-,-0.62
1/23/2019,16:00,-0.897,-,-0.448
1/23/2019,17:00,-0.643,-,-0.224
1/23/2019,18:00,-0.339,-,0.045
1/23/2019,19:00,-0.056,-,0.293
1/23/2019,20:00,0.138,-,0.529
1/23/2019,21:00,0.208,-,0.645
1/23/2019,22:00,0.159,-,0.604
1/23/2019,23:00,0.018,-,0.473
1/24/2019,0:00,-0.175,-,0.264
1/24/2019,1:00,-0.37,-,0.111
1/24/2019,2:00,-0.509,-,0.027
1/24/2019,3:00,-0.529,-,0.068
1/24/2019,4:00,-0.406,-,0.225
1/24/2019,5:00,-0.179,-,0.504
1/24/2019,6:00,0.081,-,0.782
1/24/2019,7:00,0.306,-,0.998
1/24/2019,8:00,0.432,-,1.197
1/24/2019,9:00,0.423,-,1.277
1/24/2019,10:00,0.284,-,1.136
1/24/2019,11:00,0.045,-,0.88
1/24/2019,12:00,-0.248,-,0.592
1/24/2019,13:00,-0.543,-,0.223
1/24/2019,14:00,-0.788,-,-0.066
1/24/2019,15:00,-0.922,-,-0.287
1/24/2019,16:00,-0.899,-,-0.456
1/24/2019,17:00,-0.729,-,-0.317
1/24/2019,18:00,-0.471,-,-0.137
1/24/2019,19:00,-0.191,-,0.088
1/24/2019,20:00,0.044,-,0.303
1/24/2019,21:00,0.182,-,0.513
1/24/2019,22:00,0.201,-,0.571
1/24/2019,23:00,0.11,-,0.439
1/25/2019,0:00,-0.059,-,0.262
1/25/2019,1:00,-0.26,-,0.058
1/25/2019,2:00,-0.444,-,-0.135
1/25/2019,3:00,-0.562,-,-0.301
1/25/2019,4:00,-0.559,-,-0.346
1/25/2019,5:00,-0.421,-,-0.274
1/25/2019,6:00,-0.199,-,-0.138
1/25/2019,7:00,0.04,-,0.046
1/25/2019,8:00,0.235,-,0.23
1/25/2019,9:00,0.336,-,0.326
1/25/2019,10:00,0.316,-,0.296
1/25/2019,11:00,0.18,-,0.141
1/25/2019,12:00,-0.04,-,-0.069
1/25/2019,13:00,-0.295,-,-0.293
1/25/2019,14:00,-0.537,-,-0.505
1/25/2019,15:00,-0.723,-,-0.682
1/25/2019,16:00,-0.799,-,-0.819
1/25/2019,17:00,-0.73,-,-0.801
1/25/2019,18:00,-0.541,-,-0.652
1/25/2019,19:00,-0.298,-,-0.438
1/25/2019,20:00,-0.059,-,-0.19
1/25/2019,21:00,0.124,-,0.015
1/25/2019,22:00,0.209,-,0.143
1/25/2019,23:00,0.181,-,0.163
1/26/2019,0:00,0.056,-,0.052
1/26/2019,1:00,-0.127,-,-0.106
1/26/2019,2:00,-0.322,-,-0.325
1/26/2019,3:00,-0.492,-,-0.502
1/26/2019,4:00,-0.593,-,-0.63
1/26/2019,5:00,-0.576,-,-0.645
1/26/2019,6:00,-0.441,-,-0.547
1/26/2019,7:00,-0.244,-,-0.394
1/26/2019,8:00,-0.039,-,-0.231
1/26/2019,9:00,0.127,-,-0.095
1/26/2019,10:00,0.211,-,-0.016
1/26/2019,11:00,0.189,-,-0.022
1/26/2019,12:00,0.069,-,-0.125
1/26/2019,13:00,-0.114,-,-0.301
1/26/2019,14:00,-0.315,-,-0.458
1/26/2019,15:00,-0.497,-,-0.61
1/26/2019,16:00,-0.623,-,-0.704
1/26/2019,17:00,-0.648,-,-0.715
1/26/2019,18:00,-0.548,-,-0.645
1/26/2019,19:00,-0.363,-,-0.456
1/26/2019,20:00,-0.151,-,-0.227
1/26/2019,21:00,0.043,-,-0.055
1/26/2019,22:00,0.179,-,0.112
1/26/2019,23:00,0.217,-,0.148
1/27/2019,0:00,0.153,-,0.083
1/27/2019,1:00,0.011,-,-0.082
1/27/2019,2:00,-0.17,-,-0.263
