Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2/3/2018,23:00,0.057,-,0.095
2/4/2018,0:00,-0.143,-,-0.085
2/4/2018,1:00,-0.356,-,-0.272
2/4/2018,2:00,-0.534,-,-0.433
2/4/2018,3:00,-0.617,-,-0.472
2/4/2018,4:00,-0.562,-,-0.374
2/4/2018,5:00,-0.386,-,-0.165
2/4/2018,6:00,-0.148,-,0.089
2/4/2018,7:00,0.089,-,0.33
2/4/2018,8:00,0.262,-,0.51
2/4/2018,9:00,0.324,-,0.58
2/4/2018,10:00,0.262,-,0.53
2/4/2018,11:00,0.095,-,0.359
2/4/2018,12:00,-0.138,-,0.159
2/4/2018,13:00,-0.387,-,-0.032
2/4/2018,14:00,-0.605,-,-0.227
2/4/2018,15:00,-0.745,-,-0.354
2/4/2018,16:00,-0.753,-,-0.29
2/4/2018,17:00,-0.62,-,-0.166
2/4/2018,18:00,-0.397,-,0.112
2/4/2018,19:00,-0.146,-,0.35
2/4/2018,20:00,0.075,-,0.615
2/4/2018,21:00,0.213,-,0.77
2/4/2018,22:00,0.236,-,0.79
2/4/2018,23:00,0.149,-,0.561
2/5/2018,0:00,-0.02,-,0.382
2/5/2018,1:00,-0.226,-,0.141
2/5/2018,2:00,-0.424,-,-0.114
2/5/2018,3:00,-0.575,-,-0.302
2/5/2018,4:00,-0.626,-,-0.352
2/5/2018,5:00,-0.549,-,-0.269
2/5/2018,6:00,-0.374,-,-0.082
2/5/2018,7:00,-0.161,-,0.119
2/5/2018,8:00,0.038,-,0.3
2/5/2018,9:00,0.175,-,0.413
2/5/2018,10:00,0.211,-,0.392
2/5/2018,11:00,0.138,-,0.236
2/5/2018,12:00,-0.02,-,0.035
2/5/2018,13:00,-0.22,-,-0.185
2/5/2018,14:00,-0.416,-,-0.381
2/5/2018,15:00,-0.572,-,-0.542
2/5/2018,16:00,-0.646,-,-0.646
2/5/2018,17:00,-0.598,-,-0.562
2/5/2018,18:00,-0.438,-,-0.395
2/5/2018,19:00,-0.224,-,-0.154
2/5/2018,20:00,-0.011,-,0.088
2/5/2018,21:00,0.158,-,0.261
2/5/2018,22:00,0.24,-,0.365
2/5/2018,23:00,0.213,-,0.33
2/6/2018,0:00,0.091,-,0.167
2/6/2018,1:00,-0.09,-,-0.026
2/6/2018,2:00,-0.286,-,-0.234
2/6/2018,3:00,-0.462,-,-0.415
2/6/2018,4:00,-0.586,-,-0.533
2/6/2018,5:00,-0.614,-,-0.535
2/6/2018,6:00,-0.53,-,-0.428
2/6/2018,7:00,-0.375,-,-0.27
2/6/2018,8:00,-0.199,-,-0.078
2/6/2018,9:00,-0.038,-,0.084
2/6/2018,10:00,0.07,-,0.191
2/6/2018,11:00,0.09,-,0.193
2/6/2018,12:00,0.021,-,0.109
2/6/2018,13:00,-0.112,-,-0.02
2/6/2018,14:00,-0.266,-,-0.177
2/6/2018,15:00,-0.407,-,-0.321
2/6/2018,16:00,-0.506,-,-0.392
2/6/2018,17:00,-0.527,-,-0.411
2/6/2018,18:00,-0.443,-,-0.295
2/6/2018,19:00,-0.28,-,-0.105
2/6/2018,20:00,-0.093,-,0.087
2/6/2018,21:00,0.078,-,0.276
2/6/2018,22:00,0.2,-,0.412
2/6/2018,23:00,0.235,-,0.425
2/7/2018,0:00,0.174,-,0.3
2/7/2018,1:00,0.037,-,0.146
2/7/2018,2:00,-0.138,-,-0.046
2/7/2018,3:00,-0.315,-,-0.219
2/7/2018,4:00,-0.47,-,-0.372
2/7/2018,5:00,-0.574,-,-0.439
2/7/2018,6:00,-0.593,-,-0.431
2/7/2018,7:00,-0.524,-,-0.335
2/7/2018,8:00,-0.402,-,-0.199
2/7/2018,9:00,-0.263,-,-0.041
2/7/2018,10:00,-0.129,-,0.077
2/7/2018,11:00,-0.038,-,0.16
2/7/2018,12:00,-0.018,-,0.151
2/7/2018,13:00,-0.067,-,0.134
2/7/2018,14:00,-0.161,-,0.037
2/7/2018,15:00,-0.267,-,-0.067
2/7/2018,16:00,-0.36,-,-0.156
2/7/2018,17:00,-0.416,-,-0.192
2/7/2018,18:00,-0.405,-,-0.115
2/7/2018,19:00,-0.312,-,-0.02
2/7/2018,20:00,-0.168,-,0.128
2/7/2018,21:00,-0.015,-,0.278
2/7/2018,22:00,0.12,-,0.391
2/7/2018,23:00,0.205,-,0.438
2/8/2018,0:00,0.211,-,0.393
2/8/2018,1:00,0.136,-,0.301
2/8/2018,2:00,0.004,-,0.15
2/8/2018,3:00,-0.156,-,-0.018
2/8/2018,4:00,-0.316,-,-0.183
2/8/2018,5:00,-0.458,-,-0.329
2/8/2018,6:00,-0.557,-,-0.436
2/8/2018,7:00,-0.586,-,-0.49
2/8/2018,8:00,-0.544,-,-0.408
2/8/2018,9:00,-0.456,-,-0.337
2/8/2018,10:00,-0.342,-,-0.193
2/8/2018,11:00,-0.221,-,-0.065
2/8/2018,12:00,-0.129,-,0.021
2/8/2018,13:00,-0.091,-,0.067
2/8/2018,14:00,-0.106,-,0.033
2/8/2018,15:00,-0.16,-,-0.039
2/8/2018,16:00,-0.228,-,-0.091
2/8/2018,17:00,-0.289,-,-0.213
2/8/2018,18:00,-0.324,-,-0.307
2/8/2018,19:00,-0.307,-,-0.257
2/8/2018,20:00,-0.227,-,-0.234
2/8/2018,21:00,-0.109,-,-0.133
2/8/2018,22:00,0.015,-,0.027
2/8/2018,23:00,0.124,-,0.153
2/9/2018,0:00,0.189,-,0.215
2/9/2018,1:00,0.188,-,0.245
2/9/2018,2:00,0.119,-,0.191
2/9/2018,3:00,-0.001,-,0.05
2/9/2018,4:00,-0.149,-,-0.112
2/9/2018,5:00,-0.301,-,-0.297
2/9/2018,6:00,-0.443,-,-0.471
2/9/2018,7:00,-0.556,-,-0.603
2/9/2018,8:00,-0.608,-,-0.671
2/9/2018,9:00,-0.593,-,-0.618
2/9/2018,10:00,-0.527,-,-0.53
2/9/2018,11:00,-0.422,-,-0.386
2/9/2018,12:00,-0.296,-,-0.218
2/9/2018,13:00,-0.183,-,-0.075
2/9/2018,14:00,-0.112,-,0.038
2/9/2018,15:00,-0.093,-,0.105
2/9/2018,16:00,-0.118,-,0.095
2/9/2018,17:00,-0.164,-,0.036
2/9/2018,18:00,-0.214,-,-0.04
2/9/2018,19:00,-0.254,-,-0.114
2/9/2018,20:00,-0.253,-,-0.141
2/9/2018,21:00,-0.193,-,-0.132
2/9/2018,22:00,-0.097,-,-0.071
2/9/2018,23:00,0.009,-,0.045
2/10/2018,0:00,0.109,-,0.165
2/10/2018,1:00,0.176,-,0.29
2/10/2018,2:00,0.184,-,0.347
2/10/2018,3:00,0.127,-,0.31
2/10/2018,4:00,0.014,-,0.228
2/10/2018,5:00,-0.13,-,0.07
2/10/2018,6:00,-0.287,-,-0.092
2/10/2018,7:00,-0.447,-,-0.251
2/10/2018,8:00,-0.585,-,-0.414
2/10/2018,9:00,-0.659,-,-0.497
2/10/2018,10:00,-0.659,-,-0.509
2/10/2018,11:00,-0.599,-,-0.415
2/10/2018,12:00,-0.483,-,-0.264
2/10/2018,13:00,-0.33,-,-0.089
2/10/2018,14:00,-0.184,-,0.09
2/10/2018,15:00,-0.083,-,0.223
2/10/2018,16:00,-0.042,-,0.287
2/10/2018,17:00,-0.054,-,0.253
2/10/2018,18:00,-0.098,-,0.185
2/10/2018,19:00,-0.164,-,0.097
2/10/2018,20:00,-0.226,-,0.016
2/10/2018,21:00,-0.245,-,-0.051
2/10/2018,22:00,-0.2,-,-0.049
2/10/2018,23:00,-0.115,-,0.011
2/11/2018,0:00,-0.009,-,0.123
2/11/2018,1:00,0.102,-,0.286
2/11/2018,2:00,0.185,-,0.391
2/11/2018,3:00,0.205,-,0.434
2/11/2018,4:00,0.152,-,0.406
2/11/2018,5:00,0.038,-,0.302
2/11/2018,6:00,-0.116,-,0.165
2/11/2018,7:00,-0.295,-,-0.054
2/11/2018,8:00,-0.485,-,-0.248
2/11/2018,9:00,-0.643,-,-0.422
2/11/2018,10:00,-0.726,-,-0.562
2/11/2018,11:00,-0.726,-,-0.584
2/11/2018,12:00,-0.65,-,-0.487
2/11/2018,13:00,-0.501,-,-0.332
2/11/2018,14:00,-0.311,-,-0.121
2/11/2018,15:00,-0.136,-,0.079
2/11/2018,16:00,-0.019,-,0.24
2/11/2018,17:00,0.026,-,0.355
2/11/2018,18:00,0.007,-,0.358
2/11/2018,19:00,-0.059,-,0.34
2/11/2018,20:00,-0.154,-,0.23
2/11/2018,21:00,-0.242,-,0.105
2/11/2018,22:00,-0.272,-,0.028
2/11/2018,23:00,-0.232,-,-0.012
2/12/2018,0:00,-0.141,-,0.076
2/12/2018,1:00,-0.015,-,0.202
2/12/2018,2:00,0.121,-,0.366
2/12/2018,3:00,0.219,-,0.508
2/12/2018,4:00,0.242,-,0.586
2/12/2018,5:00,0.181,-,0.549
2/12/2018,6:00,0.051,-,0.39
2/12/2018,7:00,-0.128,-,0.209
2/12/2018,8:00,-0.338,-,-0.019
2/12/2018,9:00,-0.552,-,-0.259
2/12/2018,10:00,-0.718,-,-0.474
2/12/2018,11:00,-0.793,-,-0.598
2/12/2018,12:00,-0.771,-,-0.606
2/12/2018,13:00,-0.658,-,-0.48
2/12/2018,14:00,-0.465,-,-0.311
2/12/2018,15:00,-0.243,-,-0.114
2/12/2018,16:00,-0.055,-,0.07
2/12/2018,17:00,0.058,-,0.193
2/12/2018,18:00,0.086,-,0.239
2/12/2018,19:00,0.039,-,0.185
2/12/2018,20:00,-0.062,-,0.052
2/12/2018,21:00,-0.188,-,-0.101
2/12/2018,22:00,-0.29,-,-0.235
2/12/2018,23:00,-0.32,-,-0.352
2/13/2018,0:00,-0.266,-,-0.32
2/13/2018,1:00,-0.149,-,-0.172
2/13/2018,2:00,0.008,-,-0.026
2/13/2018,3:00,0.166,-,0.181
2/13/2018,4:00,0.268,-,0.324
2/13/2018,5:00,0.279,-,0.399
2/13/2018,6:00,0.196,-,0.328
2/13/2018,7:00,0.036,-,0.169
2/13/2018,8:00,-0.177,-,-0.053
2/13/2018,9:00,-0.414,-,-0.282
2/13/2018,10:00,-0.638,-,-0.526
2/13/2018,11:00,-0.793,-,-0.74
2/13/2018,12:00,-0.839,-,-0.836
2/13/2018,13:00,-0.773,-,-0.752
2/13/2018,14:00,-0.609,-,-0.573
2/13/2018,15:00,-0.378,-,-0.352
2/13/2018,16:00,-0.142,-,-0.106
2/13/2018,17:00,0.038,-,0.082
2/13/2018,18:00,0.126,-,0.197
2/13/2018,19:00,0.117,-,0.214
2/13/2018,20:00,0.028,-,0.095
2/13/2018,21:00,-0.107,-,-0.056
2/13/2018,22:00,-0.253,-,-0.227
2/13/2018,23:00,-0.357,-,-0.365
2/14/2018,0:00,-0.368,-,-0.411
2/14/2018,1:00,-0.282,-,-0.346
2/14/2018,2:00,-0.127,-,-0.185
2/14/2018,3:00,0.061,-,-0.001
2/14/2018,4:00,0.228,-,0.194
2/14/2018,5:00,0.317,-,0.323
2/14/2018,6:00,0.301,-,0.324
2/14/2018,7:00,0.181,-,0.185
2/14/2018,8:00,-0.017,-,-0.023
2/14/2018,9:00,-0.259,-,-0.263
2/14/2018,10:00,-0.509,-,-0.497
2/14/2018,11:00,-0.726,-,-0.699
2/14/2018,12:00,-0.849,-,-0.83
2/14/2018,13:00,-0.843,-,-0.808
2/14/2018,14:00,-0.72,-,-0.634
2/14/2018,15:00,-0.509,-,-0.405
2/14/2018,16:00,-0.256,-,-0.171
2/14/2018,17:00,-0.026,-,0.04
2/14/2018,18:00,0.123,-,0.192
2/14/2018,19:00,0.165,-,0.239
2/14/2018,20:00,0.106,-,0.179
2/14/2018,21:00,-0.023,-,0.025
2/14/2018,22:00,-0.185,-,-0.156
2/14/2018,23:00,-0.339,-,-0.335
2/15/2018,0:00,-0.426,-,-0.444
2/15/2018,1:00,-0.399,-,-0.419
2/15/2018,2:00,-0.267,-,-0.276
2/15/2018,3:00,-0.074,-,-0.042
2/15/2018,4:00,0.131,-,0.208
2/15/2018,5:00,0.29,-,0.402
2/15/2018,6:00,0.351,-,0.489
2/15/2018,7:00,0.293,-,0.407
2/15/2018,8:00,0.129,-,0.248
2/15/2018,9:00,-0.103,-,0.01
2/15/2018,10:00,-0.361,-,-0.257
2/15/2018,11:00,-0.61,-,-0.519
2/15/2018,12:00,-0.8,-,-0.739
2/15/2018,13:00,-0.867,-,-0.866
2/15/2018,14:00,-0.794,-,-0.744
2/15/2018,15:00,-0.614,-,-0.539
2/15/2018,16:00,-0.369,-,-0.265
2/15/2018,17:00,-0.114,-,0.006
2/15/2018,18:00,0.086,-,0.214
2/15/2018,19:00,0.182,-,0.356
2/15/2018,20:00,0.165,-,0.356
2/15/2018,21:00,0.055,-,0.223
2/15/2018,22:00,-0.107,-,0.036
2/15/2018,23:00,-0.284,-,-0.176
2/16/2018,0:00,-0.43,-,-0.375
2/16/2018,1:00,-0.48,-,-0.431
2/16/2018,2:00,-0.4,-,-0.321
2/16/2018,3:00,-0.222,-,-0.112
2/16/2018,4:00,-0.002,-,0.146
2/16/2018,5:00,0.205,-,0.416
2/16/2018,6:00,0.34,-,0.605
2/16/2018,7:00,0.357,-,0.632
2/16/2018,8:00,0.249,-,0.486
2/16/2018,9:00,0.045,-,0.276
2/16/2018,10:00,-0.209,-,0
2/16/2018,11:00,-0.472,-,-0.272
2/16/2018,12:00,-0.702,-,-0.512
2/16/2018,13:00,-0.841,-,-0.678
2/16/2018,14:00,-0.835,-,-0.651
2/16/2018,15:00,-0.694,-,-0.455
2/16/2018,16:00,-0.467,-,-0.219
2/16/2018,17:00,-0.208,-,0.048
2/16/2018,18:00,0.027,-,0.289
2/16/2018,19:00,0.175,-,0.446
2/16/2018,20:00,0.205,-,0.467
2/16/2018,21:00,0.127,-,0.354
2/16/2018,22:00,-0.026,-,0.167
2/16/2018,23:00,-0.213,-,-0.059
2/17/2018,0:00,-0.392,-,-0.258
2/17/2018,1:00,-0.51,-,-0.407
2/17/2018,2:00,-0.508,-,-0.394
2/17/2018,3:00,-0.374,-,-0.229
2/17/2018,4:00,-0.159,-,-0.003
2/17/2018,5:00,0.074,-,0.267
2/17/2018,6:00,0.267,-,0.498
2/17/2018,7:00,0.363,-,0.607
2/17/2018,8:00,0.328,-,0.555
2/17/2018,9:00,0.174,-,0.382
2/17/2018,10:00,-0.059,-,0.133
2/17/2018,11:00,-0.324,-,-0.133
2/17/2018,12:00,-0.575,-,-0.389
2/17/2018,13:00,-0.764,-,-0.599
2/17/2018,14:00,-0.834,-,-0.698
2/17/2018,15:00,-0.752,-,-0.571
2/17/2018,16:00,-0.552,-,-0.364
2/17/2018,17:00,-0.296,-,-0.123
2/17/2018,18:00,-0.042,-,0.155
2/17/2018,19:00,0.15,-,0.386
2/17/2018,20:00,0.231,-,0.481
2/17/2018,21:00,0.192,-,0.431
2/17/2018,22:00,0.059,-,0.284
2/17/2018,23:00,-0.13,-,0.067
2/18/2018,0:00,-0.331,-,-0.164
2/18/2018,1:00,-0.495,-,-0.363
2/18/2018,2:00,-0.569,-,-0.452
2/18/2018,3:00,-0.511,-,-0.37
2/18/2018,4:00,-0.33,-,-0.162
2/18/2018,5:00,-0.091,-,0.105
2/18/2018,6:00,0.139,-,0.374
2/18/2018,7:00,0.302,-,0.568
2/18/2018,8:00,0.35,-,0.626
2/18/2018,9:00,0.268,-,0.504
2/18/2018,10:00,0.081,-,0.295
2/18/2018,11:00,-0.169,-,0.041
2/18/2018,12:00,-0.429,-,-0.232
2/18/2018,13:00,-0.649,-,-0.477
2/18/2018,14:00,-0.779,-,-0.683
2/18/2018,15:00,-0.775,-,-0.709
2/18/2018,16:00,-0.626,-,-0.527
2/18/2018,17:00,-0.382,-,-0.302
2/18/2018,18:00,-0.118,-,-0.012
2/18/2018,19:00,0.106,-,0.234
2/18/2018,20:00,0.238,-,0.38
2/18/2018,21:00,0.25,-,0.379
2/18/2018,22:00,0.149,-,0.258
2/18/2018,23:00,-0.031,-,0.064
2/19/2018,0:00,-0.246,-,-0.176
2/19/2018,1:00,-0.443,-,-0.385
2/19/2018,2:00,-0.577,-,-0.554
2/19/2018,3:00,-0.604,-,-0.568
2/19/2018,4:00,-0.496,-,-0.397
2/19/2018,5:00,-0.283,-,-0.18
2/19/2018,6:00,-0.037,-,0.124
2/19/2018,7:00,0.174,-,0.356
2/19/2018,8:00,0.298,-,0.491
2/19/2018,9:00,0.303,-,0.476
2/19/2018,10:00,0.187,-,0.325
2/19/2018,11:00,-0.02,-,0.112
2/19/2018,12:00,-0.269,-,-0.14
2/19/2018,13:00,-0.504,-,-0.365
2/19/2018,14:00,-0.675,-,-0.565
2/19/2018,15:00,-0.741,-,-0.645
2/19/2018,16:00,-0.67,-,-0.5
2/19/2018,17:00,-0.468,-,-0.303
2/19/2018,18:00,-0.204,-,-0.038
2/19/2018,19:00,0.043,-,0.232
2/19/2018,20:00,0.22,-,0.413
2/19/2018,21:00,0.289,-,0.493
2/19/2018,22:00,0.237,-,0.417
2/19/2018,23:00,0.083,-,0.245
2/20/2018,0:00,-0.132,-,0.007
2/20/2018,1:00,-0.354,-,-0.233
2/20/2018,2:00,-0.532,-,-0.42
2/20/2018,3:00,-0.632,-,-0.511
2/20/2018,4:00,-0.618,-,-0.474
2/20/2018,5:00,-0.475,-,-0.307
2/20/2018,6:00,-0.247,-,-0.077
2/20/2018,7:00,-0.014,-,0.155
2/20/2018,8:00,0.165,-,0.342
2/20/2018,9:00,0.255,-,0.433
2/20/2018,10:00,0.23,-,0.374
2/20/2018,11:00,0.096,-,0.229
2/20/2018,12:00,-0.111,-,0.033
2/20/2018,13:00,-0.338,-,-0.162
2/20/2018,14:00,-0.53,-,-0.36
2/20/2018,15:00,-0.646,-,-0.488
2/20/2018,16:00,-0.655,-,-0.476
2/20/2018,17:00,-0.531,-,-0.297
2/20/2018,18:00,-0.301,-,-0.083
2/20/2018,19:00,-0.044,-,0.177
2/20/2018,20:00,0.167,-,0.405
2/20/2018,21:00,0.291,-,0.535
2/20/2018,22:00,0.304,-,0.539
2/20/2018,23:00,0.2,-,0.407
2/21/2018,0:00,0.008,-,0.199
2/21/2018,1:00,-0.221,-,-0.026
2/21/2018,2:00,-0.433,-,-0.252
2/21/2018,3:00,-0.589,-,-0.436
2/21/2018,4:00,-0.661,-,-0.502
2/21/2018,5:00,-0.619,-,-0.389
2/21/2018,6:00,-0.462,-,-0.214
2/21/2018,7:00,-0.245,-,0.007
2/21/2018,8:00,-0.039,-,0.197
2/21/2018,9:00,0.112,-,0.337
2/21/2018,10:00,0.179,-,0.382
2/21/2018,11:00,0.142,-,0.316
2/21/2018,12:00,0.012,-,0.179
2/21/2018,13:00,-0.172,-,-0.003
2/21/2018,14:00,-0.358,-,-0.188
2/21/2018,15:00,-0.5,-,-0.345
2/21/2018,16:00,-0.568,-,-0.414
2/21/2018,17:00,-0.534,-,-0.35
2/21/2018,18:00,-0.381,-,-0.186
2/21/2018,19:00,-0.152,-,0.048
2/21/2018,20:00,0.074,-,0.273
2/21/2018,21:00,0.243,-,0.427
2/21/2018,22:00,0.323,-,0.497
2/21/2018,23:00,0.291,-,0.421
2/22/2018,0:00,0.154,-,0.256
2/22/2018,1:00,-0.052,-,0.058
2/22/2018,2:00,-0.276,-,-0.157
2/22/2018,3:00,-0.473,-,-0.347
2/22/2018,4:00,-0.613,-,-0.493
2/22/2018,5:00,-0.671,-,-0.52
2/22/2018,6:00,-0.623,-,-0.403
2/22/2018,7:00,-0.477,-,-0.267
2/22/2018,8:00,-0.288,-,-0.087
2/22/2018,9:00,-0.111,-,0.057
2/22/2018,10:00,0.023,-,0.174
2/22/2018,11:00,0.085,-,0.2
2/22/2018,12:00,0.057,-,0.14
2/22/2018,13:00,-0.046,-,0.038
2/22/2018,14:00,-0.187,-,-0.075
2/22/2018,15:00,-0.325,-,-0.215
2/22/2018,16:00,-0.425,-,-0.297
2/22/2018,17:00,-0.459,-,-0.33
2/22/2018,18:00,-0.404,-,-0.265
2/22/2018,19:00,-0.253,-,-0.097
2/22/2018,20:00,-0.049,-,0.098
2/22/2018,21:00,0.142,-,0.283
2/22/2018,22:00,0.275,-,0.42
2/22/2018,23:00,0.323,-,0.45
2/23/2018,0:00,0.268,-,0.361
2/23/2018,1:00,0.123,-,0.212
2/23/2018,2:00,-0.077,-,0.063
2/23/2018,3:00,-0.288,-,-0.137
2/23/2018,4:00,-0.474,-,-0.324
2/23/2018,5:00,-0.61,-,-0.48
2/23/2018,6:00,-0.674,-,-0.555
2/23/2018,7:00,-0.646,-,-0.509
2/23/2018,8:00,-0.531,-,-0.41
2/23/2018,9:00,-0.375,-,-0.268
2/23/2018,10:00,-0.216,-,-0.129
2/23/2018,11:00,-0.084,-,-0.013
2/23/2018,12:00,-0.008,-,0.072
2/23/2018,13:00,-0.003,-,0.111
2/23/2018,14:00,-0.059,-,0.07
2/23/2018,15:00,-0.153,-,-0.01
2/23/2018,16:00,-0.251,-,-0.084
2/23/2018,17:00,-0.323,-,-0.179
2/23/2018,18:00,-0.346,-,-0.193
2/23/2018,19:00,-0.299,-,-0.114
2/23/2018,20:00,-0.171,-,0.009
2/23/2018,21:00,0,-,0.189
2/23/2018,22:00,0.16,-,0.355
2/23/2018,23:00,0.272,-,0.468
2/24/2018,0:00,0.31,-,0.465
2/24/2018,1:00,0.258,-,0.398
2/24/2018,2:00,0.127,-,0.246
2/24/2018,3:00,-0.057,-,0.054
2/24/2018,4:00,-0.259,-,-0.149
2/24/2018,5:00,-0.445,-,-0.299
2/24/2018,6:00,-0.595,-,-0.448
2/24/2018,7:00,-0.689,-,-0.569
2/24/2018,8:00,-0.698,-,-0.573
2/24/2018,9:00,-0.62,-,-0.511
2/24/2018,10:00,-0.487,-,-0.388
2/24/2018,11:00,-0.333,-,-0.245
2/24/2018,12:00,-0.184,-,-0.095
2/24/2018,13:00,-0.071,-,0.021
2/24/2018,14:00,-0.018,-,0.112
2/24/2018,15:00,-0.028,-,0.143
2/24/2018,16:00,-0.084,-,0.119
2/24/2018,17:00,-0.158,-,0.057
2/24/2018,18:00,-0.225,-,-0.023
2/24/2018,19:00,-0.264,-,-0.05
2/24/2018,20:00,-0.244,-,-0.023
2/24/2018,21:00,-0.148,-,0.064
2/24/2018,22:00,-0.004,-,0.209
2/24/2018,23:00,0.14,-,0.361
2/25/2018,0:00,0.252,-,0.498
2/25/2018,1:00,0.306,-,0.561
2/25/2018,2:00,0.278,-,0.552
2/25/2018,3:00,0.168,-,0.46
2/25/2018,4:00,-0.002,-,0.33
2/25/2018,5:00,-0.202,-,0.165
2/25/2018,6:00,-0.403,-,-0.05
2/25/2018,7:00,-0.588,-,-0.251
2/25/2018,8:00,-0.726,-,-0.412
2/25/2018,9:00,-0.775,-,-0.482
2/25/2018,10:00,-0.723,-,-0.432
2/25/2018,11:00,-0.601,-,-0.307
2/25/2018,12:00,-0.433,-,-0.128
2/25/2018,13:00,-0.246,-,0.068
2/25/2018,14:00,-0.086,-,0.257
2/25/2018,15:00,0.011,-,0.396
2/25/2018,16:00,0.035,-,0.448
2/25/2018,17:00,-0.002,-,0.409
2/25/2018,18:00,-0.075,-,0.309
2/25/2018,19:00,-0.162,-,0.182
2/25/2018,20:00,-0.235,-,0.066
2/25/2018,21:00,-0.248,-,-0.006
2/25/2018,22:00,-0.176,-,0.022
2/25/2018,23:00,-0.047,-,0.132
2/26/2018,0:00,0.101,-,0.27
2/26/2018,1:00,0.238,-,0.429
2/26/2018,2:00,0.325,-,0.545
2/26/2018,3:00,0.327,-,0.564
2/26/2018,4:00,0.236,-,0.483
2/26/2018,5:00,0.07,-,0.331
2/26/2018,6:00,-0.141,-,0.127
2/26/2018,7:00,-0.373,-,-0.113
2/26/2018,8:00,-0.603,-,-0.352
2/26/2018,9:00,-0.782,-,-0.544
2/26/2018,10:00,-0.857,-,-0.675
2/26/2018,11:00,-0.817,-,-0.624
2/26/2018,12:00,-0.686,-,-0.48
2/26/2018,13:00,-0.484,-,-0.266
2/26/2018,14:00,-0.252,-,-0.033
2/26/2018,15:00,-0.051,-,0.201
2/26/2018,16:00,0.073,-,0.387
2/26/2018,17:00,0.108,-,0.474
2/26/2018,18:00,0.067,-,0.458
2/26/2018,19:00,-0.029,-,0.342
2/26/2018,20:00,-0.154,-,0.207
2/26/2018,21:00,-0.264,-,0.056
2/26/2018,22:00,-0.302,-,-0.016
2/26/2018,23:00,-0.241,-,-0.028
2/27/2018,0:00,-0.107,-,0.065
2/27/2018,1:00,0.067,-,0.248
2/27/2018,2:00,0.244,-,0.442
