Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
12/3/2017,21:00,0.169,-,0.409
12/3/2017,22:00,-0.021,-,0.196
12/3/2017,23:00,-0.211,-,-0.031
12/4/2017,0:00,-0.345,-,-0.167
12/4/2017,1:00,-0.356,-,-0.142
12/4/2017,2:00,-0.222,-,0.032
12/4/2017,3:00,0.009,-,0.287
12/4/2017,4:00,0.264,-,0.592
12/4/2017,5:00,0.474,-,0.825
12/4/2017,6:00,0.573,-,0.859
12/4/2017,7:00,0.523,-,0.741
12/4/2017,8:00,0.332,-,0.505
12/4/2017,9:00,0.045,-,0.195
12/4/2017,10:00,-0.286,-,-0.126
12/4/2017,11:00,-0.613,-,-0.43
12/4/2017,12:00,-0.887,-,-0.7
12/4/2017,13:00,-1.037,-,-0.892
12/4/2017,14:00,-1.009,-,-0.839
12/4/2017,15:00,-0.817,-,-0.6
12/4/2017,16:00,-0.521,-,-0.311
12/4/2017,17:00,-0.187,-,0.017
12/4/2017,18:00,0.109,-,0.302
12/4/2017,19:00,0.298,-,0.524
12/4/2017,20:00,0.35,-,0.606
12/4/2017,21:00,0.281,-,0.543
12/4/2017,22:00,0.129,-,0.354
12/4/2017,23:00,-0.06,-,0.131
12/5/2017,0:00,-0.241,-,-0.068
12/5/2017,1:00,-0.348,-,-0.154
12/5/2017,2:00,-0.319,-,-0.077
12/5/2017,3:00,-0.151,-,0.131
12/5/2017,4:00,0.095,-,0.408
12/5/2017,5:00,0.344,-,0.7
12/5/2017,6:00,0.529,-,0.898
12/5/2017,7:00,0.587,-,0.927
12/5/2017,8:00,0.492,-,0.78
12/5/2017,9:00,0.269,-,0.523
12/5/2017,10:00,-0.035,-,0.209
12/5/2017,11:00,-0.37,-,-0.101
12/5/2017,12:00,-0.69,-,-0.399
12/5/2017,13:00,-0.939,-,-0.645
12/5/2017,14:00,-1.048,-,-0.789
12/5/2017,15:00,-0.978,-,-0.652
12/5/2017,16:00,-0.759,-,-0.427
12/5/2017,17:00,-0.454,-,-0.136
12/5/2017,18:00,-0.13,-,0.161
12/5/2017,19:00,0.138,-,0.405
12/5/2017,20:00,0.291,-,0.561
12/5/2017,21:00,0.314,-,0.585
12/5/2017,22:00,0.23,-,0.46
12/5/2017,23:00,0.073,-,0.278
12/6/2017,0:00,-0.112,-,0.087
12/6/2017,1:00,-0.272,-,-0.061
12/6/2017,2:00,-0.346,-,-0.08
12/6/2017,3:00,-0.28,-,0.03
12/6/2017,4:00,-0.09,-,0.243
12/6/2017,5:00,0.156,-,0.535
12/6/2017,6:00,0.389,-,0.795
12/6/2017,7:00,0.54,-,0.925
12/6/2017,8:00,0.557,-,0.877
12/6/2017,9:00,0.431,-,0.698
12/6/2017,10:00,0.194,-,0.442
12/6/2017,11:00,-0.11,-,0.129
12/6/2017,12:00,-0.433,-,-0.162
12/6/2017,13:00,-0.726,-,-0.449
12/6/2017,14:00,-0.936,-,-0.679
12/6/2017,15:00,-1,-,-0.75
12/6/2017,16:00,-0.896,-,-0.574
12/6/2017,17:00,-0.664,-,-0.33
12/6/2017,18:00,-0.368,-,-0.022
12/6/2017,19:00,-0.073,-,0.267
12/6/2017,20:00,0.153,-,0.494
12/6/2017,21:00,0.268,-,0.615
12/6/2017,22:00,0.265,-,0.583
12/6/2017,23:00,0.166,-,0.428
12/7/2017,0:00,0.007,-,0.309
12/7/2017,1:00,-0.164,-,0.059
12/7/2017,2:00,-0.299,-,-0.189
12/7/2017,3:00,-0.34,-,-0.272
12/7/2017,4:00,-0.249,-,-0.119
12/7/2017,5:00,-0.051,-,0.104
12/7/2017,6:00,0.183,-,0.363
12/7/2017,7:00,0.386,-,0.629
12/7/2017,8:00,0.5,-,0.773
12/7/2017,9:00,0.488,-,0.751
12/7/2017,10:00,0.35,-,0.553
12/7/2017,11:00,0.115,-,0.231
12/7/2017,12:00,-0.173,-,-0.078
12/7/2017,13:00,-0.465,-,-0.359
12/7/2017,14:00,-0.716,-,-0.627
12/7/2017,15:00,-0.88,-,-0.829
12/7/2017,16:00,-0.904,-,-0.871
12/7/2017,17:00,-0.777,-,-0.682
12/7/2017,18:00,-0.548,-,-0.467
12/7/2017,19:00,-0.278,-,-0.19
12/7/2017,20:00,-0.025,-,0.038
12/7/2017,21:00,0.158,-,0.208
12/7/2017,22:00,0.237,-,0.312
12/7/2017,23:00,0.21,-,0.299
12/8/2017,0:00,0.1,-,0.208
12/8/2017,1:00,-0.053,-,0.055
12/8/2017,2:00,-0.205,-,-0.057
12/8/2017,3:00,-0.316,-,-0.174
12/8/2017,4:00,-0.335,-,-0.135
12/8/2017,5:00,-0.232,-,-0.08
12/8/2017,6:00,-0.043,-,-0.008
12/8/2017,7:00,0.163,-,0.185
12/8/2017,8:00,0.331,-,0.394
12/8/2017,9:00,0.417,-,0.525
12/8/2017,10:00,0.391,-,0.639
12/8/2017,11:00,0.255,-,0.548
12/8/2017,12:00,0.039,-,0.351
12/8/2017,13:00,-0.214,-,0.169
12/8/2017,14:00,-0.458,-,-0.056
12/8/2017,15:00,-0.662,-,-0.272
12/8/2017,16:00,-0.782,-,-0.418
12/8/2017,17:00,-0.774,-,-0.446
12/8/2017,18:00,-0.639,-,-0.302
12/8/2017,19:00,-0.429,-,-0.104
12/8/2017,20:00,-0.197,-,0.199
12/8/2017,21:00,0.014,-,0.602
12/8/2017,22:00,0.158,-,0.774
12/8/2017,23:00,0.205,-,0.716
12/9/2017,0:00,0.16,-,0.631
12/9/2017,1:00,0.047,-,0.469
12/9/2017,2:00,-0.094,-,0.254
12/9/2017,3:00,-0.231,-,0.06
12/9/2017,4:00,-0.328,-,-0.027
12/9/2017,5:00,-0.337,-,-0.066
12/9/2017,6:00,-0.239,-,0.055
12/9/2017,7:00,-0.076,-,0.263
12/9/2017,8:00,0.094,-,0.378
12/9/2017,9:00,0.233,-,0.518
12/9/2017,10:00,0.304,-,0.538
12/9/2017,11:00,0.279,-,0.508
12/9/2017,12:00,0.161,-,0.395
12/9/2017,13:00,-0.018,-,0.179
12/9/2017,14:00,-0.222,-,0.015
12/9/2017,15:00,-0.415,-,-0.193
12/9/2017,16:00,-0.575,-,-0.361
12/9/2017,17:00,-0.659,-,-0.512
12/9/2017,18:00,-0.631,-,-0.541
12/9/2017,19:00,-0.504,-,-0.523
12/9/2017,20:00,-0.326,-,-0.386
12/9/2017,21:00,-0.131,-,-0.228
12/9/2017,22:00,0.045,-,-0.141
12/9/2017,23:00,0.156,-,-0.075
12/10/2017,0:00,0.181,-,-0.04
12/10/2017,1:00,0.127,-,-0.069
12/10/2017,2:00,0.019,-,-0.146
12/10/2017,3:00,-0.112,-,-0.275
12/10/2017,4:00,-0.242,-,-0.378
12/10/2017,5:00,-0.337,-,-0.502
12/10/2017,6:00,-0.352,-,-0.543
12/10/2017,7:00,-0.279,-,-0.563
12/10/2017,8:00,-0.154,-,-0.513
12/10/2017,9:00,-0.016,-,-0.414
12/10/2017,10:00,0.106,-,-0.307
12/10/2017,11:00,0.177,-,-0.228
12/10/2017,12:00,0.169,-,-0.214
12/10/2017,13:00,0.087,-,-0.22
12/10/2017,14:00,-0.044,-,-0.292
12/10/2017,15:00,-0.196,-,-0.377
12/10/2017,16:00,-0.346,-,-0.486
12/10/2017,17:00,-0.47,-,-0.555
12/10/2017,18:00,-0.532,-,-0.588
12/10/2017,19:00,-0.501,-,-0.553
12/10/2017,20:00,-0.395,-,-0.472
12/10/2017,21:00,-0.246,-,-0.315
12/10/2017,22:00,-0.079,-,-0.146
12/10/2017,23:00,0.071,-,0.014
12/11/2017,0:00,0.161,-,0.112
12/11/2017,1:00,0.176,-,0.161
12/11/2017,2:00,0.122,-,0.139
12/11/2017,3:00,0.018,-,0.057
12/11/2017,4:00,-0.113,-,-0.042
12/11/2017,5:00,-0.248,-,-0.154
12/11/2017,6:00,-0.356,-,-0.23
12/11/2017,7:00,-0.395,-,-0.317
12/11/2017,8:00,-0.357,-,-0.367
12/11/2017,9:00,-0.266,-,-0.327
12/11/2017,10:00,-0.148,-,-0.27
12/11/2017,11:00,-0.027,-,-0.18
12/11/2017,12:00,0.059,-,-0.085
12/11/2017,13:00,0.084,-,-0.024
12/11/2017,14:00,0.048,-,-0.034
12/11/2017,15:00,-0.036,-,-0.065
12/11/2017,16:00,-0.146,-,-0.173
12/11/2017,17:00,-0.264,-,-0.289
12/11/2017,18:00,-0.369,-,-0.346
12/11/2017,19:00,-0.425,-,-0.427
12/11/2017,20:00,-0.405,-,-0.41
12/11/2017,21:00,-0.317,-,-0.352
12/11/2017,22:00,-0.188,-,-0.204
12/11/2017,23:00,-0.037,-,-0.033
12/12/2017,0:00,0.1,-,0.139
12/12/2017,1:00,0.183,-,0.276
12/12/2017,2:00,0.197,-,0.329
12/12/2017,3:00,0.141,-,0.325
12/12/2017,4:00,0.032,-,0.266
12/12/2017,5:00,-0.109,-,0.153
12/12/2017,6:00,-0.264,-,0.023
12/12/2017,7:00,-0.399,-,-0.121
12/12/2017,8:00,-0.471,-,-0.198
12/12/2017,9:00,-0.464,-,-0.184
12/12/2017,10:00,-0.394,-,-0.146
12/12/2017,11:00,-0.278,-,-0.013
12/12/2017,12:00,-0.142,-,0.148
12/12/2017,13:00,-0.024,-,0.287
12/12/2017,14:00,0.043,-,0.374
12/12/2017,15:00,0.049,-,0.418
12/12/2017,16:00,0,-,0.358
12/12/2017,17:00,-0.085,-,0.29
12/12/2017,18:00,-0.189,-,0.2
12/12/2017,19:00,-0.294,-,0.098
12/12/2017,20:00,-0.357,-,-0.022
12/12/2017,21:00,-0.346,-,-0.068
12/12/2017,22:00,-0.268,-,-0.084
12/12/2017,23:00,-0.145,-,-0.053
12/13/2017,0:00,0.004,-,0.049
12/13/2017,1:00,0.142,-,0.133
12/13/2017,2:00,0.227,-,0.188
12/13/2017,3:00,0.237,-,0.204
12/13/2017,4:00,0.17,-,0.147
12/13/2017,5:00,0.045,-,0.049
12/13/2017,6:00,-0.119,-,-0.078
12/13/2017,7:00,-0.306,-,-0.238
12/13/2017,8:00,-0.474,-,-0.423
12/13/2017,9:00,-0.573,-,-0.539
12/13/2017,10:00,-0.582,-,-0.625
12/13/2017,11:00,-0.514,-,-0.619
12/13/2017,12:00,-0.382,-,-0.507
12/13/2017,13:00,-0.213,-,-0.375
12/13/2017,14:00,-0.055,-,-0.216
12/13/2017,15:00,0.048,-,-0.066
12/13/2017,16:00,0.08,-,0.034
12/13/2017,17:00,0.048,-,0.066
12/13/2017,18:00,-0.03,-,0.038
12/13/2017,19:00,-0.14,-,-0.03
12/13/2017,20:00,-0.257,-,-0.117
12/13/2017,21:00,-0.326,-,-0.165
12/13/2017,22:00,-0.315,-,-0.143
12/13/2017,23:00,-0.235,-,-0.07
12/14/2017,0:00,-0.105,-,0.07
12/14/2017,1:00,0.056,-,0.258
12/14/2017,2:00,0.203,-,0.418
12/14/2017,3:00,0.284,-,0.512
12/14/2017,4:00,0.278,-,0.538
12/14/2017,5:00,0.19,-,0.484
12/14/2017,6:00,0.037,-,0.362
12/14/2017,7:00,-0.161,-,0.205
12/14/2017,8:00,-0.383,-,0.008
12/14/2017,9:00,-0.576,-,-0.159
12/14/2017,10:00,-0.683,-,-0.297
12/14/2017,11:00,-0.689,-,-0.335
12/14/2017,12:00,-0.603,-,-0.282
12/14/2017,13:00,-0.435,-,-0.164
12/14/2017,14:00,-0.225,-,0.004
12/14/2017,15:00,-0.035,-,0.165
12/14/2017,16:00,0.087,-,0.283
12/14/2017,17:00,0.126,-,0.349
12/14/2017,18:00,0.092,-,0.345
12/14/2017,19:00,0.001,-,0.26
12/14/2017,20:00,-0.129,-,0.166
12/14/2017,21:00,-0.255,-,0.031
12/14/2017,22:00,-0.321,-,-0.03
12/14/2017,23:00,-0.299,-,-0.033
12/15/2017,0:00,-0.204,-,0.055
12/15/2017,1:00,-0.052,-,0.199
12/15/2017,2:00,0.127,-,0.394
12/15/2017,3:00,0.274,-,0.552
12/15/2017,4:00,0.338,-,0.638
12/15/2017,5:00,0.304,-,0.598
12/15/2017,6:00,0.182,-,0.489
12/15/2017,7:00,-0.007,-,0.302
12/15/2017,8:00,-0.243,-,0.084
12/15/2017,9:00,-0.49,-,-0.129
12/15/2017,10:00,-0.687,-,-0.314
12/15/2017,11:00,-0.782,-,-0.433
12/15/2017,12:00,-0.764,-,-0.396
12/15/2017,13:00,-0.639,-,-0.278
12/15/2017,14:00,-0.427,-,-0.119
12/15/2017,15:00,-0.183,-,0.099
12/15/2017,16:00,0.02,-,0.28
12/15/2017,17:00,0.141,-,0.422
12/15/2017,18:00,0.168,-,0.472
12/15/2017,19:00,0.113,-,0.423
12/15/2017,20:00,-0.003,-,0.289
12/15/2017,21:00,-0.15,-,0.119
12/15/2017,22:00,-0.277,-,-0.028
12/15/2017,23:00,-0.327,-,-0.109
12/16/2017,0:00,-0.282,-,-0.081
12/16/2017,1:00,-0.158,-,0.046
12/16/2017,2:00,0.021,-,0.24
12/16/2017,3:00,0.208,-,0.439
12/16/2017,4:00,0.34,-,0.544
12/16/2017,5:00,0.372,-,0.56
12/16/2017,6:00,0.298,-,0.473
12/16/2017,7:00,0.133,-,0.272
12/16/2017,8:00,-0.095,-,0.025
12/16/2017,9:00,-0.355,-,-0.23
12/16/2017,10:00,-0.608,-,-0.459
12/16/2017,11:00,-0.789,-,-0.65
12/16/2017,12:00,-0.852,-,-0.758
12/16/2017,13:00,-0.789,-,-0.678
12/16/2017,14:00,-0.615,-,-0.526
12/16/2017,15:00,-0.364,-,-0.32
12/16/2017,16:00,-0.106,-,-0.114
12/16/2017,17:00,0.092,-,0.092
12/16/2017,18:00,0.192,-,0.205
12/16/2017,19:00,0.188,-,0.253
12/16/2017,20:00,0.101,-,0.201
12/16/2017,21:00,-0.038,-,0.053
12/16/2017,22:00,-0.192,-,-0.088
12/16/2017,23:00,-0.307,-,-0.204
12/17/2017,0:00,-0.33,-,-0.215
12/17/2017,1:00,-0.249,-,-0.132
12/17/2017,2:00,-0.09,-,0.027
12/17/2017,3:00,0.107,-,0.245
12/17/2017,4:00,0.287,-,0.441
12/17/2017,5:00,0.386,-,0.522
12/17/2017,6:00,0.374,-,0.508
12/17/2017,7:00,0.25,-,0.357
12/17/2017,8:00,0.042,-,0.137
12/17/2017,9:00,-0.213,-,-0.095
12/17/2017,10:00,-0.482,-,-0.351
12/17/2017,11:00,-0.721,-,-0.569
12/17/2017,12:00,-0.866,-,-0.693
12/17/2017,13:00,-0.876,-,-0.684
12/17/2017,14:00,-0.756,-,-0.514
12/17/2017,15:00,-0.537,-,-0.285
12/17/2017,16:00,-0.266,-,-0.035
12/17/2017,17:00,-0.013,-,0.176
12/17/2017,18:00,0.159,-,0.339
12/17/2017,19:00,0.22,-,0.389
12/17/2017,20:00,0.177,-,0.344
12/17/2017,21:00,0.06,-,0.198
12/17/2017,22:00,-0.093,-,0.009
12/17/2017,23:00,-0.244,-,-0.148
12/18/2017,0:00,-0.335,-,-0.245
12/18/2017,1:00,-0.316,-,-0.189
12/18/2017,2:00,-0.191,-,-0.059
12/18/2017,3:00,-0.005,-,0.161
12/18/2017,4:00,0.195,-,0.395
12/18/2017,5:00,0.35,-,0.568
12/18/2017,6:00,0.404,-,0.621
12/18/2017,7:00,0.336,-,0.508
12/18/2017,8:00,0.163,-,0.315
12/18/2017,9:00,-0.079,-,0.068
12/18/2017,10:00,-0.346,-,-0.198
12/18/2017,11:00,-0.607,-,-0.432
12/18/2017,12:00,-0.814,-,-0.62
12/18/2017,13:00,-0.902,-,-0.7
12/18/2017,14:00,-0.847,-,-0.565
12/18/2017,15:00,-0.674,-,-0.375
12/18/2017,16:00,-0.424,-,-0.119
12/18/2017,17:00,-0.15,-,0.139
12/18/2017,18:00,0.078,-,0.324
12/18/2017,19:00,0.205,-,0.42
12/18/2017,20:00,0.218,-,0.397
12/18/2017,21:00,0.136,-,0.241
12/18/2017,22:00,-0.002,-,0.076
12/18/2017,23:00,-0.16,-,-0.098
12/19/2017,0:00,-0.297,-,-0.229
12/19/2017,1:00,-0.348,-,-0.257
12/19/2017,2:00,-0.278,-,-0.158
12/19/2017,3:00,-0.115,-,0.028
12/19/2017,4:00,0.086,-,0.264
12/19/2017,5:00,0.273,-,0.489
12/19/2017,6:00,0.388,-,0.609
12/19/2017,7:00,0.386,-,0.581
12/19/2017,8:00,0.262,-,0.417
12/19/2017,9:00,0.047,-,0.168
12/19/2017,10:00,-0.213,-,-0.094
12/19/2017,11:00,-0.479,-,-0.366
12/19/2017,12:00,-0.717,-,-0.6
12/19/2017,13:00,-0.872,-,-0.776
12/19/2017,14:00,-0.89,-,-0.807
12/19/2017,15:00,-0.77,-,-0.624
12/19/2017,16:00,-0.556,-,-0.425
12/19/2017,17:00,-0.292,-,-0.162
12/19/2017,18:00,-0.035,-,0.069
12/19/2017,19:00,0.149,-,0.252
12/19/2017,20:00,0.222,-,0.335
12/19/2017,21:00,0.187,-,0.286
12/19/2017,22:00,0.075,-,0.132
12/19/2017,23:00,-0.078,-,-0.05
12/20/2017,0:00,-0.233,-,-0.199
12/20/2017,1:00,-0.339,-,-0.276
12/20/2017,2:00,-0.339,-,-0.231
12/20/2017,3:00,-0.22,-,-0.087
12/20/2017,4:00,-0.03,-,0.134
12/20/2017,5:00,0.171,-,0.381
12/20/2017,6:00,0.331,-,0.568
12/20/2017,7:00,0.395,-,0.622
12/20/2017,8:00,0.334,-,0.514
12/20/2017,9:00,0.161,-,0.307
12/20/2017,10:00,-0.081,-,0.051
12/20/2017,11:00,-0.348,-,-0.206
12/20/2017,12:00,-0.6,-,-0.455
12/20/2017,13:00,-0.796,-,-0.658
12/20/2017,14:00,-0.885,-,-0.761
12/20/2017,15:00,-0.832,-,-0.646
12/20/2017,16:00,-0.658,-,-0.446
12/20/2017,17:00,-0.417,-,-0.204
12/20/2017,18:00,-0.157,-,0.056
12/20/2017,19:00,0.064,-,0.278
12/20/2017,20:00,0.192,-,0.429
12/20/2017,21:00,0.211,-,0.429
12/20/2017,22:00,0.135,-,0.335
12/20/2017,23:00,-0.003,-,0.184
12/21/2017,0:00,-0.162,-,0.034
12/21/2017,1:00,-0.298,-,-0.103
12/21/2017,2:00,-0.362,-,-0.142
12/21/2017,3:00,-0.311,-,-0.043
12/21/2017,4:00,-0.153,-,0.126
12/21/2017,5:00,0.051,-,0.355
12/21/2017,6:00,0.239,-,0.562
12/21/2017,7:00,0.36,-,0.681
12/21/2017,8:00,0.368,-,0.66
12/21/2017,9:00,0.256,-,0.498
12/21/2017,10:00,0.048,-,0.286
12/21/2017,11:00,-0.211,-,0.025
12/21/2017,12:00,-0.473,-,-0.239
12/21/2017,13:00,-0.694,-,-0.479
12/21/2017,14:00,-0.835,-,-0.659
12/21/2017,15:00,-0.855,-,-0.717
12/21/2017,16:00,-0.738,-,-0.565
12/21/2017,17:00,-0.524,-,-0.378
12/21/2017,18:00,-0.273,-,-0.136
12/21/2017,19:00,-0.037,-,0.102
12/21/2017,20:00,0.136,-,0.289
12/21/2017,21:00,0.209,-,0.378
12/21/2017,22:00,0.179,-,0.338
12/21/2017,23:00,0.066,-,0.195
12/22/2017,0:00,-0.09,-,0.031
12/22/2017,1:00,-0.242,-,-0.124
12/22/2017,2:00,-0.348,-,-0.217
12/22/2017,3:00,-0.368,-,-0.181
12/22/2017,4:00,-0.272,-,-0.055
12/22/2017,5:00,-0.087,-,0.144
12/22/2017,6:00,0.117,-,0.359
12/22/2017,7:00,0.278,-,0.544
12/22/2017,8:00,0.353,-,0.601
12/22/2017,9:00,0.313,-,0.521
12/22/2017,10:00,0.163,-,0.346
12/22/2017,11:00,-0.067,-,0.117
12/22/2017,12:00,-0.329,-,-0.133
12/22/2017,13:00,-0.57,-,-0.367
12/22/2017,14:00,-0.747,-,-0.578
12/22/2017,15:00,-0.829,-,-0.698
12/22/2017,16:00,-0.786,-,-0.617
12/22/2017,17:00,-0.619,-,-0.459
12/22/2017,18:00,-0.382,-,-0.247
12/22/2017,19:00,-0.141,-,-0.001
12/22/2017,20:00,0.058,-,0.215
12/22/2017,21:00,0.181,-,0.347
12/22/2017,22:00,0.202,-,0.382
12/22/2017,23:00,0.129,-,0.289
12/23/2017,0:00,-0.011,-,0.138
12/23/2017,1:00,-0.171,-,-0.019
12/23/2017,2:00,-0.306,-,-0.162
12/23/2017,3:00,-0.38,-,-0.226
12/23/2017,4:00,-0.361,-,-0.171
12/23/2017,5:00,-0.232,-,-0.025
12/23/2017,6:00,-0.036,-,0.177
12/23/2017,7:00,0.152,-,0.381
12/23/2017,8:00,0.279,-,0.509
12/23/2017,9:00,0.314,-,0.525
12/23/2017,10:00,0.239,-,0.409
12/23/2017,11:00,0.065,-,0.233
12/23/2017,12:00,-0.173,-,0.024
12/23/2017,13:00,-0.42,-,-0.194
12/23/2017,14:00,-0.624,-,-0.395
12/23/2017,15:00,-0.754,-,-0.542
12/23/2017,16:00,-0.783,-,-0.557
12/23/2017,17:00,-0.688,-,-0.44
12/23/2017,18:00,-0.488,-,-0.259
12/23/2017,19:00,-0.251,-,-0.042
12/23/2017,20:00,-0.036,-,0.166
12/23/2017,21:00,0.124,-,0.303
12/23/2017,22:00,0.201,-,0.392
12/23/2017,23:00,0.179,-,0.358
12/24/2017,0:00,0.072,-,0.251
12/24/2017,1:00,-0.082,-,0.124
12/24/2017,2:00,-0.235,-,-0.028
12/24/2017,3:00,-0.349,-,-0.132
12/24/2017,4:00,-0.398,-,-0.151
12/24/2017,5:00,-0.351,-,-0.053
12/24/2017,6:00,-0.206,-,0.088
12/24/2017,7:00,-0.018,-,0.259
12/24/2017,8:00,0.143,-,0.414
12/24/2017,9:00,0.24,-,0.503
12/24/2017,10:00,0.249,-,0.483
12/24/2017,11:00,0.156,-,0.365
12/24/2017,12:00,-0.024,-,0.18
12/24/2017,13:00,-0.249,-,-0.026
12/24/2017,14:00,-0.465,-,-0.242
12/24/2017,15:00,-0.63,-,-0.41
12/24/2017,16:00,-0.717,-,-0.517
12/24/2017,17:00,-0.704,-,-0.48
12/24/2017,18:00,-0.576,-,-0.346
12/24/2017,19:00,-0.367,-,-0.163
12/24/2017,20:00,-0.146,-,0.038
12/24/2017,21:00,0.04,-,0.21
12/24/2017,22:00,0.165,-,0.323
12/24/2017,23:00,0.204,-,0.355
12/25/2017,0:00,0.148,-,0.295
12/25/2017,1:00,0.023,-,0.173
12/25/2017,2:00,-0.133,-,0.019
12/25/2017,3:00,-0.277,-,-0.139
12/25/2017,4:00,-0.379,-,-0.245
12/25/2017,5:00,-0.413,-,-0.242
12/25/2017,6:00,-0.355,-,-0.166
12/25/2017,7:00,-0.215,-,-0.066
12/25/2017,8:00,-0.048,-,0.08
12/25/2017,9:00,0.089,-,0.197
12/25/2017,10:00,0.17,-,0.22
12/25/2017,11:00,0.17,-,0.156
12/25/2017,12:00,0.078,-,0.04
12/25/2017,13:00,-0.085,-,-0.154
12/25/2017,14:00,-0.278,-,-0.355
12/25/2017,15:00,-0.458,-,-0.538
12/25/2017,16:00,-0.589,-,-0.688
12/25/2017,17:00,-0.645,-,-0.767
12/25/2017,18:00,-0.607,-,-0.693
12/25/2017,19:00,-0.469,-,-0.579
12/25/2017,20:00,-0.271,-,-0.412
12/25/2017,21:00,-0.072,-,-0.204
12/25/2017,22:00,0.089,-,-0.035
12/25/2017,23:00,0.188,-,0.065
12/26/2017,0:00,0.2,-,0.083
12/26/2017,1:00,0.127,-,0.028
12/26/2017,2:00,-0.004,-,-0.137
12/26/2017,3:00,-0.16,-,-0.299
12/26/2017,4:00,-0.302,-,-0.46
12/26/2017,5:00,-0.403,-,-0.568
12/26/2017,6:00,-0.44,-,-0.57
12/26/2017,7:00,-0.392,-,-0.489
12/26/2017,8:00,-0.271,-,-0.351
12/26/2017,9:00,-0.126,-,-0.171
12/26/2017,10:00,0,-,-0.005
12/26/2017,11:00,0.081,-,0.13
12/26/2017,12:00,0.093,-,0.163
12/26/2017,13:00,0.027,-,0.108
12/26/2017,14:00,-0.101,-,0
12/26/2017,15:00,-0.258,-,-0.142
12/26/2017,16:00,-0.406,-,-0.26
12/26/2017,17:00,-0.512,-,-0.386
12/26/2017,18:00,-0.555,-,-0.424
12/26/2017,19:00,-0.514,-,-0.383
12/26/2017,20:00,-0.385,-,-0.285
12/26/2017,21:00,-0.204,-,-0.111
12/26/2017,22:00,-0.023,-,0.059
12/26/2017,23:00,0.122,-,0.222
12/27/2017,0:00,0.206,-,0.314
12/27/2017,1:00,0.208,-,0.313
12/27/2017,2:00,0.129,-,0.238
12/27/2017,3:00,-0.007,-,0.083
12/27/2017,4:00,-0.17,-,-0.077
12/27/2017,5:00,-0.322,-,-0.243
12/27/2017,6:00,-0.438,-,-0.403
