Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
9/6/2017,6:00,0.389,-,0.707
9/6/2017,7:00,0.434,-,0.719
9/6/2017,8:00,0.369,-,0.619
9/6/2017,9:00,0.223,-,0.399
9/6/2017,10:00,0.037,-,0.163
9/6/2017,11:00,-0.151,-,0.003
9/6/2017,12:00,-0.293,-,-0.172
9/6/2017,13:00,-0.326,-,-0.196
9/6/2017,14:00,-0.222,-,-0.052
9/6/2017,15:00,-0.02,-,0.175
9/6/2017,16:00,0.221,-,0.5
9/6/2017,17:00,0.443,-,0.784
9/6/2017,18:00,0.587,-,0.943
9/6/2017,19:00,0.607,-,0.949
9/6/2017,20:00,0.501,-,0.763
9/6/2017,21:00,0.301,-,0.56
9/6/2017,22:00,0.053,-,0.201
9/6/2017,23:00,-0.2,-,-0.076
9/7/2017,0:00,-0.415,-,-0.301
9/7/2017,1:00,-0.531,-,-0.414
9/7/2017,2:00,-0.5,-,-0.313
9/7/2017,3:00,-0.337,-,-0.104
9/7/2017,4:00,-0.102,-,0.165
9/7/2017,5:00,0.149,-,0.448
9/7/2017,6:00,0.356,-,0.663
9/7/2017,7:00,0.462,-,0.739
9/7/2017,8:00,0.446,-,0.662
9/7/2017,9:00,0.326,-,0.435
9/7/2017,10:00,0.14,-,0.175
9/7/2017,11:00,-0.07,-,-0.08
9/7/2017,12:00,-0.263,-,-0.297
9/7/2017,13:00,-0.384,-,-0.435
9/7/2017,14:00,-0.371,-,-0.367
9/7/2017,15:00,-0.219,-,-0.17
9/7/2017,16:00,0.018,-,0.105
9/7/2017,17:00,0.274,-,0.425
9/7/2017,18:00,0.49,-,0.684
9/7/2017,19:00,0.606,-,0.811
9/7/2017,20:00,0.588,-,0.729
9/7/2017,21:00,0.449,-,0.541
9/7/2017,22:00,0.229,-,0.286
9/7/2017,23:00,-0.026,-,0.011
9/8/2017,0:00,-0.27,-,-0.231
9/8/2017,1:00,-0.452,-,-0.417
9/8/2017,2:00,-0.51,-,-0.428
9/8/2017,3:00,-0.414,-,-0.259
9/8/2017,4:00,-0.203,-,-0.043
9/8/2017,5:00,0.053,-,0.235
9/8/2017,6:00,0.295,-,0.456
9/8/2017,7:00,0.461,-,0.611
9/8/2017,8:00,0.505,-,0.605
9/8/2017,9:00,0.428,-,0.424
9/8/2017,10:00,0.259,-,0.239
9/8/2017,11:00,0.039,-,0.015
9/8/2017,12:00,-0.187,-,-0.225
9/8/2017,13:00,-0.37,-,-0.417
9/8/2017,14:00,-0.455,-,-0.495
9/8/2017,15:00,-0.395,-,-0.348
9/8/2017,16:00,-0.203,-,-0.122
9/8/2017,17:00,0.057,-,0.146
9/8/2017,18:00,0.316,-,0.426
9/8/2017,19:00,0.512,-,0.604
9/8/2017,20:00,0.593,-,0.666
9/8/2017,21:00,0.542,-,0.551
9/8/2017,22:00,0.381,-,0.326
9/8/2017,23:00,0.151,-,0.086
9/9/2017,0:00,-0.099,-,-0.183
9/9/2017,1:00,-0.316,-,-0.419
9/9/2017,2:00,-0.448,-,-0.571
9/9/2017,3:00,-0.443,-,-0.532
9/9/2017,4:00,-0.292,-,-0.379
9/9/2017,5:00,-0.048,-,-0.184
9/9/2017,6:00,0.212,-,0.053
9/9/2017,7:00,0.424,-,0.273
9/9/2017,8:00,0.535,-,0.385
9/9/2017,9:00,0.518,-,0.375
9/9/2017,10:00,0.386,-,0.229
9/9/2017,11:00,0.175,-,0
9/9/2017,12:00,-0.069,-,-0.237
9/9/2017,13:00,-0.294,-,-0.446
9/9/2017,14:00,-0.455,-,-0.616
9/9/2017,15:00,-0.501,-,-0.638
9/9/2017,16:00,-0.4,-,-0.521
9/9/2017,17:00,-0.18,-,-0.297
9/9/2017,18:00,0.087,-,-0.018
9/9/2017,19:00,0.332,-,0.222
9/9/2017,20:00,0.499,-,0.399
9/9/2017,21:00,0.549,-,0.462
9/9/2017,22:00,0.476,-,0.336
9/9/2017,23:00,0.304,-,0.084
9/10/2017,0:00,0.077,-,-0.177
9/10/2017,1:00,-0.149,-,-0.393
9/10/2017,2:00,-0.324,-,-0.625
9/10/2017,3:00,-0.402,-,-0.742
9/10/2017,4:00,-0.341,-,-0.691
9/10/2017,5:00,-0.147,-,-0.551
9/10/2017,6:00,0.11,-,-0.338
9/10/2017,7:00,0.351,-,-0.134
9/10/2017,8:00,0.52,-,0.007
9/10/2017,9:00,0.575,-,0.061
9/10/2017,10:00,0.504,-,0.014
9/10/2017,11:00,0.327,-,-0.144
9/10/2017,12:00,0.087,-,-0.365
9/10/2017,13:00,-0.163,-,-0.632
9/10/2017,14:00,-0.375,-,-0.858
9/10/2017,15:00,-0.508,-,-1.089
9/10/2017,16:00,-0.521,-,-1.257
9/10/2017,17:00,-0.392,-,-1.356
9/10/2017,18:00,-0.162,-,-1.385
9/10/2017,19:00,0.092,-,-1.388
9/10/2017,20:00,0.312,-,-1.319
9/10/2017,21:00,0.452,-,-1.252
9/10/2017,22:00,0.481,-,-1.32
9/10/2017,23:00,0.397,-,-1.445
9/11/2017,0:00,0.229,-,-1.608
9/11/2017,1:00,0.024,-,-1.772
9/11/2017,2:00,-0.164,-,-1.948
9/11/2017,3:00,-0.292,-,-2.11
9/11/2017,4:00,-0.321,-,-2.253
9/11/2017,5:00,-0.216,-,-2.345
9/11/2017,6:00,-0.002,-,-2.402
9/11/2017,7:00,0.244,-,-2.384
9/11/2017,8:00,0.451,-,-2.279
9/11/2017,9:00,0.574,-,-2.111
9/11/2017,10:00,0.582,-,-1.833
9/11/2017,11:00,0.47,-,-1.474
9/11/2017,12:00,0.265,-,-1.116
9/11/2017,13:00,0.016,-,-0.593
9/11/2017,14:00,-0.224,-,-0.186
9/11/2017,15:00,-0.416,-,-0.016
9/11/2017,16:00,-0.527,-,0.11
9/11/2017,17:00,-0.518,-,0.232
9/11/2017,18:00,-0.379,-,0.386
9/11/2017,19:00,-0.163,-,0.464
9/11/2017,20:00,0.064,-,0.537
9/11/2017,21:00,0.257,-,0.619
9/11/2017,22:00,0.379,-,0.664
9/11/2017,23:00,0.398,-,0.682
9/12/2017,0:00,0.318,-,0.645
9/12/2017,1:00,0.171,-,0.599
9/12/2017,2:00,0.004,-,0.556
9/12/2017,3:00,-0.141,-,0.538
9/12/2017,4:00,-0.228,-,0.541
9/12/2017,5:00,-0.22,-,0.537
9/12/2017,6:00,-0.094,-,0.643
9/12/2017,7:00,0.115,-,0.734
9/12/2017,8:00,0.332,-,0.815
9/12/2017,9:00,0.502,-,0.793
9/12/2017,10:00,0.588,-,0.706
9/12/2017,11:00,0.564,-,0.592
9/12/2017,12:00,0.429,-,0.444
9/12/2017,13:00,0.219,-,0.288
9/12/2017,14:00,-0.018,-,0.089
9/12/2017,15:00,-0.24,-,-0.085
9/12/2017,16:00,-0.415,-,-0.24
9/12/2017,17:00,-0.514,-,-0.36
9/12/2017,18:00,-0.501,-,-0.365
9/12/2017,19:00,-0.377,-,-0.303
9/12/2017,20:00,-0.192,-,-0.16
9/12/2017,21:00,0.005,-,-0.017
9/12/2017,22:00,0.179,-,0.137
9/12/2017,23:00,0.291,-,0.239
9/13/2017,0:00,0.315,-,0.262
9/13/2017,1:00,0.257,-,0.236
9/13/2017,2:00,0.147,-,0.185
9/13/2017,3:00,0.019,-,0.137
9/13/2017,4:00,-0.089,-,0.133
9/13/2017,5:00,-0.149,-,0.141
9/13/2017,6:00,-0.125,-,0.217
9/13/2017,7:00,-0.002,-,0.355
9/13/2017,8:00,0.181,-,0.505
9/13/2017,9:00,0.365,-,0.64
9/13/2017,10:00,0.505,-,0.724
9/13/2017,11:00,0.57,-,0.734
9/13/2017,12:00,0.533,-,0.664
9/13/2017,13:00,0.401,-,0.548
9/13/2017,14:00,0.209,-,0.382
9/13/2017,15:00,-0.007,-,0.192
9/13/2017,16:00,-0.212,-,0.01
9/13/2017,17:00,-0.379,-,-0.162
9/13/2017,18:00,-0.482,-,-0.265
9/13/2017,19:00,-0.487,-,-0.269
9/13/2017,20:00,-0.396,-,-0.191
9/13/2017,21:00,-0.246,-,-0.071
9/13/2017,22:00,-0.073,-,0.106
9/13/2017,23:00,0.092,-,0.28
9/14/2017,0:00,0.21,-,0.408
9/14/2017,1:00,0.256,-,0.474
9/14/2017,2:00,0.232,-,0.488
9/14/2017,3:00,0.158,-,0.403
9/14/2017,4:00,0.062,-,0.31
9/14/2017,5:00,-0.025,-,0.24
9/14/2017,6:00,-0.078,-,0.19
9/14/2017,7:00,-0.063,-,0.202
9/14/2017,8:00,0.036,-,0.268
9/14/2017,9:00,0.188,-,0.379
9/14/2017,10:00,0.345,-,0.505
9/14/2017,11:00,0.471,-,0.635
9/14/2017,12:00,0.534,-,0.695
9/14/2017,13:00,0.51,-,0.684
9/14/2017,14:00,0.404,-,0.58
9/14/2017,15:00,0.237,-,0.432
9/14/2017,16:00,0.041,-,0.24
9/14/2017,17:00,-0.153,-,0.022
9/14/2017,18:00,-0.327,-,-0.154
9/14/2017,19:00,-0.451,-,-0.297
9/14/2017,20:00,-0.49,-,-0.375
9/14/2017,21:00,-0.434,-,-0.332
9/14/2017,22:00,-0.31,-,-0.213
9/14/2017,23:00,-0.149,-,-0.013
9/15/2017,0:00,0.021,-,0.206
9/15/2017,1:00,0.16,-,0.423
9/15/2017,2:00,0.238,-,0.529
9/15/2017,3:00,0.246,-,0.571
9/15/2017,4:00,0.197,-,0.545
9/15/2017,5:00,0.116,-,0.431
9/15/2017,6:00,0.029,-,0.307
9/15/2017,7:00,-0.041,-,0.212
9/15/2017,8:00,-0.054,-,0.156
9/15/2017,9:00,0.015,-,0.212
9/15/2017,10:00,0.142,-,0.277
9/15/2017,11:00,0.287,-,0.417
9/15/2017,12:00,0.418,-,0.575
9/15/2017,13:00,0.503,-,0.682
9/15/2017,14:00,0.511,-,0.723
9/15/2017,15:00,0.436,-,0.682
9/15/2017,16:00,0.294,-,0.529
9/15/2017,17:00,0.111,-,0.34
9/15/2017,18:00,-0.086,-,0.139
9/15/2017,19:00,-0.281,-,-0.096
9/15/2017,20:00,-0.439,-,-0.3
9/15/2017,21:00,-0.508,-,-0.412
9/15/2017,22:00,-0.477,-,-0.427
9/15/2017,23:00,-0.367,-,-0.326
9/16/2017,0:00,-0.201,-,-0.143
9/16/2017,1:00,-0.009,-,0.106
9/16/2017,2:00,0.16,-,0.35
9/16/2017,3:00,0.263,-,0.499
9/16/2017,4:00,0.288,-,0.562
9/16/2017,5:00,0.246,-,0.495
9/16/2017,6:00,0.159,-,0.387
9/16/2017,7:00,0.048,-,0.225
9/16/2017,8:00,-0.055,-,0.067
9/16/2017,9:00,-0.099,-,-0.048
9/16/2017,10:00,-0.052,-,-0.015
9/16/2017,11:00,0.063,-,0.093
9/16/2017,12:00,0.214,-,0.279
9/16/2017,13:00,0.371,-,0.492
9/16/2017,14:00,0.493,-,0.667
9/16/2017,15:00,0.535,-,0.767
9/16/2017,16:00,0.487,-,0.745
9/16/2017,17:00,0.359,-,0.604
9/16/2017,18:00,0.178,-,0.389
9/16/2017,19:00,-0.036,-,0.147
9/16/2017,20:00,-0.262,-,-0.127
9/16/2017,21:00,-0.446,-,-0.362
9/16/2017,22:00,-0.533,-,-0.531
9/16/2017,23:00,-0.51,-,-0.534
9/17/2017,0:00,-0.394,-,-0.397
9/17/2017,1:00,-0.205,-,-0.192
9/17/2017,2:00,0.017,-,0.057
9/17/2017,3:00,0.207,-,0.313
9/17/2017,4:00,0.319,-,0.467
9/17/2017,5:00,0.341,-,0.528
9/17/2017,6:00,0.285,-,0.441
9/17/2017,7:00,0.17,-,0.304
9/17/2017,8:00,0.021,-,0.121
9/17/2017,9:00,-0.117,-,-0.049
9/17/2017,10:00,-0.182,-,-0.164
9/17/2017,11:00,-0.145,-,-0.141
9/17/2017,12:00,-0.025,-,-0.027
9/17/2017,13:00,0.152,-,0.165
9/17/2017,14:00,0.348,-,0.41
9/17/2017,15:00,0.505,-,0.623
9/17/2017,16:00,0.572,-,0.759
9/17/2017,17:00,0.536,-,0.748
9/17/2017,18:00,0.411,-,0.602
9/17/2017,19:00,0.217,-,0.382
9/17/2017,20:00,-0.022,-,0.09
9/17/2017,21:00,-0.271,-,-0.186
9/17/2017,22:00,-0.466,-,-0.423
9/17/2017,23:00,-0.551,-,-0.529
9/18/2017,0:00,-0.515,-,-0.477
9/18/2017,1:00,-0.373,-,-0.306
9/18/2017,2:00,-0.149,-,-0.051
9/18/2017,3:00,0.095,-,0.234
9/18/2017,4:00,0.287,-,0.475
9/18/2017,5:00,0.387,-,0.619
9/18/2017,6:00,0.385,-,0.616
9/18/2017,7:00,0.294,-,0.471
9/18/2017,8:00,0.138,-,0.262
9/18/2017,9:00,-0.049,-,0.025
9/18/2017,10:00,-0.211,-,-0.187
9/18/2017,11:00,-0.283,-,-0.301
9/18/2017,12:00,-0.239,-,-0.238
9/18/2017,13:00,-0.094,-,-0.069
9/18/2017,14:00,0.12,-,0.174
9/18/2017,15:00,0.352,-,0.458
9/18/2017,16:00,0.53,-,0.684
9/18/2017,17:00,0.605,-,0.795
9/18/2017,18:00,0.566,-,0.745
9/18/2017,19:00,0.427,-,0.566
9/18/2017,20:00,0.213,-,0.31
9/18/2017,21:00,-0.044,-,0.012
9/18/2017,22:00,-0.299,-,-0.265
9/18/2017,23:00,-0.485,-,-0.493
9/19/2017,0:00,-0.547,-,-0.58
9/19/2017,1:00,-0.476,-,-0.459
9/19/2017,2:00,-0.294,-,-0.233
9/19/2017,3:00,-0.043,-,0.073
9/19/2017,4:00,0.205,-,0.363
9/19/2017,5:00,0.379,-,0.578
9/19/2017,6:00,0.446,-,0.664
9/19/2017,7:00,0.4,-,0.577
9/19/2017,8:00,0.262,-,0.4
9/19/2017,9:00,0.067,-,0.172
9/19/2017,10:00,-0.146,-,-0.061
9/19/2017,11:00,-0.317,-,-0.258
9/19/2017,12:00,-0.379,-,-0.346
9/19/2017,13:00,-0.308,-,-0.258
9/19/2017,14:00,-0.126,-,-0.08
9/19/2017,15:00,0.123,-,0.211
9/19/2017,16:00,0.374,-,0.492
9/19/2017,17:00,0.555,-,0.742
9/19/2017,18:00,0.62,-,0.829
9/19/2017,19:00,0.562,-,0.733
9/19/2017,20:00,0.4,-,0.516
9/19/2017,21:00,0.17,-,0.249
9/19/2017,22:00,-0.092,-,-0.046
9/19/2017,23:00,-0.337,-,-0.308
9/20/2017,0:00,-0.492,-,-0.514
9/20/2017,1:00,-0.507,-,-0.502
9/20/2017,2:00,-0.387,-,-0.327
9/20/2017,3:00,-0.168,-,-0.057
9/20/2017,4:00,0.094,-,0.263
9/20/2017,5:00,0.325,-,0.535
9/20/2017,6:00,0.461,-,0.711
9/20/2017,7:00,0.475,-,0.726
9/20/2017,8:00,0.375,-,0.551
9/20/2017,9:00,0.194,-,0.323
9/20/2017,10:00,-0.03,-,0.046
9/20/2017,11:00,-0.256,-,-0.206
9/20/2017,12:00,-0.418,-,-0.418
9/20/2017,13:00,-0.448,-,-0.474
9/20/2017,14:00,-0.336,-,-0.321
9/20/2017,15:00,-0.119,-,-0.059
9/20/2017,16:00,0.151,-,0.237
9/20/2017,17:00,0.404,-,0.522
9/20/2017,18:00,0.569,-,0.703
9/20/2017,19:00,0.606,-,0.733
9/20/2017,20:00,0.518,-,0.591
9/20/2017,21:00,0.336,-,0.36
9/20/2017,22:00,0.1,-,0.087
9/20/2017,23:00,-0.153,-,-0.183
9/21/2017,0:00,-0.369,-,-0.41
9/21/2017,1:00,-0.472,-,-0.51
9/21/2017,2:00,-0.426,-,-0.398
9/21/2017,3:00,-0.257,-,-0.172
9/21/2017,4:00,-0.015,-,0.128
9/21/2017,5:00,0.24,-,0.435
9/21/2017,6:00,0.434,-,0.701
9/21/2017,7:00,0.512,-,0.776
9/21/2017,8:00,0.463,-,0.642
9/21/2017,9:00,0.312,-,0.452
9/21/2017,10:00,0.098,-,0.182
9/21/2017,11:00,-0.142,-,-0.085
9/21/2017,12:00,-0.363,-,-0.313
9/21/2017,13:00,-0.492,-,-0.435
9/21/2017,14:00,-0.475,-,-0.367
9/21/2017,15:00,-0.321,-,-0.171
9/21/2017,16:00,-0.079,-,0.099
9/21/2017,17:00,0.196,-,0.388
9/21/2017,18:00,0.432,-,0.647
9/21/2017,19:00,0.563,-,0.786
9/21/2017,20:00,0.561,-,0.739
9/21/2017,21:00,0.444,-,0.561
9/21/2017,22:00,0.25,-,0.302
9/21/2017,23:00,0.016,-,0.026
9/22/2017,0:00,-0.215,-,-0.25
9/22/2017,1:00,-0.381,-,-0.429
9/22/2017,2:00,-0.415,-,-0.45
9/22/2017,3:00,-0.308,-,-0.298
9/22/2017,4:00,-0.103,-,-0.016
9/22/2017,5:00,0.145,-,0.274
9/22/2017,6:00,0.373,-,0.51
9/22/2017,7:00,0.51,-,0.657
9/22/2017,8:00,0.521,-,0.645
9/22/2017,9:00,0.413,-,0.488
9/22/2017,10:00,0.221,-,0.259
9/22/2017,11:00,-0.014,-,-0.019
9/22/2017,12:00,-0.255,-,-0.268
9/22/2017,13:00,-0.45,-,-0.466
9/22/2017,14:00,-0.529,-,-0.545
9/22/2017,15:00,-0.461,-,-0.388
9/22/2017,16:00,-0.273,-,-0.161
9/22/2017,17:00,-0.019,-,0.116
9/22/2017,18:00,0.245,-,0.4
9/22/2017,19:00,0.446,-,0.616
9/22/2017,20:00,0.531,-,0.678
9/22/2017,21:00,0.492,-,0.593
9/22/2017,22:00,0.353,-,0.393
9/22/2017,23:00,0.152,-,0.143
9/23/2017,0:00,-0.067,-,-0.111
9/23/2017,1:00,-0.259,-,-0.307
9/23/2017,2:00,-0.361,-,-0.4
9/23/2017,3:00,-0.326,-,-0.324
9/23/2017,4:00,-0.168,-,-0.149
9/23/2017,5:00,0.057,-,0.103
9/23/2017,6:00,0.292,-,0.355
9/23/2017,7:00,0.473,-,0.545
9/23/2017,8:00,0.544,-,0.634
9/23/2017,9:00,0.489,-,0.562
9/23/2017,10:00,0.332,-,0.396
9/23/2017,11:00,0.111,-,0.16
9/23/2017,12:00,-0.132,-,-0.079
9/23/2017,13:00,-0.353,-,-0.296
9/23/2017,14:00,-0.503,-,-0.433
9/23/2017,15:00,-0.527,-,-0.428
9/23/2017,16:00,-0.413,-,-0.29
9/23/2017,17:00,-0.203,-,-0.079
9/23/2017,18:00,0.049,-,0.177
9/23/2017,19:00,0.283,-,0.435
9/23/2017,20:00,0.438,-,0.638
9/23/2017,21:00,0.479,-,0.653
9/23/2017,22:00,0.408,-,0.568
9/23/2017,23:00,0.253,-,0.297
9/24/2017,0:00,0.057,-,0.09
9/24/2017,1:00,-0.134,-,-0.114
9/24/2017,2:00,-0.272,-,-0.251
9/24/2017,3:00,-0.307,-,-0.219
9/24/2017,4:00,-0.213,-,-0.115
9/24/2017,5:00,-0.021,-,0.058
9/24/2017,6:00,0.205,-,0.299
9/24/2017,7:00,0.406,-,0.53
9/24/2017,8:00,0.528,-,0.672
9/24/2017,9:00,0.534,-,0.717
9/24/2017,10:00,0.425,-,0.564
9/24/2017,11:00,0.231,-,0.364
9/24/2017,12:00,-0.005,-,0.119
9/24/2017,13:00,-0.235,-,-0.109
9/24/2017,14:00,-0.42,-,-0.31
9/24/2017,15:00,-0.518,-,-0.402
9/24/2017,16:00,-0.49,-,-0.355
9/24/2017,17:00,-0.342,-,-0.161
9/24/2017,18:00,-0.126,-,0.056
9/24/2017,19:00,0.104,-,0.293
9/24/2017,20:00,0.298,-,0.506
9/24/2017,21:00,0.408,-,0.647
9/24/2017,22:00,0.412,-,0.629
9/24/2017,23:00,0.318,-,0.479
9/25/2017,0:00,0.158,-,0.309
9/25/2017,1:00,-0.019,-,0.144
9/25/2017,2:00,-0.168,-,-0.012
9/25/2017,3:00,-0.251,-,-0.137
9/25/2017,4:00,-0.228,-,-0.112
9/25/2017,5:00,-0.089,-,0.026
9/25/2017,6:00,0.117,-,0.211
9/25/2017,7:00,0.321,-,0.419
9/25/2017,8:00,0.475,-,0.592
9/25/2017,9:00,0.538,-,0.681
9/25/2017,10:00,0.49,-,0.652
9/25/2017,11:00,0.34,-,0.493
9/25/2017,12:00,0.124,-,0.299
9/25/2017,13:00,-0.106,-,0.086
9/25/2017,14:00,-0.306,-,-0.108
9/25/2017,15:00,-0.448,-,-0.265
9/25/2017,16:00,-0.498,-,-0.263
9/25/2017,17:00,-0.43,-,-0.181
9/25/2017,18:00,-0.265,-,0.013
9/25/2017,19:00,-0.062,-,0.25
9/25/2017,20:00,0.133,-,0.455
9/25/2017,21:00,0.287,-,0.587
9/25/2017,22:00,0.36,-,0.615
9/25/2017,23:00,0.337,-,0.561
9/26/2017,0:00,0.232,-,0.419
9/26/2017,1:00,0.083,-,0.239
9/26/2017,2:00,-0.061,-,0.114
9/26/2017,3:00,-0.166,-,0.024
9/26/2017,4:00,-0.201,-,0.038
9/26/2017,5:00,-0.134,-,0.112
9/26/2017,6:00,0.028,-,0.278
9/26/2017,7:00,0.222,-,0.467
9/26/2017,8:00,0.39,-,0.645
9/26/2017,9:00,0.495,-,0.747
9/26/2017,10:00,0.511,-,0.728
9/26/2017,11:00,0.423,-,0.607
9/26/2017,12:00,0.249,-,0.411
9/26/2017,13:00,0.035,-,0.189
9/26/2017,14:00,-0.172,-,-0.043
9/26/2017,15:00,-0.337,-,-0.215
9/26/2017,16:00,-0.44,-,-0.299
9/26/2017,17:00,-0.453,-,-0.262
9/26/2017,18:00,-0.363,-,-0.113
9/26/2017,19:00,-0.204,-,0.08
9/26/2017,20:00,-0.029,-,0.277
9/26/2017,21:00,0.133,-,0.428
9/26/2017,22:00,0.254,-,0.515
9/26/2017,23:00,0.302,-,0.505
9/27/2017,0:00,0.266,-,0.454
9/27/2017,1:00,0.167,-,0.347
9/27/2017,2:00,0.043,-,0.213
9/27/2017,3:00,-0.067,-,0.105
9/27/2017,4:00,-0.136,-,0.06
9/27/2017,5:00,-0.136,-,0.084
9/27/2017,6:00,-0.045,-,0.184
9/27/2017,7:00,0.114,-,0.351
9/27/2017,8:00,0.28,-,0.527
9/27/2017,9:00,0.409,-,0.628
9/27/2017,10:00,0.477,-,0.659
9/27/2017,11:00,0.46,-,0.589
9/27/2017,12:00,0.351,-,0.477
9/27/2017,13:00,0.178,-,0.289
9/27/2017,14:00,-0.017,-,0.105
