Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
5/6/2018,15:00,-0.086,-,-0.1
5/6/2018,16:00,-0.151,-,-0.13
5/6/2018,17:00,-0.159,-,-0.107
5/6/2018,18:00,-0.087,-,-0.024
5/6/2018,19:00,0.047,-,0.102
5/6/2018,20:00,0.187,-,0.233
5/6/2018,21:00,0.292,-,0.327
5/6/2018,22:00,0.342,-,0.365
5/6/2018,23:00,0.316,-,0.313
5/7/2018,0:00,0.206,-,0.184
5/7/2018,1:00,0.037,-,0.029
5/7/2018,2:00,-0.152,-,-0.131
5/7/2018,3:00,-0.324,-,-0.297
5/7/2018,4:00,-0.455,-,-0.431
5/7/2018,5:00,-0.528,-,-0.497
5/7/2018,6:00,-0.522,-,-0.464
5/7/2018,7:00,-0.431,-,-0.368
5/7/2018,8:00,-0.292,-,-0.256
5/7/2018,9:00,-0.14,-,-0.138
5/7/2018,10:00,0.006,-,-0.022
5/7/2018,11:00,0.122,-,0.07
5/7/2018,12:00,0.176,-,0.116
5/7/2018,13:00,0.164,-,0.114
5/7/2018,14:00,0.099,-,0.084
5/7/2018,15:00,0.009,-,0.014
5/7/2018,16:00,-0.078,-,-0.059
5/7/2018,17:00,-0.138,-,-0.111
5/7/2018,18:00,-0.145,-,-0.113
5/7/2018,19:00,-0.082,-,-0.05
5/7/2018,20:00,0.031,-,0.066
5/7/2018,21:00,0.147,-,0.183
5/7/2018,22:00,0.237,-,0.273
5/7/2018,23:00,0.283,-,0.293
5/8/2018,0:00,0.26,-,0.239
5/8/2018,1:00,0.166,-,0.135
5/8/2018,2:00,0.022,-,-0.021
5/8/2018,3:00,-0.142,-,-0.177
5/8/2018,4:00,-0.293,-,-0.321
5/8/2018,5:00,-0.409,-,-0.431
5/8/2018,6:00,-0.475,-,-0.507
5/8/2018,7:00,-0.469,-,-0.533
5/8/2018,8:00,-0.389,-,-0.444
5/8/2018,9:00,-0.263,-,-0.325
5/8/2018,10:00,-0.122,-,-0.19
5/8/2018,11:00,0.018,-,-0.046
5/8/2018,12:00,0.128,-,0.044
5/8/2018,13:00,0.183,-,0.137
5/8/2018,14:00,0.174,-,0.162
5/8/2018,15:00,0.112,-,0.136
5/8/2018,16:00,0.02,-,0.071
5/8/2018,17:00,-0.072,-,-0.021
5/8/2018,18:00,-0.142,-,-0.094
5/8/2018,19:00,-0.166,-,-0.121
5/8/2018,20:00,-0.122,-,-0.087
5/8/2018,21:00,-0.027,-,-0.023
5/8/2018,22:00,0.08,-,0.06
5/8/2018,23:00,0.173,-,0.144
5/9/2018,0:00,0.231,-,0.201
5/9/2018,1:00,0.23,-,0.21
5/9/2018,2:00,0.164,-,0.145
5/9/2018,3:00,0.045,-,0.038
5/9/2018,4:00,-0.102,-,-0.079
5/9/2018,5:00,-0.245,-,-0.2
5/9/2018,6:00,-0.361,-,-0.345
5/9/2018,7:00,-0.435,-,-0.455
5/9/2018,8:00,-0.44,-,-0.47
5/9/2018,9:00,-0.368,-,-0.404
5/9/2018,10:00,-0.246,-,-0.288
5/9/2018,11:00,-0.103,-,-0.128
5/9/2018,12:00,0.042,-,0.04
5/9/2018,13:00,0.159,-,0.18
5/9/2018,14:00,0.219,-,0.283
5/9/2018,15:00,0.208,-,0.306
5/9/2018,16:00,0.135,-,0.259
5/9/2018,17:00,0.028,-,0.105
5/9/2018,18:00,-0.085,-,-0.019
5/9/2018,19:00,-0.181,-,-0.134
5/9/2018,20:00,-0.229,-,-0.198
5/9/2018,21:00,-0.201,-,-0.188
5/9/2018,22:00,-0.111,-,-0.128
5/9/2018,23:00,0.003,-,-0.033
5/10/2018,0:00,0.116,-,0.081
5/10/2018,1:00,0.204,-,0.199
5/10/2018,2:00,0.236,-,0.289
5/10/2018,3:00,0.196,-,0.285
5/10/2018,4:00,0.09,-,0.182
5/10/2018,5:00,-0.052,-,0.064
5/10/2018,6:00,-0.199,-,-0.109
5/10/2018,7:00,-0.33,-,-0.262
5/10/2018,8:00,-0.419,-,-0.373
5/10/2018,9:00,-0.43,-,-0.418
5/10/2018,10:00,-0.354,-,-0.357
5/10/2018,11:00,-0.224,-,-0.217
5/10/2018,12:00,-0.067,-,-0.043
5/10/2018,13:00,0.095,-,0.157
5/10/2018,14:00,0.222,-,0.322
5/10/2018,15:00,0.277,-,0.416
5/10/2018,16:00,0.247,-,0.413
5/10/2018,17:00,0.149,-,0.31
5/10/2018,18:00,0.013,-,0.16
5/10/2018,19:00,-0.134,-,-0.043
5/10/2018,20:00,-0.263,-,-0.2
5/10/2018,21:00,-0.329,-,-0.294
5/10/2018,22:00,-0.302,-,-0.291
5/10/2018,23:00,-0.202,-,-0.232
5/11/2018,0:00,-0.065,-,-0.096
5/11/2018,1:00,0.085,-,0.091
5/11/2018,2:00,0.213,-,0.265
5/11/2018,3:00,0.273,-,0.391
5/11/2018,4:00,0.245,-,0.385
5/11/2018,5:00,0.142,-,0.279
5/11/2018,6:00,-0.008,-,0.102
5/11/2018,7:00,-0.171,-,-0.102
5/11/2018,8:00,-0.322,-,-0.274
5/11/2018,9:00,-0.42,-,-0.422
5/11/2018,10:00,-0.422,-,-0.481
5/11/2018,11:00,-0.331,-,-0.395
5/11/2018,12:00,-0.18,-,-0.258
5/11/2018,13:00,0.002,-,-0.052
5/11/2018,14:00,0.182,-,0.184
5/11/2018,15:00,0.306,-,0.369
5/11/2018,16:00,0.339,-,0.48
5/11/2018,17:00,0.275,-,0.423
5/11/2018,18:00,0.139,-,0.296
5/11/2018,19:00,-0.039,-,0.092
5/11/2018,20:00,-0.225,-,-0.12
5/11/2018,21:00,-0.38,-,-0.316
5/11/2018,22:00,-0.449,-,-0.435
5/11/2018,23:00,-0.409,-,-0.421
5/12/2018,0:00,-0.283,-,-0.288
5/12/2018,1:00,-0.106,-,-0.082
5/12/2018,2:00,0.089,-,0.156
5/12/2018,3:00,0.249,-,0.361
5/12/2018,4:00,0.323,-,0.502
5/12/2018,5:00,0.296,-,0.466
5/12/2018,6:00,0.183,-,0.363
5/12/2018,7:00,0.016,-,0.18
5/12/2018,8:00,-0.167,-,-0.015
5/12/2018,9:00,-0.329,-,-0.214
5/12/2018,10:00,-0.42,-,-0.368
5/12/2018,11:00,-0.403,-,-0.389
5/12/2018,12:00,-0.284,-,-0.257
5/12/2018,13:00,-0.102,-,-0.074
5/12/2018,14:00,0.106,-,0.165
5/12/2018,15:00,0.291,-,0.408
5/12/2018,16:00,0.394,-,0.562
5/12/2018,17:00,0.386,-,0.587
5/12/2018,18:00,0.276,-,0.48
5/12/2018,19:00,0.09,-,0.281
5/12/2018,20:00,-0.132,-,0.038
5/12/2018,21:00,-0.348,-,-0.215
5/12/2018,22:00,-0.512,-,-0.441
5/12/2018,23:00,-0.57,-,-0.585
5/13/2018,0:00,-0.502,-,-0.512
5/13/2018,1:00,-0.336,-,-0.323
5/13/2018,2:00,-0.112,-,-0.062
5/13/2018,3:00,0.12,-,0.242
5/13/2018,4:00,0.297,-,0.46
5/13/2018,5:00,0.37,-,0.564
5/13/2018,6:00,0.332,-,0.491
5/13/2018,7:00,0.201,-,0.347
5/13/2018,8:00,0.016,-,0.144
5/13/2018,9:00,-0.177,-,-0.073
5/13/2018,10:00,-0.336,-,-0.279
5/13/2018,11:00,-0.409,-,-0.4
5/13/2018,12:00,-0.36,-,-0.322
5/13/2018,13:00,-0.204,-,-0.167
5/13/2018,14:00,0.011,-,0.064
5/13/2018,15:00,0.233,-,0.322
5/13/2018,16:00,0.402,-,0.531
5/13/2018,17:00,0.465,-,0.632
5/13/2018,18:00,0.406,-,0.573
5/13/2018,19:00,0.239,-,0.383
5/13/2018,20:00,0.004,-,0.11
5/13/2018,21:00,-0.251,-,-0.172
5/13/2018,22:00,-0.483,-,-0.422
5/13/2018,23:00,-0.643,-,-0.62
5/14/2018,0:00,-0.676,-,-0.706
5/14/2018,1:00,-0.568,-,-0.538
5/14/2018,2:00,-0.355,-,-0.313
5/14/2018,3:00,-0.092,-,-0.024
5/14/2018,4:00,0.161,-,0.228
5/14/2018,5:00,0.34,-,0.44
5/14/2018,6:00,0.402,-,0.562
5/14/2018,7:00,0.344,-,0.545
5/14/2018,8:00,0.195,-,0.383
5/14/2018,9:00,0.002,-,0.176
5/14/2018,10:00,-0.19,-,-0.044
5/14/2018,11:00,-0.334,-,-0.225
5/14/2018,12:00,-0.377,-,-0.302
5/14/2018,13:00,-0.286,-,-0.191
5/14/2018,14:00,-0.091,-,0.018
5/14/2018,15:00,0.145,-,0.289
5/14/2018,16:00,0.361,-,0.551
5/14/2018,17:00,0.497,-,0.718
5/14/2018,18:00,0.508,-,0.705
5/14/2018,19:00,0.389,-,0.474
5/14/2018,20:00,0.168,-,0.277
5/14/2018,21:00,-0.104,-,0
5/14/2018,22:00,-0.378,-,-0.309
5/14/2018,23:00,-0.614,-,-0.555
5/15/2018,0:00,-0.756,-,-0.754
5/15/2018,1:00,-0.752,-,-0.717
5/15/2018,2:00,-0.597,-,-0.452
5/15/2018,3:00,-0.346,-,-0.164
5/15/2018,4:00,-0.059,-,0.151
5/15/2018,5:00,0.2,-,0.462
5/15/2018,6:00,0.368,-,0.669
5/15/2018,7:00,0.409,-,0.761
5/15/2018,8:00,0.332,-,0.671
5/15/2018,9:00,0.173,-,0.509
5/15/2018,10:00,-0.018,-,0.338
5/15/2018,11:00,-0.197,-,0.16
5/15/2018,12:00,-0.318,-,0.052
5/15/2018,13:00,-0.321,-,0.098
5/15/2018,14:00,-0.186,-,0.22
5/15/2018,15:00,0.037,-,0.453
5/15/2018,16:00,0.277,-,0.695
5/15/2018,17:00,0.472,-,0.885
5/15/2018,18:00,0.563,-,0.971
5/15/2018,19:00,0.516,-,0.907
5/15/2018,20:00,0.34,-,0.727
5/15/2018,21:00,0.079,-,0.483
5/15/2018,22:00,-0.215,-,0.185
5/15/2018,23:00,-0.496,-,-0.11
5/16/2018,0:00,-0.724,-,-0.368
5/16/2018,1:00,-0.837,-,-0.521
5/16/2018,2:00,-0.788,-,-0.403
5/16/2018,3:00,-0.595,-,-0.279
5/16/2018,4:00,-0.32,-,-0.047
5/16/2018,5:00,-0.024,-,0.218
5/16/2018,6:00,0.227,-,0.459
5/16/2018,7:00,0.373,-,0.622
5/16/2018,8:00,0.392,-,0.696
5/16/2018,9:00,0.302,-,0.616
5/16/2018,10:00,0.144,-,0.499
5/16/2018,11:00,-0.037,-,0.319
5/16/2018,12:00,-0.199,-,0.158
5/16/2018,13:00,-0.287,-,0.063
5/16/2018,14:00,-0.246,-,0.14
5/16/2018,15:00,-0.076,-,0.316
5/16/2018,16:00,0.16,-,0.559
5/16/2018,17:00,0.39,-,0.827
5/16/2018,18:00,0.552,-,0.983
5/16/2018,19:00,0.593,-,1.014
5/16/2018,20:00,0.491,-,0.907
5/16/2018,21:00,0.275,-,0.734
5/16/2018,22:00,-0.009,-,0.476
5/16/2018,23:00,-0.312,-,0.188
5/17/2018,0:00,-0.591,-,-0.074
5/17/2018,1:00,-0.798,-,-0.266
5/17/2018,2:00,-0.874,-,-0.384
5/17/2018,3:00,-0.787,-,-0.324
5/17/2018,4:00,-0.569,-,-0.163
5/17/2018,5:00,-0.284,-,0.079
5/17/2018,6:00,0.006,-,0.338
5/17/2018,7:00,0.236,-,0.556
5/17/2018,8:00,0.356,-,0.69
5/17/2018,9:00,0.358,-,0.697
5/17/2018,10:00,0.264,-,0.601
5/17/2018,11:00,0.112,-,0.494
5/17/2018,12:00,-0.056,-,0.282
5/17/2018,13:00,-0.193,-,0.134
5/17/2018,14:00,-0.244,-,0.082
5/17/2018,15:00,-0.166,-,0.178
5/17/2018,16:00,0.026,-,0.366
5/17/2018,17:00,0.261,-,0.582
5/17/2018,18:00,0.469,-,0.779
5/17/2018,19:00,0.592,-,0.903
5/17/2018,20:00,0.585,-,0.856
5/17/2018,21:00,0.446,-,0.711
5/17/2018,22:00,0.207,-,0.474
5/17/2018,23:00,-0.086,-,0.191
5/18/2018,0:00,-0.386,-,-0.116
5/18/2018,1:00,-0.648,-,-0.372
5/18/2018,2:00,-0.826,-,-0.584
5/18/2018,3:00,-0.868,-,-0.627
5/18/2018,4:00,-0.754,-,-0.479
5/18/2018,5:00,-0.524,-,-0.269
5/18/2018,6:00,-0.245,-,0.004
5/18/2018,7:00,0.026,-,0.281
5/18/2018,8:00,0.228,-,0.471
5/18/2018,9:00,0.326,-,0.592
5/18/2018,10:00,0.317,-,0.613
5/18/2018,11:00,0.222,-,0.489
5/18/2018,12:00,0.078,-,0.333
5/18/2018,13:00,-0.071,-,0.168
5/18/2018,14:00,-0.179,-,0.064
5/18/2018,15:00,-0.199,-,0.057
5/18/2018,16:00,-0.096,-,0.161
5/18/2018,17:00,0.102,-,0.352
5/18/2018,18:00,0.324,-,0.588
5/18/2018,19:00,0.503,-,0.75
5/18/2018,20:00,0.588,-,0.804
5/18/2018,21:00,0.549,-,0.745
5/18/2018,22:00,0.391,-,0.561
5/18/2018,23:00,0.147,-,0.33
5/19/2018,0:00,-0.141,-,0.058
5/19/2018,1:00,-0.423,-,-0.217
5/19/2018,2:00,-0.659,-,-0.455
5/19/2018,3:00,-0.808,-,-0.614
5/19/2018,4:00,-0.822,-,-0.668
5/19/2018,5:00,-0.693,-,-0.49
5/19/2018,6:00,-0.467,-,-0.289
5/19/2018,7:00,-0.207,-,-0.052
5/19/2018,8:00,0.035,-,0.196
5/19/2018,9:00,0.211,-,0.387
5/19/2018,10:00,0.291,-,0.507
5/19/2018,11:00,0.275,-,0.497
5/19/2018,12:00,0.181,-,0.372
5/19/2018,13:00,0.05,-,0.217
5/19/2018,14:00,-0.078,-,0.044
5/19/2018,15:00,-0.165,-,-0.053
5/19/2018,16:00,-0.165,-,-0.031
5/19/2018,17:00,-0.051,-,0.07
5/19/2018,18:00,0.14,-,0.285
5/19/2018,19:00,0.338,-,0.538
5/19/2018,20:00,0.486,-,0.715
5/19/2018,21:00,0.546,-,0.768
5/19/2018,22:00,0.493,-,0.669
5/19/2018,23:00,0.334,-,0.552
5/20/2018,0:00,0.1,-,0.265
5/20/2018,1:00,-0.165,-,0.008
5/20/2018,2:00,-0.417,-,-0.244
5/20/2018,3:00,-0.624,-,-0.453
5/20/2018,4:00,-0.749,-,-0.604
5/20/2018,5:00,-0.745,-,-0.61
5/20/2018,6:00,-0.614,-,-0.445
5/20/2018,7:00,-0.407,-,-0.243
5/20/2018,8:00,-0.176,-,-0.002
5/20/2018,9:00,0.039,-,0.185
5/20/2018,10:00,0.195,-,0.367
5/20/2018,11:00,0.261,-,0.436
5/20/2018,12:00,0.239,-,0.393
5/20/2018,13:00,0.151,-,0.294
5/20/2018,14:00,0.034,-,0.148
5/20/2018,15:00,-0.08,-,0.009
5/20/2018,16:00,-0.157,-,-0.08
5/20/2018,17:00,-0.15,-,-0.104
5/20/2018,18:00,-0.041,-,0.029
5/20/2018,19:00,0.128,-,0.198
5/20/2018,20:00,0.296,-,0.412
5/20/2018,21:00,0.423,-,0.549
5/20/2018,22:00,0.475,-,0.579
5/20/2018,23:00,0.426,-,0.489
5/21/2018,0:00,0.283,-,0.42
5/21/2018,1:00,0.077,-,0.207
5/21/2018,2:00,-0.152,-,0.087
5/21/2018,3:00,-0.372,-,-0.148
5/21/2018,4:00,-0.554,-,-0.349
5/21/2018,5:00,-0.661,-,-0.48
5/21/2018,6:00,-0.65,-,-0.428
5/21/2018,7:00,-0.532,-,-0.315
5/21/2018,8:00,-0.352,-,-0.138
5/21/2018,9:00,-0.147,-,0.073
5/21/2018,10:00,0.048,-,0.287
5/21/2018,11:00,0.187,-,0.387
5/21/2018,12:00,0.244,-,0.405
5/21/2018,13:00,0.221,-,0.363
5/21/2018,14:00,0.141,-,0.276
5/21/2018,15:00,0.031,-,0.154
5/21/2018,16:00,-0.082,-,0.062
5/21/2018,17:00,-0.162,-,-0.001
5/21/2018,18:00,-0.164,-,0.047
5/21/2018,19:00,-0.076,-,0.197
5/21/2018,20:00,0.063,-,0.305
5/21/2018,21:00,0.208,-,0.468
5/21/2018,22:00,0.328,-,0.636
5/21/2018,23:00,0.388,-,0.601
5/22/2018,0:00,0.359,-,0.566
5/22/2018,1:00,0.249,-,0.373
5/22/2018,2:00,0.084,-,0.198
5/22/2018,3:00,-0.108,-,0.008
5/22/2018,4:00,-0.299,-,-0.171
5/22/2018,5:00,-0.464,-,-0.319
5/22/2018,6:00,-0.561,-,-0.413
5/22/2018,7:00,-0.556,-,-0.364
5/22/2018,8:00,-0.458,-,-0.236
5/22/2018,9:00,-0.301,-,-0.072
5/22/2018,10:00,-0.113,-,0.108
5/22/2018,11:00,0.069,-,0.301
5/22/2018,12:00,0.198,-,0.452
5/22/2018,13:00,0.252,-,0.513
5/22/2018,14:00,0.23,-,0.496
5/22/2018,15:00,0.15,-,0.422
5/22/2018,16:00,0.033,-,0.296
5/22/2018,17:00,-0.091,-,0.149
5/22/2018,18:00,-0.189,-,0.076
5/22/2018,19:00,-0.215,-,0.044
5/22/2018,20:00,-0.158,-,0.202
5/22/2018,21:00,-0.046,-,0.238
5/22/2018,22:00,0.09,-,0.331
5/22/2018,23:00,0.219,-,0.52
5/23/2018,0:00,0.3,-,0.598
5/23/2018,1:00,0.307,-,0.535
5/23/2018,2:00,0.241,-,0.471
5/23/2018,3:00,0.116,-,0.3
5/23/2018,4:00,-0.045,-,0.12
5/23/2018,5:00,-0.216,-,-0.037
5/23/2018,6:00,-0.372,-,-0.182
5/23/2018,7:00,-0.471,-,-0.294
5/23/2018,8:00,-0.477,-,-0.279
5/23/2018,9:00,-0.394,-,-0.174
5/23/2018,10:00,-0.249,-,-0.019
5/23/2018,11:00,-0.068,-,0.162
5/23/2018,12:00,0.109,-,0.333
5/23/2018,13:00,0.237,-,0.463
5/23/2018,14:00,0.289,-,0.519
5/23/2018,15:00,0.261,-,0.481
5/23/2018,16:00,0.167,-,0.38
5/23/2018,17:00,0.032,-,0.229
5/23/2018,18:00,-0.118,-,0.074
5/23/2018,19:00,-0.247,-,-0.072
5/23/2018,20:00,-0.306,-,-0.151
5/23/2018,21:00,-0.275,-,-0.126
5/23/2018,22:00,-0.175,-,-0.016
5/23/2018,23:00,-0.035,-,0.16
5/24/2018,0:00,0.116,-,0.352
5/24/2018,1:00,0.233,-,0.484
5/24/2018,2:00,0.282,-,0.532
5/24/2018,3:00,0.255,-,0.5
5/24/2018,4:00,0.159,-,0.387
5/24/2018,5:00,0.019,-,0.214
5/24/2018,6:00,-0.143,-,0.03
5/24/2018,7:00,-0.3,-,-0.145
5/24/2018,8:00,-0.405,-,-0.29
5/24/2018,9:00,-0.415,-,-0.294
5/24/2018,10:00,-0.335,-,-0.201
5/24/2018,11:00,-0.189,-,-0.043
5/24/2018,12:00,-0.004,-,0.154
5/24/2018,13:00,0.177,-,0.355
5/24/2018,14:00,0.304,-,0.505
5/24/2018,15:00,0.346,-,0.547
5/24/2018,16:00,0.299,-,0.484
5/24/2018,17:00,0.179,-,0.344
5/24/2018,18:00,0.014,-,0.155
5/24/2018,19:00,-0.174,-,-0.039
5/24/2018,20:00,-0.338,-,-0.219
5/24/2018,21:00,-0.421,-,-0.329
5/24/2018,22:00,-0.403,-,-0.326
5/24/2018,23:00,-0.302,-,-0.226
5/25/2018,0:00,-0.142,-,-0.048
5/25/2018,1:00,0.044,-,0.156
5/25/2018,2:00,0.2,-,0.353
5/25/2018,3:00,0.284,-,0.492
5/25/2018,4:00,0.281,-,0.499
5/25/2018,5:00,0.201,-,0.388
5/25/2018,6:00,0.069,-,0.219
5/25/2018,7:00,-0.096,-,0.035
5/25/2018,8:00,-0.259,-,-0.14
5/25/2018,9:00,-0.362,-,-0.253
5/25/2018,10:00,-0.363,-,-0.237
5/25/2018,11:00,-0.273,-,-0.112
5/25/2018,12:00,-0.114,-,0.067
5/25/2018,13:00,0.084,-,0.287
5/25/2018,14:00,0.271,-,0.483
5/25/2018,15:00,0.387,-,0.593
5/25/2018,16:00,0.404,-,0.605
5/25/2018,17:00,0.324,-,0.487
5/25/2018,18:00,0.169,-,0.325
5/25/2018,19:00,-0.036,-,0.106
5/25/2018,20:00,-0.261,-,-0.13
5/25/2018,21:00,-0.45,-,-0.329
5/25/2018,22:00,-0.541,-,-0.421
5/25/2018,23:00,-0.518,-,-0.213
5/26/2018,0:00,-0.4,-,-0.101
5/26/2018,1:00,-0.207,-,0.078
5/26/2018,2:00,0.016,-,0.27
5/26/2018,3:00,0.201,-,0.434
5/26/2018,4:00,0.301,-,0.541
5/26/2018,5:00,0.305,-,0.532
5/26/2018,6:00,0.227,-,0.442
5/26/2018,7:00,0.089,-,0.314
5/26/2018,8:00,-0.083,-,0.142
5/26/2018,9:00,-0.244,-,-0.011
5/26/2018,10:00,-0.331,-,-0.096
5/26/2018,11:00,-0.312,-,-0.056
5/26/2018,12:00,-0.201,-,0.046
5/26/2018,13:00,-0.019,-,0.263
5/26/2018,14:00,0.194,-,0.507
5/26/2018,15:00,0.373,-,0.682
5/26/2018,16:00,0.462,-,0.758
5/26/2018,17:00,0.44,-,0.698
5/26/2018,18:00,0.319,-,0.563
5/26/2018,19:00,0.123,-,0.356
5/26/2018,20:00,-0.12,-,0.128
5/26/2018,21:00,-0.37,-,-0.085
5/26/2018,22:00,-0.563,-,-0.235
5/26/2018,23:00,-0.643,-,-0.353
5/27/2018,0:00,-0.6,-,-0.309
5/27/2018,1:00,-0.449,-,-0.173
5/27/2018,2:00,-0.219,-,0.034
5/27/2018,3:00,0.03,-,0.263
5/27/2018,4:00,0.224,-,0.449
5/27/2018,5:00,0.322,-,0.495
5/27/2018,6:00,0.318,-,0.488
5/27/2018,7:00,0.228,-,0.385
5/27/2018,8:00,0.078,-,0.233
5/27/2018,9:00,-0.096,-,0.052
5/27/2018,10:00,-0.243,-,-0.082
