Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
3/7/2019,5:00,0.13,-,-0.016
3/7/2019,6:00,0.299,-,0.203
3/7/2019,7:00,0.357,-,0.339
3/7/2019,8:00,0.289,-,0.311
3/7/2019,9:00,0.12,-,0.163
3/7/2019,10:00,-0.108,-,-0.037
3/7/2019,11:00,-0.352,-,-0.256
3/7/2019,12:00,-0.572,-,-0.488
3/7/2019,13:00,-0.71,-,-0.652
3/7/2019,14:00,-0.712,-,-0.719
3/7/2019,15:00,-0.581,-,-0.58
3/7/2019,16:00,-0.366,-,-0.38
3/7/2019,17:00,-0.119,-,-0.124
3/7/2019,18:00,0.103,-,0.136
3/7/2019,19:00,0.237,-,0.35
3/7/2019,20:00,0.253,-,0.442
3/7/2019,21:00,0.158,-,0.347
3/7/2019,22:00,-0.012,-,0.192
3/7/2019,23:00,-0.216,-,-0.03
3/8/2019,0:00,-0.413,-,-0.274
3/8/2019,1:00,-0.551,-,-0.446
3/8/2019,2:00,-0.572,-,-0.483
3/8/2019,3:00,-0.459,-,-0.364
3/8/2019,4:00,-0.253,-,-0.161
3/8/2019,5:00,-0.016,-,0.097
3/8/2019,6:00,0.197,-,0.364
3/8/2019,7:00,0.325,-,0.548
3/8/2019,8:00,0.33,-,0.567
3/8/2019,9:00,0.216,-,0.435
3/8/2019,10:00,0.018,-,0.223
3/8/2019,11:00,-0.22,-,-0.01
3/8/2019,12:00,-0.451,-,-0.229
3/8/2019,13:00,-0.626,-,-0.425
3/8/2019,14:00,-0.692,-,-0.531
3/8/2019,15:00,-0.616,-,-0.426
3/8/2019,16:00,-0.425,-,-0.211
3/8/2019,17:00,-0.182,-,0.044
3/8/2019,18:00,0.054,-,0.33
3/8/2019,19:00,0.226,-,0.55
3/8/2019,20:00,0.287,-,0.631
3/8/2019,21:00,0.229,-,0.539
3/8/2019,22:00,0.076,-,0.358
3/8/2019,23:00,-0.132,-,0.135
3/9/2019,0:00,-0.347,-,-0.118
3/9/2019,1:00,-0.525,-,-0.339
3/9/2019,2:00,-0.615,-,-0.469
3/9/2019,3:00,-0.576,-,-0.398
3/9/2019,4:00,-0.412,-,-0.212
3/9/2019,5:00,-0.179,-,0.037
3/9/2019,6:00,0.056,-,0.329
3/9/2019,7:00,0.238,-,0.566
3/9/2019,8:00,0.317,-,0.654
3/9/2019,9:00,0.273,-,0.566
3/9/2019,10:00,0.124,-,0.38
3/9/2019,11:00,-0.092,-,0.126
3/9/2019,12:00,-0.323,-,-0.12
3/9/2019,13:00,-0.519,-,-0.346
3/9/2019,14:00,-0.634,-,-0.482
3/9/2019,15:00,-0.624,-,-0.431
3/9/2019,16:00,-0.48,-,-0.258
3/9/2019,17:00,-0.247,-,-0.02
3/9/2019,18:00,0.001,-,0.268
3/9/2019,19:00,0.202,-,0.544
3/9/2019,20:00,0.309,-,0.677
3/9/2019,21:00,0.295,-,0.653
3/9/2019,22:00,0.171,-,0.502
3/9/2019,23:00,-0.03,-,0.274
3/10/2019,0:00,-0.26,-,0.015
3/10/2019,1:00,-0.467,-,-0.225
3/10/2019,2:00,-0.609,-,-0.423
3/10/2019,3:00,-0.648,-,-0.467
3/10/2019,4:00,-0.555,-,-0.316
3/10/2019,5:00,-0.354,-,-0.078
3/10/2019,6:00,-0.114,-,0.209
3/10/2019,7:00,0.101,-,0.464
3/10/2019,8:00,0.242,-,0.662
3/10/2019,9:00,0.275,-,0.694
3/10/2019,10:00,0.195,-,0.561
3/10/2019,11:00,0.025,-,0.355
3/10/2019,12:00,-0.19,-,0.115
3/10/2019,13:00,-0.395,-,-0.122
3/10/2019,14:00,-0.54,-,-0.319
3/10/2019,15:00,-0.59,-,-0.392
3/10/2019,16:00,-0.514,-,-0.258
3/10/2019,17:00,-0.318,-,-0.073
3/10/2019,18:00,-0.068,-,0.183
3/10/2019,19:00,0.157,-,0.469
3/10/2019,20:00,0.306,-,0.645
3/10/2019,21:00,0.346,-,0.685
3/10/2019,22:00,0.267,-,0.519
3/10/2019,23:00,0.089,-,0.308
3/11/2019,0:00,-0.143,-,0.053
3/11/2019,1:00,-0.375,-,-0.199
3/11/2019,2:00,-0.559,-,-0.416
3/11/2019,3:00,-0.661,-,-0.551
3/11/2019,4:00,-0.653,-,-0.486
3/11/2019,5:00,-0.521,-,-0.315
3/11/2019,6:00,-0.305,-,-0.083
3/11/2019,7:00,-0.077,-,0.168
3/11/2019,8:00,0.105,-,0.398
3/11/2019,9:00,0.208,-,0.502
3/11/2019,10:00,0.209,-,0.508
3/11/2019,11:00,0.109,-,0.366
3/11/2019,12:00,-0.064,-,0.187
3/11/2019,13:00,-0.257,-,-0.022
3/11/2019,14:00,-0.419,-,-0.197
3/11/2019,15:00,-0.51,-,-0.303
3/11/2019,16:00,-0.504,-,-0.259
3/11/2019,17:00,-0.378,-,-0.122
3/11/2019,18:00,-0.156,-,0.094
3/11/2019,19:00,0.083,-,0.34
3/11/2019,20:00,0.268,-,0.541
3/11/2019,21:00,0.362,-,0.64
3/11/2019,22:00,0.345,-,0.574
3/11/2019,23:00,0.214,-,0.403
3/12/2019,0:00,0.003,-,0.182
3/12/2019,1:00,-0.239,-,-0.06
3/12/2019,2:00,-0.456,-,-0.299
3/12/2019,3:00,-0.611,-,-0.496
3/12/2019,4:00,-0.681,-,-0.579
3/12/2019,5:00,-0.642,-,-0.498
3/12/2019,6:00,-0.493,-,-0.33
3/12/2019,7:00,-0.284,-,-0.113
3/12/2019,8:00,-0.084,-,0.12
3/12/2019,9:00,0.067,-,0.309
3/12/2019,10:00,0.146,-,0.393
3/12/2019,11:00,0.132,-,0.37
3/12/2019,12:00,0.031,-,0.232
3/12/2019,13:00,-0.121,-,0.052
3/12/2019,14:00,-0.275,-,-0.133
3/12/2019,15:00,-0.39,-,-0.297
3/12/2019,16:00,-0.437,-,-0.371
3/12/2019,17:00,-0.39,-,-0.286
3/12/2019,18:00,-0.24,-,-0.116
3/12/2019,19:00,-0.023,-,0.071
3/12/2019,20:00,0.184,-,0.301
3/12/2019,21:00,0.326,-,0.491
3/12/2019,22:00,0.376,-,0.559
3/12/2019,23:00,0.317,-,0.496
3/13/2019,0:00,0.157,-,0.311
3/13/2019,1:00,-0.064,-,0.091
3/13/2019,2:00,-0.295,-,-0.155
3/13/2019,3:00,-0.492,-,-0.386
3/13/2019,4:00,-0.626,-,-0.575
3/13/2019,5:00,-0.678,-,-0.7
3/13/2019,6:00,-0.63,-,-0.586
3/13/2019,7:00,-0.49,-,-0.417
3/13/2019,8:00,-0.308,-,-0.221
3/13/2019,9:00,-0.136,-,-0.015
3/13/2019,10:00,-0.002,-,0.135
3/13/2019,11:00,0.069,-,0.236
3/13/2019,12:00,0.06,-,0.244
3/13/2019,13:00,-0.017,-,0.193
3/13/2019,14:00,-0.131,-,0.086
3/13/2019,15:00,-0.244,-,-0.017
3/13/2019,16:00,-0.321,-,-0.061
3/13/2019,17:00,-0.339,-,-0.061
3/13/2019,18:00,-0.278,-,0.047
3/13/2019,19:00,-0.132,-,0.222
3/13/2019,20:00,0.058,-,0.429
3/13/2019,21:00,0.229,-,0.61
3/13/2019,22:00,0.337,-,0.687
3/13/2019,23:00,0.359,-,0.657
3/14/2019,0:00,0.282,-,0.522
3/14/2019,1:00,0.121,-,0.349
3/14/2019,2:00,-0.087,-,0.162
3/14/2019,3:00,-0.301,-,-0.048
3/14/2019,4:00,-0.484,-,-0.228
3/14/2019,5:00,-0.611,-,-0.353
3/14/2019,6:00,-0.668,-,-0.411
3/14/2019,7:00,-0.638,-,-0.345
3/14/2019,8:00,-0.526,-,-0.207
3/14/2019,9:00,-0.373,-,-0.05
3/14/2019,10:00,-0.219,-,0.13
3/14/2019,11:00,-0.088,-,0.256
3/14/2019,12:00,-0.004,-,0.336
3/14/2019,13:00,0.016,-,0.344
3/14/2019,14:00,-0.021,-,0.322
3/14/2019,15:00,-0.095,-,0.255
3/14/2019,16:00,-0.175,-,0.164
3/14/2019,17:00,-0.233,-,0.081
3/14/2019,18:00,-0.247,-,0.104
3/14/2019,19:00,-0.199,-,0.19
3/14/2019,20:00,-0.079,-,0.305
3/14/2019,21:00,0.079,-,0.471
3/14/2019,22:00,0.222,-,0.601
3/14/2019,23:00,0.314,-,0.677
3/15/2019,0:00,0.334,-,0.638
3/15/2019,1:00,0.268,-,0.545
3/15/2019,2:00,0.127,-,0.395
3/15/2019,3:00,-0.061,-,0.221
3/15/2019,4:00,-0.262,-,0.041
3/15/2019,5:00,-0.443,-,-0.132
3/15/2019,6:00,-0.584,-,-0.261
3/15/2019,7:00,-0.67,-,-0.33
3/15/2019,8:00,-0.675,-,-0.312
3/15/2019,9:00,-0.596,-,-0.216
3/15/2019,10:00,-0.465,-,-0.053
3/15/2019,11:00,-0.313,-,0.11
3/15/2019,12:00,-0.164,-,0.261
3/15/2019,13:00,-0.046,-,0.366
3/15/2019,14:00,0.016,-,0.442
3/15/2019,15:00,0.018,-,0.448
3/15/2019,16:00,-0.028,-,0.399
3/15/2019,17:00,-0.094,-,0.327
3/15/2019,18:00,-0.155,-,0.243
3/15/2019,19:00,-0.192,-,0.19
3/15/2019,20:00,-0.176,-,0.159
3/15/2019,21:00,-0.087,-,0.182
3/15/2019,22:00,0.047,-,0.277
3/15/2019,23:00,0.18,-,0.389
3/16/2019,0:00,0.28,-,0.492
3/16/2019,1:00,0.324,-,0.56
3/16/2019,2:00,0.29,-,0.55
3/16/2019,3:00,0.178,-,0.443
3/16/2019,4:00,0.006,-,0.295
3/16/2019,5:00,-0.193,-,0.102
3/16/2019,6:00,-0.39,-,-0.121
3/16/2019,7:00,-0.566,-,-0.311
3/16/2019,8:00,-0.696,-,-0.473
3/16/2019,9:00,-0.738,-,-0.54
3/16/2019,10:00,-0.682,-,-0.468
3/16/2019,11:00,-0.557,-,-0.359
3/16/2019,12:00,-0.388,-,-0.24
3/16/2019,13:00,-0.202,-,-0.043
3/16/2019,14:00,-0.041,-,0.124
3/16/2019,15:00,0.059,-,0.28
3/16/2019,16:00,0.084,-,0.386
3/16/2019,17:00,0.047,-,0.364
3/16/2019,18:00,-0.028,-,0.305
3/16/2019,19:00,-0.118,-,0.183
3/16/2019,20:00,-0.195,-,0.063
3/16/2019,21:00,-0.213,-,-0.044
3/16/2019,22:00,-0.147,-,-0.062
3/16/2019,23:00,-0.021,-,-0.008
3/17/2019,0:00,0.123,-,0.098
3/17/2019,1:00,0.257,-,0.231
3/17/2019,2:00,0.345,-,0.346
3/17/2019,3:00,0.348,-,0.431
3/17/2019,4:00,0.258,-,0.365
3/17/2019,5:00,0.092,-,0.229
3/17/2019,6:00,-0.119,-,0.053
3/17/2019,7:00,-0.348,-,-0.201
3/17/2019,8:00,-0.57,-,-0.452
3/17/2019,9:00,-0.741,-,-0.637
3/17/2019,10:00,-0.807,-,-0.755
3/17/2019,11:00,-0.758,-,-0.691
3/17/2019,12:00,-0.62,-,-0.529
3/17/2019,13:00,-0.416,-,-0.313
3/17/2019,14:00,-0.185,-,-0.061
3/17/2019,15:00,0.012,-,0.121
3/17/2019,16:00,0.13,-,0.294
3/17/2019,17:00,0.157,-,0.378
3/17/2019,18:00,0.104,-,0.311
3/17/2019,19:00,-0.004,-,0.163
3/17/2019,20:00,-0.138,-,0.008
3/17/2019,21:00,-0.256,-,-0.125
3/17/2019,22:00,-0.3,-,-0.218
3/17/2019,23:00,-0.241,-,-0.161
3/18/2019,0:00,-0.104,-,-0.065
3/18/2019,1:00,0.076,-,0.099
3/18/2019,2:00,0.26,-,0.295
3/18/2019,3:00,0.391,-,0.429
3/18/2019,4:00,0.422,-,0.486
3/18/2019,5:00,0.344,-,0.413
3/18/2019,6:00,0.172,-,0.237
3/18/2019,7:00,-0.064,-,-0.01
3/18/2019,8:00,-0.332,-,-0.27
3/18/2019,9:00,-0.594,-,-0.519
3/18/2019,10:00,-0.788,-,-0.763
3/18/2019,11:00,-0.859,-,-0.92
3/18/2019,12:00,-0.798,-,-0.865
3/18/2019,13:00,-0.626,-,-0.714
3/18/2019,14:00,-0.378,-,-0.483
3/18/2019,15:00,-0.113,-,-0.2
3/18/2019,16:00,0.098,-,0.067
3/18/2019,17:00,0.21,-,0.208
3/18/2019,18:00,0.213,-,0.326
3/18/2019,19:00,0.122,-,0.24
3/18/2019,20:00,-0.033,-,0.083
3/18/2019,21:00,-0.212,-,-0.122
3/18/2019,22:00,-0.361,-,-0.303
3/18/2019,23:00,-0.415,-,-0.442
3/19/2019,0:00,-0.346,-,-0.439
3/19/2019,1:00,-0.177,-,-0.281
3/19/2019,2:00,0.052,-,-0.11
3/19/2019,3:00,0.282,-,0.104
3/19/2019,4:00,0.445,-,0.316
3/19/2019,5:00,0.491,-,0.411
3/19/2019,6:00,0.41,-,0.35
3/19/2019,7:00,0.22,-,0.19
3/19/2019,8:00,-0.045,-,-0.067
3/19/2019,9:00,-0.343,-,-0.333
3/19/2019,10:00,-0.623,-,-0.616
3/19/2019,11:00,-0.82,-,-0.854
3/19/2019,12:00,-0.873,-,-1.01
3/19/2019,13:00,-0.777,-,-0.913
3/19/2019,14:00,-0.561,-,-0.744
3/19/2019,15:00,-0.278,-,-0.466
3/19/2019,16:00,0,-,-0.144
3/19/2019,17:00,0.198,-,0.106
3/19/2019,18:00,0.278,-,0.257
3/19/2019,19:00,0.234,-,0.308
3/19/2019,20:00,0.091,-,0.216
3/19/2019,21:00,-0.11,-,0.03
3/19/2019,22:00,-0.324,-,-0.204
3/19/2019,23:00,-0.489,-,-0.422
3/20/2019,0:00,-0.535,-,-0.553
3/20/2019,1:00,-0.437,-,-0.492
3/20/2019,2:00,-0.224,-,-0.323
3/20/2019,3:00,0.049,-,-0.089
3/20/2019,4:00,0.311,-,0.138
3/20/2019,5:00,0.488,-,0.293
3/20/2019,6:00,0.533,-,0.374
3/20/2019,7:00,0.436,-,0.312
3/20/2019,8:00,0.224,-,0.158
3/20/2019,9:00,-0.06,-,-0.075
3/20/2019,10:00,-0.369,-,-0.325
3/20/2019,11:00,-0.647,-,-0.566
3/20/2019,12:00,-0.821,-,-0.76
3/20/2019,13:00,-0.832,-,-0.812
3/20/2019,14:00,-0.687,-,-0.662
3/20/2019,15:00,-0.433,-,-0.425
3/20/2019,16:00,-0.134,-,-0.124
3/20/2019,17:00,0.131,-,0.133
3/20/2019,18:00,0.292,-,0.318
3/20/2019,19:00,0.317,-,0.403
3/20/2019,20:00,0.214,-,0.336
3/20/2019,21:00,0.02,-,0.137
3/20/2019,22:00,-0.218,-,-0.106
3/20/2019,23:00,-0.453,-,-0.355
3/21/2019,0:00,-0.616,-,-0.537
3/21/2019,1:00,-0.636,-,-0.576
3/21/2019,2:00,-0.497,-,-0.416
3/21/2019,3:00,-0.244,-,-0.178
3/21/2019,4:00,0.057,-,0.129
3/21/2019,5:00,0.332,-,0.403
3/21/2019,6:00,0.504,-,0.616
3/21/2019,7:00,0.53,-,0.665
3/21/2019,8:00,0.412,-,0.522
3/21/2019,9:00,0.186,-,0.297
3/21/2019,10:00,-0.101,-,0.031
3/21/2019,11:00,-0.402,-,-0.242
3/21/2019,12:00,-0.654,-,-0.475
3/21/2019,13:00,-0.778,-,-0.64
3/21/2019,14:00,-0.731,-,-0.598
3/21/2019,15:00,-0.539,-,-0.372
3/21/2019,16:00,-0.262,-,-0.073
3/21/2019,17:00,0.03,-,0.243
3/21/2019,18:00,0.258,-,0.504
3/21/2019,19:00,0.359,-,0.667
3/21/2019,20:00,0.317,-,0.632
3/21/2019,21:00,0.158,-,0.486
3/21/2019,22:00,-0.076,-,0.232
3/21/2019,23:00,-0.339,-,-0.023
3/22/2019,0:00,-0.578,-,-0.26
3/22/2019,1:00,-0.719,-,-0.436
3/22/2019,2:00,-0.698,-,-0.477
3/22/2019,3:00,-0.521,-,-0.344
3/22/2019,4:00,-0.243,-,-0.124
3/22/2019,5:00,0.068,-,0.129
3/22/2019,6:00,0.334,-,0.338
3/22/2019,7:00,0.482,-,0.462
3/22/2019,8:00,0.481,-,0.456
3/22/2019,9:00,0.346,-,0.327
3/22/2019,10:00,0.118,-,0.125
3/22/2019,11:00,-0.157,-,-0.106
3/22/2019,12:00,-0.429,-,-0.34
3/22/2019,13:00,-0.631,-,-0.532
3/22/2019,14:00,-0.689,-,-0.616
3/22/2019,15:00,-0.582,-,-0.514
3/22/2019,16:00,-0.355,-,-0.286
3/22/2019,17:00,-0.075,-,-0.003
3/22/2019,18:00,0.189,-,0.274
3/22/2019,19:00,0.357,-,0.473
3/22/2019,20:00,0.387,-,0.536
3/22/2019,21:00,0.282,-,0.443
3/22/2019,22:00,0.076,-,0.252
3/22/2019,23:00,-0.185,-,0.003
3/23/2019,0:00,-0.455,-,-0.244
3/23/2019,1:00,-0.677,-,-0.462
3/23/2019,2:00,-0.78,-,-0.608
3/23/2019,3:00,-0.717,-,-0.546
3/23/2019,4:00,-0.513,-,-0.351
3/23/2019,5:00,-0.227,-,-0.101
3/23/2019,6:00,0.072,-,0.194
3/23/2019,7:00,0.309,-,0.427
3/23/2019,8:00,0.421,-,0.553
3/23/2019,9:00,0.395,-,0.548
3/23/2019,10:00,0.252,-,0.419
3/23/2019,11:00,0.033,-,0.202
3/23/2019,12:00,-0.215,-,-0.024
3/23/2019,13:00,-0.439,-,-0.239
3/23/2019,14:00,-0.573,-,-0.408
3/23/2019,15:00,-0.562,-,-0.4
3/23/2019,16:00,-0.406,-,-0.23
3/23/2019,17:00,-0.162,-,-0.019
3/23/2019,18:00,0.101,-,0.26
3/23/2019,19:00,0.314,-,0.52
3/23/2019,20:00,0.413,-,0.67
3/23/2019,21:00,0.375,-,0.661
3/23/2019,22:00,0.219,-,0.486
3/23/2019,23:00,-0.019,-,0.255
3/24/2019,0:00,-0.29,-,-0.011
3/24/2019,1:00,-0.546,-,-0.278
3/24/2019,2:00,-0.734,-,-0.486
3/24/2019,3:00,-0.792,-,-0.581
3/24/2019,4:00,-0.696,-,-0.513
3/24/2019,5:00,-0.48,-,-0.297
3/24/2019,6:00,-0.206,-,-0.029
3/24/2019,7:00,0.062,-,0.222
3/24/2019,8:00,0.256,-,0.407
3/24/2019,9:00,0.333,-,0.508
3/24/2019,10:00,0.289,-,0.431
3/24/2019,11:00,0.147,-,0.272
3/24/2019,12:00,-0.052,-,0.068
3/24/2019,13:00,-0.257,-,-0.13
3/24/2019,14:00,-0.42,-,-0.283
3/24/2019,15:00,-0.485,-,-0.342
3/24/2019,16:00,-0.414,-,-0.241
3/24/2019,17:00,-0.227,-,-0.06
3/24/2019,18:00,0.012,-,0.202
3/24/2019,19:00,0.237,-,0.481
3/24/2019,20:00,0.388,-,0.661
3/24/2019,21:00,0.421,-,0.698
3/24/2019,22:00,0.329,-,0.565
3/24/2019,23:00,0.137,-,0.359
3/25/2019,0:00,-0.114,-,0.103
3/25/2019,1:00,-0.373,-,-0.153
3/25/2019,2:00,-0.596,-,-0.388
3/25/2019,3:00,-0.742,-,-0.536
3/25/2019,4:00,-0.762,-,-0.531
3/25/2019,5:00,-0.645,-,-0.349
3/25/2019,6:00,-0.435,-,-0.121
3/25/2019,7:00,-0.191,-,0.138
3/25/2019,8:00,0.032,-,0.356
3/25/2019,9:00,0.184,-,0.49
3/25/2019,10:00,0.233,-,0.525
3/25/2019,11:00,0.178,-,0.444
3/25/2019,12:00,0.046,-,0.305
3/25/2019,13:00,-0.118,-,0.134
3/25/2019,14:00,-0.27,-,-0.004
3/25/2019,15:00,-0.372,-,-0.085
3/25/2019,16:00,-0.378,-,-0.066
3/25/2019,17:00,-0.266,-,0.084
3/25/2019,18:00,-0.07,-,0.3
3/25/2019,19:00,0.142,-,0.543
3/25/2019,20:00,0.315,-,0.731
3/25/2019,21:00,0.407,-,0.795
3/25/2019,22:00,0.387,-,0.697
3/25/2019,23:00,0.258,-,0.518
3/26/2019,0:00,0.05,-,0.289
3/26/2019,1:00,-0.19,-,0.038
3/26/2019,2:00,-0.417,-,-0.186
3/26/2019,3:00,-0.601,-,-0.384
3/26/2019,4:00,-0.708,-,-0.475
3/26/2019,5:00,-0.699,-,-0.425
3/26/2019,6:00,-0.579,-,-0.288
3/26/2019,7:00,-0.395,-,-0.099
3/26/2019,8:00,-0.194,-,0.109
3/26/2019,9:00,-0.014,-,0.292
3/26/2019,10:00,0.104,-,0.4
3/26/2019,11:00,0.134,-,0.403
3/26/2019,12:00,0.08,-,0.339
3/26/2019,13:00,-0.028,-,0.217
3/26/2019,14:00,-0.149,-,0.08
3/26/2019,15:00,-0.25,-,-0.011
3/26/2019,16:00,-0.303,-,-0.048
3/26/2019,17:00,-0.269,-,-0.012
3/26/2019,18:00,-0.14,-,0.119
3/26/2019,19:00,0.039,-,0.327
3/26/2019,20:00,0.208,-,0.512
3/26/2019,21:00,0.332,-,0.622
3/26/2019,22:00,0.378,-,0.636
3/26/2019,23:00,0.324,-,0.563
3/27/2019,0:00,0.179,-,0.386
3/27/2019,1:00,-0.019,-,0.186
3/27/2019,2:00,-0.229,-,-0.022
3/27/2019,3:00,-0.418,-,-0.204
3/27/2019,4:00,-0.567,-,-0.373
3/27/2019,5:00,-0.645,-,-0.433
3/27/2019,6:00,-0.625,-,-0.425
