Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
12/5/2018,6:00,0.314,-,0.26
12/5/2018,7:00,0.127,-,0.074
12/5/2018,8:00,-0.122,-,-0.143
12/5/2018,9:00,-0.4,-,-0.389
12/5/2018,10:00,-0.653,-,-0.619
12/5/2018,11:00,-0.81,-,-0.804
12/5/2018,12:00,-0.834,-,-0.859
12/5/2018,13:00,-0.728,-,-0.803
12/5/2018,14:00,-0.512,-,-0.656
12/5/2018,15:00,-0.236,-,-0.451
12/5/2018,16:00,0.022,-,-0.245
12/5/2018,17:00,0.198,-,-0.068
12/5/2018,18:00,0.268,-,0.034
12/5/2018,19:00,0.233,-,0.069
12/5/2018,20:00,0.116,-,-0.006
12/5/2018,21:00,-0.049,-,-0.133
12/5/2018,22:00,-0.218,-,-0.25
12/5/2018,23:00,-0.329,-,-0.353
12/6/2018,0:00,-0.332,-,-0.36
12/6/2018,1:00,-0.227,-,-0.277
12/6/2018,2:00,-0.042,-,-0.16
12/6/2018,3:00,0.178,-,-0.011
12/6/2018,4:00,0.363,-,0.099
12/6/2018,5:00,0.452,-,0.156
12/6/2018,6:00,0.421,-,0.107
12/6/2018,7:00,0.275,-,-0.041
12/6/2018,8:00,0.045,-,-0.235
12/6/2018,9:00,-0.234,-,-0.446
12/6/2018,10:00,-0.523,-,-0.658
12/6/2018,11:00,-0.765,-,-0.855
12/6/2018,12:00,-0.892,-,-0.987
12/6/2018,13:00,-0.872,-,-0.939
12/6/2018,14:00,-0.717,-,-0.771
12/6/2018,15:00,-0.462,-,-0.535
12/6/2018,16:00,-0.169,-,-0.266
12/6/2018,17:00,0.084,-,-0.024
12/6/2018,18:00,0.239,-,0.155
12/6/2018,19:00,0.278,-,0.262
12/6/2018,20:00,0.212,-,0.256
12/6/2018,21:00,0.075,-,0.151
12/6/2018,22:00,-0.096,-,0.012
12/6/2018,23:00,-0.255,-,-0.131
12/7/2018,0:00,-0.336,-,-0.182
12/7/2018,1:00,-0.296,-,-0.145
12/7/2018,2:00,-0.15,-,-0.009
12/7/2018,3:00,0.059,-,0.197
12/7/2018,4:00,0.275,-,0.407
12/7/2018,5:00,0.43,-,0.551
12/7/2018,6:00,0.471,-,0.566
12/7/2018,7:00,0.385,-,0.43
12/7/2018,8:00,0.191,-,0.216
12/7/2018,9:00,-0.071,-,-0.037
12/7/2018,10:00,-0.36,-,-0.289
12/7/2018,11:00,-0.64,-,-0.526
12/7/2018,12:00,-0.851,-,-0.727
12/7/2018,13:00,-0.925,-,-0.836
12/7/2018,14:00,-0.848,-,-0.724
12/7/2018,15:00,-0.647,-,-0.527
12/7/2018,16:00,-0.369,-,-0.276
12/7/2018,17:00,-0.078,-,-0.018
12/7/2018,18:00,0.149,-,0.198
12/7/2018,19:00,0.264,-,0.343
12/7/2018,20:00,0.261,-,0.374
12/7/2018,21:00,0.165,-,0.244
12/7/2018,22:00,0.014,-,0.097
12/7/2018,23:00,-0.155,-,-0.076
12/8/2018,0:00,-0.291,-,-0.168
12/8/2018,1:00,-0.329,-,-0.169
12/8/2018,2:00,-0.241,-,-0.066
12/8/2018,3:00,-0.061,-,0.104
12/8/2018,4:00,0.155,-,0.334
12/8/2018,5:00,0.352,-,0.533
12/8/2018,6:00,0.463,-,0.624
12/8/2018,7:00,0.446,-,0.578
12/8/2018,8:00,0.305,-,0.403
12/8/2018,9:00,0.073,-,0.184
12/8/2018,10:00,-0.202,-,-0.078
12/8/2018,11:00,-0.486,-,-0.323
12/8/2018,12:00,-0.739,-,-0.527
12/8/2018,13:00,-0.895,-,-0.676
12/8/2018,14:00,-0.904,-,-0.681
12/8/2018,15:00,-0.771,-,-0.51
12/8/2018,16:00,-0.537,-,-0.301
12/8/2018,17:00,-0.252,-,-0.028
12/8/2018,18:00,0.016,-,0.224
12/8/2018,19:00,0.199,-,0.43
12/8/2018,20:00,0.264,-,0.536
12/8/2018,21:00,0.22,-,0.498
12/8/2018,22:00,0.101,-,0.364
12/8/2018,23:00,-0.058,-,0.191
12/9/2018,0:00,-0.215,-,0.053
12/9/2018,1:00,-0.316,-,-0.039
12/9/2018,2:00,-0.302,-,0.023
12/9/2018,3:00,-0.17,-,0.173
12/9/2018,4:00,0.029,-,0.391
12/9/2018,5:00,0.238,-,0.629
12/9/2018,6:00,0.4,-,0.796
12/9/2018,7:00,0.455,-,0.852
12/9/2018,8:00,0.38,-,0.806
12/9/2018,9:00,0.194,-,0.634
12/9/2018,10:00,-0.058,-,0.365
12/9/2018,11:00,-0.335,-,0.152
12/9/2018,12:00,-0.598,-,0.027
12/9/2018,13:00,-0.804,-,-0.037
12/9/2018,14:00,-0.893,-,-0.263
12/9/2018,15:00,-0.835,-,-0.235
12/9/2018,16:00,-0.657,-,-0.118
12/9/2018,17:00,-0.405,-,0.057
12/9/2018,18:00,-0.132,-,0.262
12/9/2018,19:00,0.097,-,0.45
12/9/2018,20:00,0.226,-,0.524
12/9/2018,21:00,0.242,-,0.557
12/9/2018,22:00,0.163,-,0.485
12/9/2018,23:00,0.025,-,0.368
12/10/2018,0:00,-0.133,-,0.24
12/10/2018,1:00,-0.267,-,0.158
12/10/2018,2:00,-0.322,-,0.052
12/10/2018,3:00,-0.259,-,0.096
12/10/2018,4:00,-0.095,-,0.211
12/10/2018,5:00,0.109,-,0.334
12/10/2018,6:00,0.297,-,0.494
12/10/2018,7:00,0.413,-,0.521
12/10/2018,8:00,0.41,-,0.482
12/10/2018,9:00,0.286,-,0.352
12/10/2018,10:00,0.071,-,0.154
12/10/2018,11:00,-0.191,-,-0.056
12/10/2018,12:00,-0.454,-,-0.264
12/10/2018,13:00,-0.68,-,-0.468
12/10/2018,14:00,-0.826,-,-0.626
12/10/2018,15:00,-0.847,-,-0.702
12/10/2018,16:00,-0.732,-,-0.658
12/10/2018,17:00,-0.522,-,-0.536
12/10/2018,18:00,-0.269,-,-0.373
12/10/2018,19:00,-0.025,-,-0.197
12/10/2018,20:00,0.152,-,-0.079
12/10/2018,21:00,0.228,-,0.038
12/10/2018,22:00,0.201,-,0.071
12/10/2018,23:00,0.094,-,0.022
12/11/2018,0:00,-0.055,-,-0.046
12/11/2018,1:00,-0.201,-,-0.115
12/11/2018,2:00,-0.301,-,-0.14
12/11/2018,3:00,-0.31,-,-0.106
12/11/2018,4:00,-0.207,-,-0.019
12/11/2018,5:00,-0.025,-,0.126
12/11/2018,6:00,0.171,-,0.259
12/11/2018,7:00,0.324,-,0.332
12/11/2018,8:00,0.389,-,0.328
12/11/2018,9:00,0.338,-,0.221
12/11/2018,10:00,0.179,-,0.084
12/11/2018,11:00,-0.052,-,-0.099
12/11/2018,12:00,-0.31,-,-0.305
12/11/2018,13:00,-0.545,-,-0.523
12/11/2018,14:00,-0.722,-,-0.688
12/11/2018,15:00,-0.806,-,-0.808
12/11/2018,16:00,-0.765,-,-0.811
12/11/2018,17:00,-0.606,-,-0.704
12/11/2018,18:00,-0.383,-,-0.552
12/11/2018,19:00,-0.148,-,-0.361
12/11/2018,20:00,0.054,-,-0.201
12/11/2018,21:00,0.181,-,-0.085
12/11/2018,22:00,0.21,-,-0.02
12/11/2018,23:00,0.146,-,-0.035
12/12/2018,0:00,0.018,-,-0.132
12/12/2018,1:00,-0.129,-,-0.207
12/12/2018,2:00,-0.252,-,-0.281
12/12/2018,3:00,-0.317,-,-0.289
12/12/2018,4:00,-0.288,-,-0.244
12/12/2018,5:00,-0.156,-,-0.146
12/12/2018,6:00,0.029,-,-0.01
12/12/2018,7:00,0.201,-,0.138
12/12/2018,8:00,0.313,-,0.253
12/12/2018,9:00,0.335,-,0.277
12/12/2018,10:00,0.25,-,0.198
12/12/2018,11:00,0.071,-,0.034
12/12/2018,12:00,-0.162,-,-0.126
12/12/2018,13:00,-0.399,-,-0.305
12/12/2018,14:00,-0.594,-,-0.464
12/12/2018,15:00,-0.719,-,-0.572
12/12/2018,16:00,-0.748,-,-0.571
12/12/2018,17:00,-0.658,-,-0.496
12/12/2018,18:00,-0.474,-,-0.352
12/12/2018,19:00,-0.257,-,-0.172
12/12/2018,20:00,-0.053,-,0.008
12/12/2018,21:00,0.106,-,0.173
12/12/2018,22:00,0.187,-,0.244
12/12/2018,23:00,0.176,-,0.248
12/13/2018,0:00,0.084,-,0.18
12/13/2018,1:00,-0.051,-,0.08
12/13/2018,2:00,-0.185,-,-0.022
12/13/2018,3:00,-0.284,-,-0.069
12/13/2018,4:00,-0.32,-,-0.106
12/13/2018,5:00,-0.263,-,-0.02
12/13/2018,6:00,-0.12,-,0.093
12/13/2018,7:00,0.051,-,0.248
12/13/2018,8:00,0.19,-,0.371
12/13/2018,9:00,0.268,-,0.421
12/13/2018,10:00,0.26,-,0.369
12/13/2018,11:00,0.156,-,0.237
12/13/2018,12:00,-0.026,-,0.043
12/13/2018,13:00,-0.243,-,-0.143
12/13/2018,14:00,-0.446,-,-0.307
12/13/2018,15:00,-0.597,-,-0.464
12/13/2018,16:00,-0.677,-,-0.533
12/13/2018,17:00,-0.662,-,-0.509
12/13/2018,18:00,-0.542,-,-0.34
12/13/2018,19:00,-0.355,-,-0.169
12/13/2018,20:00,-0.16,-,0.074
12/13/2018,21:00,0.011,-,0.24
12/13/2018,22:00,0.134,-,0.385
12/13/2018,23:00,0.177,-,0.472
12/14/2018,0:00,0.136,-,0.425
12/14/2018,1:00,0.031,-,0.344
12/14/2018,2:00,-0.1,-,0.245
12/14/2018,3:00,-0.22,-,0.141
12/14/2018,4:00,-0.302,-,0.081
12/14/2018,5:00,-0.32,-,0.121
12/14/2018,6:00,-0.251,-,0.263
12/14/2018,7:00,-0.116,-,0.422
12/14/2018,8:00,0.029,-,0.601
12/14/2018,9:00,0.14,-,0.681
12/14/2018,10:00,0.197,-,0.654
12/14/2018,11:00,0.176,-,0.596
12/14/2018,12:00,0.071,-,0.519
12/14/2018,13:00,-0.095,-,0.366
12/14/2018,14:00,-0.281,-,0.268
12/14/2018,15:00,-0.445,-,0.197
12/14/2018,16:00,-0.56,-,0.16
12/14/2018,17:00,-0.607,-,0.113
12/14/2018,18:00,-0.565,-,0.185
12/14/2018,19:00,-0.435,-,0.255
12/14/2018,20:00,-0.262,-,0.325
12/14/2018,21:00,-0.091,-,0.435
12/14/2018,22:00,0.053,-,0.582
12/14/2018,23:00,0.146,-,0.636
12/15/2018,0:00,0.163,-,0.635
12/15/2018,1:00,0.107,-,0.595
12/15/2018,2:00,-0.001,-,0.516
12/15/2018,3:00,-0.127,-,0.457
12/15/2018,4:00,-0.24,-,0.34
12/15/2018,5:00,-0.316,-,0.137
12/15/2018,6:00,-0.331,-,0.183
12/15/2018,7:00,-0.271,-,0.175
12/15/2018,8:00,-0.156,-,0.235
12/15/2018,9:00,-0.036,-,0.286
12/15/2018,10:00,0.061,-,0.392
12/15/2018,11:00,0.112,-,0.422
12/15/2018,12:00,0.098,-,0.38
12/15/2018,13:00,0.012,-,0.335
12/15/2018,14:00,-0.122,-,0.27
12/15/2018,15:00,-0.273,-,0.118
12/15/2018,16:00,-0.406,-,-0.065
12/15/2018,17:00,-0.495,-,-0.197
12/15/2018,18:00,-0.524,-,-0.272
12/15/2018,19:00,-0.476,-,-0.26
12/15/2018,20:00,-0.354,-,-0.164
12/15/2018,21:00,-0.197,-,-0.021
12/15/2018,22:00,-0.045,-,0.115
12/15/2018,23:00,0.081,-,0.272
12/16/2018,0:00,0.157,-,0.351
12/16/2018,1:00,0.162,-,0.383
12/16/2018,2:00,0.1,-,0.3
12/16/2018,3:00,-0.011,-,0.213
12/16/2018,4:00,-0.14,-,0.094
12/16/2018,5:00,-0.257,-,-0.009
12/16/2018,6:00,-0.342,-,-0.107
12/16/2018,7:00,-0.374,-,-0.139
12/16/2018,8:00,-0.333,-,-0.102
12/16/2018,9:00,-0.239,-,-0.013
12/16/2018,10:00,-0.13,-,0.079
12/16/2018,11:00,-0.033,-,0.18
12/16/2018,12:00,0.034,-,0.249
12/16/2018,13:00,0.045,-,0.259
12/16/2018,14:00,-0.005,-,0.215
12/16/2018,15:00,-0.104,-,0.125
12/16/2018,16:00,-0.227,-,-0.017
12/16/2018,17:00,-0.34,-,-0.141
12/16/2018,18:00,-0.42,-,-0.245
12/16/2018,19:00,-0.451,-,-0.297
12/16/2018,20:00,-0.41,-,-0.29
12/16/2018,21:00,-0.298,-,-0.191
12/16/2018,22:00,-0.153,-,-0.05
12/16/2018,23:00,-0.009,-,0.109
12/17/2018,0:00,0.11,-,0.251
12/17/2018,1:00,0.182,-,0.313
12/17/2018,2:00,0.183,-,0.306
12/17/2018,3:00,0.115,-,0.214
12/17/2018,4:00,-0.008,-,0.044
12/17/2018,5:00,-0.151,-,-0.132
12/17/2018,6:00,-0.288,-,-0.275
12/17/2018,7:00,-0.4,-,-0.408
12/17/2018,8:00,-0.457,-,-0.493
12/17/2018,9:00,-0.436,-,-0.442
12/17/2018,10:00,-0.35,-,-0.351
12/17/2018,11:00,-0.237,-,-0.2
12/17/2018,12:00,-0.119,-,-0.037
12/17/2018,13:00,-0.018,-,0.098
12/17/2018,14:00,0.034,-,0.18
12/17/2018,15:00,0.02,-,0.205
12/17/2018,16:00,-0.054,-,0.121
12/17/2018,17:00,-0.16,-,0.004
12/17/2018,18:00,-0.268,-,-0.134
12/17/2018,19:00,-0.355,-,-0.253
12/17/2018,20:00,-0.4,-,-0.3
12/17/2018,21:00,-0.368,-,-0.277
12/17/2018,22:00,-0.261,-,-0.215
12/17/2018,23:00,-0.117,-,-0.094
12/18/2018,0:00,0.029,-,0.077
12/18/2018,1:00,0.156,-,0.233
12/18/2018,2:00,0.231,-,0.346
12/18/2018,3:00,0.225,-,0.374
12/18/2018,4:00,0.139,-,0.301
12/18/2018,5:00,-0.007,-,0.17
12/18/2018,6:00,-0.178,-,-0.021
12/18/2018,7:00,-0.349,-,-0.208
12/18/2018,8:00,-0.497,-,-0.369
12/18/2018,9:00,-0.577,-,-0.498
12/18/2018,10:00,-0.563,-,-0.51
12/18/2018,11:00,-0.471,-,-0.457
12/18/2018,12:00,-0.335,-,-0.295
12/18/2018,13:00,-0.177,-,-0.141
12/18/2018,14:00,-0.029,-,0.025
12/18/2018,15:00,0.061,-,0.166
12/18/2018,16:00,0.073,-,0.223
12/18/2018,17:00,0.013,-,0.175
12/18/2018,18:00,-0.091,-,0.086
12/18/2018,19:00,-0.209,-,-0.031
12/18/2018,20:00,-0.315,-,-0.155
12/18/2018,21:00,-0.372,-,-0.217
12/18/2018,22:00,-0.342,-,-0.218
12/18/2018,23:00,-0.23,-,-0.124
12/19/2018,0:00,-0.076,-,0.045
12/19/2018,1:00,0.086,-,0.238
12/19/2018,2:00,0.226,-,0.415
12/19/2018,3:00,0.298,-,0.544
12/19/2018,4:00,0.273,-,0.552
12/19/2018,5:00,0.157,-,0.423
12/19/2018,6:00,-0.024,-,0.259
12/19/2018,7:00,-0.235,-,0.03
12/19/2018,8:00,-0.448,-,-0.209
12/19/2018,9:00,-0.625,-,-0.4
12/19/2018,10:00,-0.716,-,-0.548
12/19/2018,11:00,-0.694,-,-0.566
12/19/2018,12:00,-0.58,-,-0.405
12/19/2018,13:00,-0.402,-,-0.234
12/19/2018,14:00,-0.192,-,0.014
12/19/2018,15:00,-0.002,-,0.236
12/19/2018,16:00,0.114,-,0.405
12/19/2018,17:00,0.137,-,0.489
12/19/2018,18:00,0.077,-,0.458
12/19/2018,19:00,-0.038,-,0.315
12/19/2018,20:00,-0.176,-,0.186
12/19/2018,21:00,-0.299,-,0.084
12/19/2018,22:00,-0.36,-,-0.018
12/19/2018,23:00,-0.322,-,0.023
12/20/2018,0:00,-0.194,-,0.185
12/20/2018,1:00,-0.018,-,0.357
12/20/2018,2:00,0.167,-,0.552
12/20/2018,3:00,0.314,-,0.731
12/20/2018,4:00,0.369,-,0.818
12/20/2018,5:00,0.313,-,0.874
12/20/2018,6:00,0.156,-,0.699
12/20/2018,7:00,-0.069,-,0.598
12/20/2018,8:00,-0.325,-,0.431
12/20/2018,9:00,-0.572,-,0.077
12/20/2018,10:00,-0.766,-,-0.163
12/20/2018,11:00,-0.853,-,-0.194
12/20/2018,12:00,-0.809,-,-0.272
12/20/2018,13:00,-0.654,-,-0.093
12/20/2018,14:00,-0.425,-,0.165
12/20/2018,15:00,-0.169,-,0.401
12/20/2018,16:00,0.048,-,0.648
12/20/2018,17:00,0.175,-,0.758
12/20/2018,18:00,0.195,-,0.697
12/20/2018,19:00,0.12,-,0.551
12/20/2018,20:00,-0.015,-,0.485
12/20/2018,21:00,-0.17,-,0.313
12/20/2018,22:00,-0.301,-,0.329
12/20/2018,23:00,-0.356,-,0.359
12/21/2018,0:00,-0.298,-,0.554
12/21/2018,1:00,-0.142,-,0.839
12/21/2018,2:00,0.062,-,1.04
12/21/2018,3:00,0.263,-,1.146
12/21/2018,4:00,0.402,-,1.298
12/21/2018,5:00,0.429,-,1.294
12/21/2018,6:00,0.331,-,1.165
12/21/2018,7:00,0.127,-,1.068
12/21/2018,8:00,-0.144,-,0.879
12/21/2018,9:00,-0.435,-,0.72
12/21/2018,10:00,-0.704,-,0.453
12/21/2018,11:00,-0.901,-,0.302
12/21/2018,12:00,-0.968,-,0.24
12/21/2018,13:00,-0.885,-,0.225
12/21/2018,14:00,-0.681,-,0.362
12/21/2018,15:00,-0.406,-,0.446
12/21/2018,16:00,-0.121,-,0.549
12/21/2018,17:00,0.106,-,0.486
12/21/2018,18:00,0.227,-,0.544
12/21/2018,19:00,0.229,-,0.487
12/21/2018,20:00,0.133,-,0.4
12/21/2018,21:00,-0.02,-,0.301
12/21/2018,22:00,-0.184,-,0.13
12/21/2018,23:00,-0.315,-,0.012
12/22/2018,0:00,-0.353,-,-0.054
12/22/2018,1:00,-0.264,-,-0.08
12/22/2018,2:00,-0.074,-,-0.037
12/22/2018,3:00,0.154,-,0.121
12/22/2018,4:00,0.358,-,0.268
12/22/2018,5:00,0.477,-,0.404
12/22/2018,6:00,0.467,-,0.396
12/22/2018,7:00,0.322,-,0.303
12/22/2018,8:00,0.072,-,0.08
12/22/2018,9:00,-0.235,-,-0.179
12/22/2018,10:00,-0.547,-,-0.462
12/22/2018,11:00,-0.825,-,-0.711
12/22/2018,12:00,-1.01,-,-0.9
12/22/2018,13:00,-1.041,-,-1.012
12/22/2018,14:00,-0.91,-,-0.972
12/22/2018,15:00,-0.662,-,-0.777
12/22/2018,16:00,-0.357,-,-0.548
12/22/2018,17:00,-0.06,-,-0.278
12/22/2018,18:00,0.16,-,-0.069
12/22/2018,19:00,0.257,-,0.083
12/22/2018,20:00,0.233,-,0.161
12/22/2018,21:00,0.116,-,0.107
12/22/2018,22:00,-0.048,-,-0.01
12/22/2018,23:00,-0.216,-,-0.154
12/23/2018,0:00,-0.337,-,-0.25
12/23/2018,1:00,-0.347,-,-0.231
12/23/2018,2:00,-0.219,-,-0.147
12/23/2018,3:00,0,-,0.032
12/23/2018,4:00,0.24,-,0.255
12/23/2018,5:00,0.436,-,0.455
12/23/2018,6:00,0.527,-,0.553
12/23/2018,7:00,0.473,-,0.472
12/23/2018,8:00,0.284,-,0.288
12/23/2018,9:00,0,-,0.038
12/23/2018,10:00,-0.326,-,-0.248
12/23/2018,11:00,-0.647,-,-0.517
12/23/2018,12:00,-0.919,-,-0.761
12/23/2018,13:00,-1.074,-,-0.954
12/23/2018,14:00,-1.06,-,-0.974
12/23/2018,15:00,-0.884,-,-0.827
12/23/2018,16:00,-0.606,-,-0.609
12/23/2018,17:00,-0.287,-,-0.363
12/23/2018,18:00,0.003,-,-0.105
12/23/2018,19:00,0.196,-,0.089
12/23/2018,20:00,0.261,-,0.228
12/23/2018,21:00,0.209,-,0.235
12/23/2018,22:00,0.076,-,0.1
12/23/2018,23:00,-0.096,-,-0.063
12/24/2018,0:00,-0.261,-,-0.228
12/24/2018,1:00,-0.361,-,-0.305
12/24/2018,2:00,-0.334,-,-0.265
12/24/2018,3:00,-0.172,-,-0.108
12/24/2018,4:00,0.066,-,0.114
12/24/2018,5:00,0.307,-,0.388
12/24/2018,6:00,0.485,-,0.588
12/24/2018,7:00,0.54,-,0.641
12/24/2018,8:00,0.446,-,0.539
12/24/2018,9:00,0.226,-,0.323
12/24/2018,10:00,-0.075,-,0.061
12/24/2018,11:00,-0.406,-,-0.22
12/24/2018,12:00,-0.722,-,-0.489
12/24/2018,13:00,-0.97,-,-0.746
12/24/2018,14:00,-1.083,-,-0.937
12/24/2018,15:00,-1.022,-,-0.93
12/24/2018,16:00,-0.813,-,-0.752
12/24/2018,17:00,-0.52,-,-0.541
12/24/2018,18:00,-0.206,-,-0.246
12/24/2018,19:00,0.058,-,0.002
12/24/2018,20:00,0.212,-,0.184
12/24/2018,21:00,0.242,-,0.284
12/24/2018,22:00,0.166,-,0.251
12/24/2018,23:00,0.018,-,0.109
12/25/2018,0:00,-0.157,-,-0.06
12/25/2018,1:00,-0.311,-,-0.205
12/25/2018,2:00,-0.382,-,-0.28
12/25/2018,3:00,-0.32,-,-0.219
12/25/2018,4:00,-0.134,-,-0.053
12/25/2018,5:00,0.11,-,0.183
12/25/2018,6:00,0.341,-,0.419
12/25/2018,7:00,0.492,-,0.576
12/25/2018,8:00,0.512,-,0.597
12/25/2018,9:00,0.39,-,0.464
12/25/2018,10:00,0.157,-,0.256
12/25/2018,11:00,-0.146,-,-0.01
12/25/2018,12:00,-0.468,-,-0.291
12/25/2018,13:00,-0.759,-,-0.56
12/25/2018,14:00,-0.968,-,-0.793
12/25/2018,15:00,-1.035,-,-0.909
12/25/2018,16:00,-0.935,-,-0.814
12/25/2018,17:00,-0.706,-,-0.626
12/25/2018,18:00,-0.414,-,-0.372
12/25/2018,19:00,-0.125,-,-0.096
12/25/2018,20:00,0.098,-,0.133
12/25/2018,21:00,0.211,-,0.291
12/25/2018,22:00,0.208,-,0.339
12/25/2018,23:00,0.109,-,0.234
12/26/2018,0:00,-0.05,-,0.049
12/26/2018,1:00,-0.221,-,-0.121
12/26/2018,2:00,-0.356,-,-0.277
12/26/2018,3:00,-0.4,-,-0.298
12/26/2018,4:00,-0.313,-,-0.207
12/26/2018,5:00,-0.115,-,-0.025
12/26/2018,6:00,0.122,-,0.191
12/26/2018,7:00,0.33,-,0.377
12/26/2018,8:00,0.451,-,0.466
12/26/2018,9:00,0.446,-,0.456
12/26/2018,10:00,0.314,-,0.306
12/26/2018,11:00,0.082,-,0.072
12/26/2018,12:00,-0.206,-,-0.188
12/26/2018,13:00,-0.499,-,-0.444
12/26/2018,14:00,-0.75,-,-0.679
12/26/2018,15:00,-0.913,-,-0.864
12/26/2018,16:00,-0.937,-,-0.921
12/26/2018,17:00,-0.808,-,-0.816
12/26/2018,18:00,-0.575,-,-0.597
12/26/2018,19:00,-0.304,-,-0.343
12/26/2018,20:00,-0.053,-,-0.082
12/26/2018,21:00,0.126,-,0.106
12/26/2018,22:00,0.2,-,0.234
12/26/2018,23:00,0.166,-,0.241
12/27/2018,0:00,0.047,-,0.148
12/27/2018,1:00,-0.115,-,-0.009
12/27/2018,2:00,-0.275,-,-0.168
12/27/2018,3:00,-0.392,-,-0.273
12/27/2018,4:00,-0.417,-,-0.261
12/27/2018,5:00,-0.317,-,-0.174
12/27/2018,6:00,-0.125,-,0.01
12/27/2018,7:00,0.09,-,0.21
12/27/2018,8:00,0.268,-,0.416
