Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
1/11/2018,20:00,-0.298,-,-0.154
1/11/2018,21:00,-0.295,-,-0.185
1/11/2018,22:00,-0.228,-,-0.126
1/11/2018,23:00,-0.122,-,-0.014
1/12/2018,0:00,0.006,-,0.134
1/12/2018,1:00,0.13,-,0.301
1/12/2018,2:00,0.211,-,0.425
1/12/2018,3:00,0.219,-,0.454
1/12/2018,4:00,0.15,-,0.375
1/12/2018,5:00,0.022,-,0.254
1/12/2018,6:00,-0.145,-,0.089
1/12/2018,7:00,-0.337,-,-0.112
1/12/2018,8:00,-0.529,-,-0.265
1/12/2018,9:00,-0.671,-,-0.422
1/12/2018,10:00,-0.726,-,-0.49
1/12/2018,11:00,-0.698,-,-0.403
1/12/2018,12:00,-0.595,-,-0.292
1/12/2018,13:00,-0.43,-,-0.089
1/12/2018,14:00,-0.247,-,0.114
1/12/2018,15:00,-0.098,-,0.312
1/12/2018,16:00,-0.015,-,0.454
1/12/2018,17:00,-0.001,-,0.567
1/12/2018,18:00,-0.041,-,0.485
1/12/2018,19:00,-0.118,-,0.397
1/12/2018,20:00,-0.214,-,0.261
1/12/2018,21:00,-0.283,-,0.16
1/12/2018,22:00,-0.284,-,0.061
1/12/2018,23:00,-0.219,-,0.031
1/13/2018,0:00,-0.108,-,0.105
1/13/2018,1:00,0.033,-,0.227
1/13/2018,2:00,0.169,-,0.342
1/13/2018,3:00,0.251,-,0.418
1/13/2018,4:00,0.249,-,0.442
1/13/2018,5:00,0.164,-,0.333
1/13/2018,6:00,0.015,-,0.2
1/13/2018,7:00,-0.18,-,0.012
1/13/2018,8:00,-0.402,-,-0.197
1/13/2018,9:00,-0.615,-,-0.405
1/13/2018,10:00,-0.761,-,-0.581
1/13/2018,11:00,-0.809,-,-0.727
1/13/2018,12:00,-0.762,-,-0.768
1/13/2018,13:00,-0.623,-,-0.675
1/13/2018,14:00,-0.417,-,-0.529
1/13/2018,15:00,-0.203,-,-0.376
1/13/2018,16:00,-0.039,-,-0.221
1/13/2018,17:00,0.047,-,-0.118
1/13/2018,18:00,0.053,-,-0.067
1/13/2018,19:00,-0.005,-,-0.101
1/13/2018,20:00,-0.108,-,-0.176
1/13/2018,21:00,-0.223,-,-0.284
1/13/2018,22:00,-0.297,-,-0.35
1/13/2018,23:00,-0.293,-,-0.417
1/14/2018,0:00,-0.216,-,-0.392
1/14/2018,1:00,-0.085,-,-0.297
1/14/2018,2:00,0.077,-,-0.196
1/14/2018,3:00,0.221,-,-0.117
1/14/2018,4:00,0.293,-,-0.08
1/14/2018,5:00,0.27,-,-0.061
1/14/2018,6:00,0.158,-,-0.17
1/14/2018,7:00,-0.024,-,-0.342
1/14/2018,8:00,-0.25,-,-0.544
1/14/2018,9:00,-0.496,-,-0.753
1/14/2018,10:00,-0.713,-,-0.943
1/14/2018,11:00,-0.846,-,-1.085
1/14/2018,12:00,-0.867,-,-1.116
1/14/2018,13:00,-0.779,-,-1.061
1/14/2018,14:00,-0.594,-,-0.939
1/14/2018,15:00,-0.352,-,-0.749
1/14/2018,16:00,-0.124,-,-0.555
1/14/2018,17:00,0.036,-,-0.383
1/14/2018,18:00,0.105,-,-0.285
1/14/2018,19:00,0.084,-,-0.232
1/14/2018,20:00,-0.005,-,-0.274
1/14/2018,21:00,-0.133,-,-0.331
1/14/2018,22:00,-0.259,-,-0.42
1/14/2018,23:00,-0.327,-,-0.485
1/15/2018,0:00,-0.305,-,-0.493
1/15/2018,1:00,-0.2,-,-0.445
1/15/2018,2:00,-0.04,-,-0.354
1/15/2018,3:00,0.138,-,-0.237
1/15/2018,4:00,0.276,-,-0.127
1/15/2018,5:00,0.324,-,-0.086
1/15/2018,6:00,0.268,-,-0.132
1/15/2018,7:00,0.118,-,-0.28
1/15/2018,8:00,-0.099,-,-0.484
1/15/2018,9:00,-0.35,-,-0.685
1/15/2018,10:00,-0.603,-,-0.888
1/15/2018,11:00,-0.807,-,-1.045
1/15/2018,12:00,-0.907,-,-1.136
1/15/2018,13:00,-0.88,-,-1.098
1/15/2018,14:00,-0.74,-,-0.961
1/15/2018,15:00,-0.513,-,-0.768
1/15/2018,16:00,-0.253,-,-0.535
1/15/2018,17:00,-0.03,-,-0.341
1/15/2018,18:00,0.106,-,-0.228
1/15/2018,19:00,0.139,-,-0.161
1/15/2018,20:00,0.08,-,-0.164
1/15/2018,21:00,-0.04,-,-0.223
1/15/2018,22:00,-0.184,-,-0.316
1/15/2018,23:00,-0.31,-,-0.389
1/16/2018,0:00,-0.359,-,-0.394
1/16/2018,1:00,-0.301,-,-0.342
1/16/2018,2:00,-0.16,-,-0.22
1/16/2018,3:00,0.025,-,-0.065
1/16/2018,4:00,0.206,-,0.08
1/16/2018,5:00,0.323,-,0.149
1/16/2018,6:00,0.335,-,0.134
1/16/2018,7:00,0.235,-,0.009
1/16/2018,8:00,0.043,-,-0.178
1/16/2018,9:00,-0.202,-,-0.38
1/16/2018,10:00,-0.465,-,-0.557
1/16/2018,11:00,-0.71,-,-0.753
1/16/2018,12:00,-0.883,-,-0.888
1/16/2018,13:00,-0.928,-,-0.922
1/16/2018,14:00,-0.84,-,-0.819
1/16/2018,15:00,-0.65,-,-0.65
1/16/2018,16:00,-0.395,-,-0.434
1/16/2018,17:00,-0.136,-,-0.211
1/16/2018,18:00,0.06,-,-0.033
1/16/2018,19:00,0.153,-,0.065
1/16/2018,20:00,0.138,-,0.063
1/16/2018,21:00,0.041,-,-0.024
1/16/2018,22:00,-0.102,-,-0.148
1/16/2018,23:00,-0.254,-,-0.268
1/17/2018,0:00,-0.365,-,-0.371
1/17/2018,1:00,-0.377,-,-0.358
1/17/2018,2:00,-0.274,-,-0.254
1/17/2018,3:00,-0.098,-,-0.064
1/17/2018,4:00,0.101,-,0.157
1/17/2018,5:00,0.27,-,0.352
1/17/2018,6:00,0.353,-,0.461
1/17/2018,7:00,0.317,-,0.41
1/17/2018,8:00,0.167,-,0.226
1/17/2018,9:00,-0.06,-,-0.007
1/17/2018,10:00,-0.322,-,-0.259
1/17/2018,11:00,-0.583,-,-0.493
1/17/2018,12:00,-0.804,-,-0.697
1/17/2018,13:00,-0.923,-,-0.824
1/17/2018,14:00,-0.899,-,-0.807
1/17/2018,15:00,-0.751,-,-0.651
1/17/2018,16:00,-0.522,-,-0.465
1/17/2018,17:00,-0.258,-,-0.254
1/17/2018,18:00,-0.021,-,-0.052
1/17/2018,19:00,0.129,-,0.076
1/17/2018,20:00,0.167,-,0.072
1/17/2018,21:00,0.104,-,-0.031
1/17/2018,22:00,-0.025,-,-0.151
1/17/2018,23:00,-0.184,-,-0.318
1/18/2018,0:00,-0.332,-,-0.471
1/18/2018,1:00,-0.411,-,-0.537
1/18/2018,2:00,-0.372,-,-0.539
1/18/2018,3:00,-0.224,-,-0.511
1/18/2018,4:00,-0.023,-,-0.369
1/18/2018,5:00,0.176,-,-0.242
1/18/2018,6:00,0.32,-,-0.144
1/18/2018,7:00,0.355,-,-0.106
1/18/2018,8:00,0.265,-,-0.183
1/18/2018,9:00,0.073,-,-0.322
1/18/2018,10:00,-0.179,-,-0.508
1/18/2018,11:00,-0.446,-,-0.698
1/18/2018,12:00,-0.692,-,-0.89
1/18/2018,13:00,-0.868,-,-1.059
1/18/2018,14:00,-0.917,-,-1.162
1/18/2018,15:00,-0.823,-,-1.071
1/18/2018,16:00,-0.624,-,-0.901
1/18/2018,17:00,-0.371,-,-0.659
1/18/2018,18:00,-0.116,-,-0.4
1/18/2018,19:00,0.079,-,-0.196
1/18/2018,20:00,0.169,-,-0.075
1/18/2018,21:00,0.149,-,-0.048
1/18/2018,22:00,0.043,-,-0.101
1/18/2018,23:00,-0.112,-,-0.228
1/19/2018,0:00,-0.277,-,-0.349
1/19/2018,1:00,-0.404,-,-0.453
1/19/2018,2:00,-0.437,-,-0.462
1/19/2018,3:00,-0.346,-,-0.366
1/19/2018,4:00,-0.161,-,-0.208
1/19/2018,5:00,0.053,-,0.043
1/19/2018,6:00,0.239,-,0.236
1/19/2018,7:00,0.343,-,0.371
1/19/2018,8:00,0.325,-,0.348
1/19/2018,9:00,0.187,-,0.196
1/19/2018,10:00,-0.038,-,-0.019
1/19/2018,11:00,-0.304,-,-0.255
1/19/2018,12:00,-0.564,-,-0.491
1/19/2018,13:00,-0.775,-,-0.699
1/19/2018,14:00,-0.89,-,-0.851
1/19/2018,15:00,-0.865,-,-0.852
1/19/2018,16:00,-0.707,-,-0.695
1/19/2018,17:00,-0.47,-,-0.491
1/19/2018,18:00,-0.213,-,-0.22
1/19/2018,19:00,0.012,-,-0.005
1/19/2018,20:00,0.151,-,0.143
1/19/2018,21:00,0.179,-,0.183
1/19/2018,22:00,0.106,-,0.14
1/19/2018,23:00,-0.038,-,-0.035
1/20/2018,0:00,-0.212,-,-0.228
1/20/2018,1:00,-0.367,-,-0.382
1/20/2018,2:00,-0.46,-,-0.478
1/20/2018,3:00,-0.444,-,-0.426
1/20/2018,4:00,-0.306,-,-0.277
1/20/2018,5:00,-0.096,-,-0.051
1/20/2018,6:00,0.118,-,0.193
1/20/2018,7:00,0.276,-,0.375
1/20/2018,8:00,0.333,-,0.458
1/20/2018,9:00,0.267,-,0.355
1/20/2018,10:00,0.092,-,0.159
1/20/2018,11:00,-0.154,-,-0.097
1/20/2018,12:00,-0.421,-,-0.329
1/20/2018,13:00,-0.656,-,-0.55
1/20/2018,14:00,-0.817,-,-0.725
1/20/2018,15:00,-0.865,-,-0.775
1/20/2018,16:00,-0.771,-,-0.647
1/20/2018,17:00,-0.563,-,-0.464
1/20/2018,18:00,-0.306,-,-0.223
1/20/2018,19:00,-0.065,-,0.031
1/20/2018,20:00,0.113,-,0.189
1/20/2018,21:00,0.192,-,0.309
1/20/2018,22:00,0.162,-,0.245
1/20/2018,23:00,0.041,-,0.089
1/21/2018,0:00,-0.132,-,-0.084
1/21/2018,1:00,-0.309,-,-0.263
1/21/2018,2:00,-0.442,-,-0.396
1/21/2018,3:00,-0.496,-,-0.411
1/21/2018,4:00,-0.436,-,-0.338
1/21/2018,5:00,-0.264,-,-0.139
1/21/2018,6:00,-0.043,-,0.078
1/21/2018,7:00,0.153,-,0.302
1/21/2018,8:00,0.275,-,0.465
1/21/2018,9:00,0.29,-,0.451
1/21/2018,10:00,0.188,-,0.344
1/21/2018,11:00,-0.01,-,0.106
1/21/2018,12:00,-0.262,-,-0.133
1/21/2018,13:00,-0.51,-,-0.379
1/21/2018,14:00,-0.704,-,-0.578
1/21/2018,15:00,-0.809,-,-0.725
1/21/2018,16:00,-0.794,-,-0.69
1/21/2018,17:00,-0.644,-,-0.541
1/21/2018,18:00,-0.404,-,-0.303
1/21/2018,19:00,-0.152,-,-0.048
1/21/2018,20:00,0.055,-,0.186
1/21/2018,21:00,0.183,-,0.332
1/21/2018,22:00,0.206,-,0.356
1/21/2018,23:00,0.123,-,0.249
1/22/2018,0:00,-0.035,-,0.073
1/22/2018,1:00,-0.223,-,-0.118
1/22/2018,2:00,-0.389,-,-0.301
1/22/2018,3:00,-0.497,-,-0.424
1/22/2018,4:00,-0.518,-,-0.389
1/22/2018,5:00,-0.423,-,-0.274
1/22/2018,6:00,-0.235,-,-0.052
1/22/2018,7:00,-0.024,-,0.175
1/22/2018,8:00,0.145,-,0.346
1/22/2018,9:00,0.234,-,0.432
1/22/2018,10:00,0.221,-,0.382
1/22/2018,11:00,0.099,-,0.238
1/22/2018,12:00,-0.105,-,0.043
1/22/2018,13:00,-0.34,-,-0.174
1/22/2018,14:00,-0.552,-,-0.363
1/22/2018,15:00,-0.699,-,-0.506
1/22/2018,16:00,-0.752,-,-0.506
1/22/2018,17:00,-0.685,-,-0.398
1/22/2018,18:00,-0.499,-,-0.209
1/22/2018,19:00,-0.255,-,0.034
1/22/2018,20:00,-0.027,-,0.257
1/22/2018,21:00,0.142,-,0.441
1/22/2018,22:00,0.222,-,0.486
1/22/2018,23:00,0.196,-,0.443
1/23/2018,0:00,0.074,-,0.322
1/23/2018,1:00,-0.106,-,0.183
1/23/2018,2:00,-0.293,-,0.005
1/23/2018,3:00,-0.445,-,-0.15
1/23/2018,4:00,-0.534,-,-0.238
1/23/2018,5:00,-0.532,-,-0.205
1/23/2018,6:00,-0.423,-,-0.078
1/23/2018,7:00,-0.24,-,0.085
1/23/2018,8:00,-0.052,-,0.284
1/23/2018,9:00,0.09,-,0.437
1/23/2018,10:00,0.161,-,0.49
1/23/2018,11:00,0.136,-,0.467
1/23/2018,12:00,0.015,-,0.298
1/23/2018,13:00,-0.17,-,0.116
1/23/2018,14:00,-0.37,-,-0.093
1/23/2018,15:00,-0.539,-,-0.281
1/23/2018,16:00,-0.642,-,-0.408
1/23/2018,17:00,-0.655,-,-0.403
1/23/2018,18:00,-0.556,-,-0.303
1/23/2018,19:00,-0.361,-,-0.147
1/23/2018,20:00,-0.134,-,0.036
1/23/2018,21:00,0.063,-,0.22
1/23/2018,22:00,0.195,-,0.329
1/23/2018,23:00,0.237,-,0.347
1/24/2018,0:00,0.175,-,0.259
1/24/2018,1:00,0.032,-,0.123
1/24/2018,2:00,-0.153,-,-0.051
1/24/2018,3:00,-0.335,-,-0.23
1/24/2018,4:00,-0.479,-,-0.37
1/24/2018,5:00,-0.56,-,-0.441
1/24/2018,6:00,-0.555,-,-0.397
1/24/2018,7:00,-0.454,-,-0.336
1/24/2018,8:00,-0.294,-,-0.231
1/24/2018,9:00,-0.13,-,-0.123
1/24/2018,10:00,-0.002,-,-0.006
1/24/2018,11:00,0.066,-,0.022
1/24/2018,12:00,0.051,-,-0.043
1/24/2018,13:00,-0.044,-,-0.152
1/24/2018,14:00,-0.189,-,-0.262
1/24/2018,15:00,-0.345,-,-0.407
1/24/2018,16:00,-0.474,-,-0.53
1/24/2018,17:00,-0.545,-,-0.56
1/24/2018,18:00,-0.537,-,-0.495
1/24/2018,19:00,-0.433,-,-0.372
1/24/2018,20:00,-0.252,-,-0.206
1/24/2018,21:00,-0.051,-,-0.046
1/24/2018,22:00,0.117,-,0.104
1/24/2018,23:00,0.223,-,0.168
1/25/2018,0:00,0.239,-,0.162
1/25/2018,1:00,0.163,-,0.056
1/25/2018,2:00,0.015,-,-0.116
1/25/2018,3:00,-0.169,-,-0.304
1/25/2018,4:00,-0.35,-,-0.507
1/25/2018,5:00,-0.497,-,-0.681
1/25/2018,6:00,-0.589,-,-0.787
1/25/2018,7:00,-0.603,-,-0.849
1/25/2018,8:00,-0.529,-,-0.806
1/25/2018,9:00,-0.395,-,-0.705
1/25/2018,10:00,-0.247,-,-0.566
1/25/2018,11:00,-0.116,-,-0.472
1/25/2018,12:00,-0.03,-,-0.434
1/25/2018,13:00,-0.01,-,-0.44
1/25/2018,14:00,-0.059,-,-0.514
1/25/2018,15:00,-0.158,-,-0.601
1/25/2018,16:00,-0.275,-,-0.693
1/25/2018,17:00,-0.375,-,-0.736
1/25/2018,18:00,-0.433,-,-0.77
1/25/2018,19:00,-0.428,-,-0.691
1/25/2018,20:00,-0.34,-,-0.573
1/25/2018,21:00,-0.181,-,-0.382
1/25/2018,22:00,-0.004,-,-0.189
1/25/2018,23:00,0.145,-,-0.033
1/26/2018,0:00,0.238,-,0.039
1/26/2018,1:00,0.251,-,0.047
1/26/2018,2:00,0.176,-,-0.051
1/26/2018,3:00,0.03,-,-0.239
1/26/2018,4:00,-0.157,-,-0.432
1/26/2018,5:00,-0.347,-,-0.628
1/26/2018,6:00,-0.513,-,-0.796
1/26/2018,7:00,-0.637,-,-0.924
1/26/2018,8:00,-0.687,-,-0.953
1/26/2018,9:00,-0.643,-,-0.882
1/26/2018,10:00,-0.528,-,-0.739
1/26/2018,11:00,-0.38,-,-0.531
1/26/2018,12:00,-0.229,-,-0.314
1/26/2018,13:00,-0.101,-,-0.165
1/26/2018,14:00,-0.031,-,-0.07
1/26/2018,15:00,-0.031,-,-0.052
1/26/2018,16:00,-0.09,-,-0.119
1/26/2018,17:00,-0.179,-,-0.201
1/26/2018,18:00,-0.268,-,-0.283
1/26/2018,19:00,-0.335,-,-0.345
1/26/2018,20:00,-0.352,-,-0.335
1/26/2018,21:00,-0.286,-,-0.223
