Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
4/3/2019,9:00,-0.16,-,-0.067
4/3/2019,10:00,-0.375,-,-0.292
4/3/2019,11:00,-0.539,-,-0.481
4/3/2019,12:00,-0.599,-,-0.572
4/3/2019,13:00,-0.541,-,-0.491
4/3/2019,14:00,-0.386,-,-0.333
4/3/2019,15:00,-0.168,-,-0.107
4/3/2019,16:00,0.058,-,0.134
4/3/2019,17:00,0.226,-,0.304
4/3/2019,18:00,0.294,-,0.368
4/3/2019,19:00,0.252,-,0.327
4/3/2019,20:00,0.117,-,0.199
4/3/2019,21:00,-0.073,-,0.012
4/3/2019,22:00,-0.277,-,-0.196
4/3/2019,23:00,-0.45,-,-0.381
4/4/2019,0:00,-0.531,-,-0.501
4/4/2019,1:00,-0.486,-,-0.445
4/4/2019,2:00,-0.334,-,-0.262
4/4/2019,3:00,-0.118,-,-0.033
4/4/2019,4:00,0.112,-,0.204
4/4/2019,5:00,0.291,-,0.399
4/4/2019,6:00,0.369,-,0.493
4/4/2019,7:00,0.329,-,0.458
4/4/2019,8:00,0.188,-,0.285
4/4/2019,9:00,-0.015,-,0.065
4/4/2019,10:00,-0.237,-,-0.155
4/4/2019,11:00,-0.44,-,-0.362
4/4/2019,12:00,-0.565,-,-0.479
4/4/2019,13:00,-0.566,-,-0.422
4/4/2019,14:00,-0.444,-,-0.245
4/4/2019,15:00,-0.242,-,-0.015
4/4/2019,16:00,-0.009,-,0.245
4/4/2019,17:00,0.196,-,0.466
4/4/2019,18:00,0.314,-,0.614
4/4/2019,19:00,0.315,-,0.597
4/4/2019,20:00,0.206,-,0.48
4/4/2019,21:00,0.02,-,0.266
4/4/2019,22:00,-0.197,-,0.02
4/4/2019,23:00,-0.408,-,-0.222
4/5/2019,0:00,-0.56,-,-0.4
4/5/2019,1:00,-0.593,-,-0.423
4/5/2019,2:00,-0.489,-,-0.246
4/5/2019,3:00,-0.29,-,-0.034
4/5/2019,4:00,-0.047,-,0.278
4/5/2019,5:00,0.183,-,0.532
4/5/2019,6:00,0.337,-,0.689
4/5/2019,7:00,0.373,-,0.862
4/5/2019,8:00,0.288,-,0.625
4/5/2019,9:00,0.116,-,0.51
4/5/2019,10:00,-0.099,-,0.313
4/5/2019,11:00,-0.315,-,0.029
4/5/2019,12:00,-0.486,-,-0.183
4/5/2019,13:00,-0.553,-,-0.27
4/5/2019,14:00,-0.482,-,-0.182
4/5/2019,15:00,-0.303,-,-0.042
4/5/2019,16:00,-0.074,-,0.239
4/5/2019,17:00,0.151,-,0.459
4/5/2019,18:00,0.313,-,0.673
4/5/2019,19:00,0.362,-,0.735
4/5/2019,20:00,0.288,-,0.634
4/5/2019,21:00,0.119,-,0.448
4/5/2019,22:00,-0.104,-,0.184
4/5/2019,23:00,-0.335,-,-0.068
4/6/2019,0:00,-0.534,-,-0.304
4/6/2019,1:00,-0.644,-,-0.441
4/6/2019,2:00,-0.616,-,-0.354
4/6/2019,3:00,-0.457,-,-0.153
4/6/2019,4:00,-0.223,-,0.089
4/6/2019,5:00,0.03,-,0.388
4/6/2019,6:00,0.242,-,0.641
4/6/2019,7:00,0.355,-,0.767
4/6/2019,8:00,0.342,-,0.716
4/6/2019,9:00,0.221,-,0.548
4/6/2019,10:00,0.03,-,0.313
4/6/2019,11:00,-0.184,-,0.073
4/6/2019,12:00,-0.377,-,-0.133
4/6/2019,13:00,-0.498,-,-0.274
4/6/2019,14:00,-0.494,-,-0.248
4/6/2019,15:00,-0.356,-,-0.081
4/6/2019,16:00,-0.137,-,0.148
4/6/2019,17:00,0.099,-,0.388
4/6/2019,18:00,0.294,-,0.586
4/6/2019,19:00,0.393,-,0.698
4/6/2019,20:00,0.364,-,0.618
4/6/2019,21:00,0.222,-,0.42
4/6/2019,22:00,0.005,-,0.183
4/6/2019,23:00,-0.24,-,-0.084
4/7/2019,0:00,-0.469,-,-0.341
4/7/2019,1:00,-0.638,-,-0.552
4/7/2019,2:00,-0.693,-,-0.599
4/7/2019,3:00,-0.604,-,-0.428
4/7/2019,4:00,-0.401,-,-0.18
4/7/2019,5:00,-0.148,-,0.11
4/7/2019,6:00,0.097,-,0.38
4/7/2019,7:00,0.275,-,0.598
4/7/2019,8:00,0.341,-,0.657
4/7/2019,9:00,0.287,-,0.572
4/7/2019,10:00,0.141,-,0.392
4/7/2019,11:00,-0.055,-,0.168
4/7/2019,12:00,-0.254,-,-0.033
4/7/2019,13:00,-0.408,-,-0.204
4/7/2019,14:00,-0.467,-,-0.256
4/7/2019,15:00,-0.395,-,-0.142
4/7/2019,16:00,-0.206,-,0.053
4/7/2019,17:00,0.034,-,0.311
4/7/2019,18:00,0.255,-,0.58
4/7/2019,19:00,0.399,-,0.745
4/7/2019,20:00,0.426,-,0.753
4/7/2019,21:00,0.326,-,0.609
4/7/2019,22:00,0.13,-,0.383
4/7/2019,23:00,-0.12,-,0.127
4/8/2019,0:00,-0.374,-,-0.152
4/8/2019,1:00,-0.583,-,-0.384
4/8/2019,2:00,-0.708,-,-0.563
4/8/2019,3:00,-0.707,-,-0.482
4/8/2019,4:00,-0.569,-,-0.281
4/8/2019,5:00,-0.337,-,-0.04
4/8/2019,6:00,-0.082,-,0.23
4/8/2019,7:00,0.138,-,0.473
4/8/2019,8:00,0.276,-,0.64
4/8/2019,9:00,0.301,-,0.639
4/8/2019,10:00,0.22,-,0.508
4/8/2019,11:00,0.062,-,0.319
4/8/2019,12:00,-0.126,-,0.124
4/8/2019,13:00,-0.295,-,-0.066
4/8/2019,14:00,-0.398,-,-0.163
4/8/2019,15:00,-0.398,-,-0.098
4/8/2019,16:00,-0.272,-,0.072
4/8/2019,17:00,-0.051,-,0.321
4/8/2019,18:00,0.187,-,0.585
4/8/2019,19:00,0.372,-,0.806
4/8/2019,20:00,0.457,-,0.876
4/8/2019,21:00,0.418,-,0.826
4/8/2019,22:00,0.263,-,0.64
4/8/2019,23:00,0.027,-,0.379
4/9/2019,0:00,-0.239,-,0.086
4/9/2019,1:00,-0.482,-,-0.186
4/9/2019,2:00,-0.66,-,-0.385
4/9/2019,3:00,-0.74,-,-0.351
4/9/2019,4:00,-0.694,-,-0.325
4/9/2019,5:00,-0.522,-,-0.108
4/9/2019,6:00,-0.282,-,0.14
4/9/2019,7:00,-0.043,-,0.378
4/9/2019,8:00,0.145,-,0.587
4/9/2019,9:00,0.247,-,0.646
4/9/2019,10:00,0.245,-,0.673
4/9/2019,11:00,0.151,-,0.605
4/9/2019,12:00,-0.004,-,0.487
4/9/2019,13:00,-0.169,-,0.266
4/9/2019,14:00,-0.296,-,0.137
4/9/2019,15:00,-0.352,-,0.072
4/9/2019,16:00,-0.305,-,0.131
4/9/2019,17:00,-0.143,-,0.265
4/9/2019,18:00,0.087,-,0.502
4/9/2019,19:00,0.3,-,0.711
4/9/2019,20:00,0.438,-,0.865
4/9/2019,21:00,0.47,-,0.92
4/9/2019,22:00,0.381,-,0.795
4/9/2019,23:00,0.189,-,0.579
4/10/2019,0:00,-0.066,-,0.321
4/10/2019,1:00,-0.328,-,0.061
4/10/2019,2:00,-0.547,-,-0.183
4/10/2019,3:00,-0.692,-,-0.359
4/10/2019,4:00,-0.739,-,-0.392
4/10/2019,5:00,-0.663,-,-0.292
4/10/2019,6:00,-0.479,-,-0.111
4/10/2019,7:00,-0.252,-,0.102
4/10/2019,8:00,-0.042,-,0.28
4/10/2019,9:00,0.118,-,0.472
4/10/2019,10:00,0.198,-,0.537
4/10/2019,11:00,0.184,-,0.461
4/10/2019,12:00,0.092,-,0.349
4/10/2019,13:00,-0.043,-,0.223
4/10/2019,14:00,-0.173,-,0.074
4/10/2019,15:00,-0.262,-,-0.025
4/10/2019,16:00,-0.282,-,-0.01
4/10/2019,17:00,-0.206,-,0.069
4/10/2019,18:00,-0.032,-,0.246
4/10/2019,19:00,0.181,-,0.45
4/10/2019,20:00,0.357,-,0.618
4/10/2019,21:00,0.453,-,0.7
4/10/2019,22:00,0.448,-,0.649
4/10/2019,23:00,0.331,-,0.503
4/11/2019,0:00,0.124,-,0.284
4/11/2019,1:00,-0.125,-,0.047
4/11/2019,2:00,-0.367,-,-0.191
4/11/2019,3:00,-0.56,-,-0.39
4/11/2019,4:00,-0.683,-,-0.517
4/11/2019,5:00,-0.713,-,-0.535
4/11/2019,6:00,-0.63,-,-0.423
4/11/2019,7:00,-0.458,-,-0.268
4/11/2019,8:00,-0.258,-,-0.08
4/11/2019,9:00,-0.074,-,0.111
4/11/2019,10:00,0.069,-,0.258
4/11/2019,11:00,0.142,-,0.351
4/11/2019,12:00,0.132,-,0.357
4/11/2019,13:00,0.059,-,0.291
4/11/2019,14:00,-0.045,-,0.195
4/11/2019,15:00,-0.143,-,0.099
4/11/2019,16:00,-0.206,-,0.043
4/11/2019,17:00,-0.209,-,0.056
4/11/2019,18:00,-0.127,-,0.168
4/11/2019,19:00,0.033,-,0.341
4/11/2019,20:00,0.214,-,0.524
4/11/2019,21:00,0.356,-,0.673
4/11/2019,22:00,0.428,-,0.735
4/11/2019,23:00,0.407,-,0.692
4/12/2019,0:00,0.286,-,0.546
4/12/2019,1:00,0.092,-,0.357
4/12/2019,2:00,-0.134,-,0.122
4/12/2019,3:00,-0.351,-,-0.088
4/12/2019,4:00,-0.527,-,-0.277
4/12/2019,5:00,-0.644,-,-0.41
4/12/2019,6:00,-0.677,-,-0.424
4/12/2019,7:00,-0.61,-,-0.346
4/12/2019,8:00,-0.468,-,-0.224
4/12/2019,9:00,-0.296,-,-0.053
4/12/2019,10:00,-0.127,-,0.154
4/12/2019,11:00,0.014,-,0.314
4/12/2019,12:00,0.095,-,0.401
4/12/2019,13:00,0.107,-,0.433
4/12/2019,14:00,0.063,-,0.376
4/12/2019,15:00,-0.014,-,0.281
4/12/2019,16:00,-0.093,-,0.207
4/12/2019,17:00,-0.149,-,0.158
4/12/2019,18:00,-0.158,-,0.135
4/12/2019,19:00,-0.094,-,0.182
4/12/2019,20:00,0.035,-,0.288
4/12/2019,21:00,0.185,-,0.414
4/12/2019,22:00,0.308,-,0.518
4/12/2019,23:00,0.376,-,0.577
4/13/2019,0:00,0.366,-,0.545
4/13/2019,1:00,0.269,-,0.437
4/13/2019,2:00,0.107,-,0.295
4/13/2019,3:00,-0.09,-,0.121
4/13/2019,4:00,-0.29,-,-0.076
4/13/2019,5:00,-0.463,-,-0.243
4/13/2019,6:00,-0.591,-,-0.36
4/13/2019,7:00,-0.649,-,-0.416
4/13/2019,8:00,-0.615,-,-0.374
4/13/2019,9:00,-0.502,-,-0.217
4/13/2019,10:00,-0.347,-,-0.027
4/13/2019,11:00,-0.178,-,0.143
4/13/2019,12:00,-0.025,-,0.329
4/13/2019,13:00,0.08,-,0.443
4/13/2019,14:00,0.121,-,0.537
4/13/2019,15:00,0.1,-,0.54
4/13/2019,16:00,0.036,-,0.48
4/13/2019,17:00,-0.044,-,0.375
4/13/2019,18:00,-0.116,-,0.256
4/13/2019,19:00,-0.154,-,0.169
4/13/2019,20:00,-0.125,-,0.148
4/13/2019,21:00,-0.026,-,0.215
4/13/2019,22:00,0.107,-,0.332
4/13/2019,23:00,0.231,-,0.486
4/14/2019,0:00,0.32,-,0.599
4/14/2019,1:00,0.345,-,0.641
4/14/2019,2:00,0.291,-,0.611
4/14/2019,3:00,0.166,-,0.563
4/14/2019,4:00,-0.01,-,0.423
4/14/2019,5:00,-0.203,-,0.227
4/14/2019,6:00,-0.389,-,0.046
4/14/2019,7:00,-0.548,-,-0.139
4/14/2019,8:00,-0.641,-,-0.255
4/14/2019,9:00,-0.636,-,-0.257
4/14/2019,10:00,-0.541,-,-0.145
4/14/2019,11:00,-0.389,-,0.024
4/14/2019,12:00,-0.205,-,0.229
4/14/2019,13:00,-0.024,-,0.415
4/14/2019,14:00,0.11,-,0.571
4/14/2019,15:00,0.171,-,0.681
4/14/2019,16:00,0.156,-,0.735
4/14/2019,17:00,0.084,-,0.71
4/14/2019,18:00,-0.019,-,0.655
4/14/2019,19:00,-0.129,-,0.491
4/14/2019,20:00,-0.21,-,0.392
4/14/2019,21:00,-0.214,-,0.267
4/14/2019,22:00,-0.133,-,0.344
4/14/2019,23:00,-0.001,-,0.371
4/15/2019,0:00,0.147,-,0.435
4/15/2019,1:00,0.279,-,0.595
4/15/2019,2:00,0.355,-,0.646
4/15/2019,3:00,0.345,-,0.69
4/15/2019,4:00,0.248,-,0.681
4/15/2019,5:00,0.084,-,0.546
4/15/2019,6:00,-0.117,-,0.353
4/15/2019,7:00,-0.33,-,0.145
4/15/2019,8:00,-0.525,-,-0.068
4/15/2019,9:00,-0.647,-,-0.251
4/15/2019,10:00,-0.657,-,-0.412
4/15/2019,11:00,-0.563,-,-0.482
4/15/2019,12:00,-0.395,-,-0.43
4/15/2019,13:00,-0.182,-,-0.316
4/15/2019,14:00,0.029,-,-0.17
4/15/2019,15:00,0.181,-,-0.002
4/15/2019,16:00,0.241,-,0.163
4/15/2019,17:00,0.21,-,0.255
4/15/2019,18:00,0.108,-,0.207
4/15/2019,19:00,-0.038,-,0.107
4/15/2019,20:00,-0.198,-,-0.074
4/15/2019,21:00,-0.318,-,-0.212
4/15/2019,22:00,-0.342,-,-0.295
4/15/2019,23:00,-0.263,-,-0.312
4/16/2019,0:00,-0.112,-,-0.262
4/16/2019,1:00,0.08,-,-0.155
4/16/2019,2:00,0.266,-,-0.011
4/16/2019,3:00,0.39,-,0.116
4/16/2019,4:00,0.412,-,0.17
4/16/2019,5:00,0.329,-,0.172
4/16/2019,6:00,0.163,-,0.053
4/16/2019,7:00,-0.057,-,-0.129
4/16/2019,8:00,-0.3,-,-0.326
4/16/2019,9:00,-0.521,-,-0.523
4/16/2019,10:00,-0.653,-,-0.689
4/16/2019,11:00,-0.657,-,-0.785
4/16/2019,12:00,-0.546,-,-0.687
4/16/2019,13:00,-0.347,-,-0.524
4/16/2019,14:00,-0.1,-,-0.31
4/16/2019,15:00,0.128,-,-0.063
4/16/2019,16:00,0.273,-,0.121
4/16/2019,17:00,0.31,-,0.234
4/16/2019,18:00,0.241,-,0.259
4/16/2019,19:00,0.091,-,0.177
4/16/2019,20:00,-0.108,-,0.003
4/16/2019,21:00,-0.312,-,-0.183
4/16/2019,22:00,-0.456,-,-0.359
4/16/2019,23:00,-0.484,-,-0.422
4/17/2019,0:00,-0.389,-,-0.407
4/17/2019,1:00,-0.2,-,-0.279
4/17/2019,2:00,0.043,-,-0.068
4/17/2019,3:00,0.277,-,0.196
4/17/2019,4:00,0.431,-,0.408
4/17/2019,5:00,0.467,-,0.463
4/17/2019,6:00,0.385,-,0.397
4/17/2019,7:00,0.206,-,0.229
4/17/2019,8:00,-0.035,-,-0.003
4/17/2019,9:00,-0.297,-,-0.235
4/17/2019,10:00,-0.522,-,-0.444
4/17/2019,11:00,-0.642,-,-0.589
4/17/2019,12:00,-0.622,-,-0.568
4/17/2019,13:00,-0.475,-,-0.417
4/17/2019,14:00,-0.239,-,-0.192
4/17/2019,15:00,0.028,-,0.074
4/17/2019,16:00,0.249,-,0.334
4/17/2019,17:00,0.365,-,0.509
4/17/2019,18:00,0.356,-,0.568
4/17/2019,19:00,0.233,-,0.462
4/17/2019,20:00,0.028,-,0.251
4/17/2019,21:00,-0.216,-,-0.005
4/17/2019,22:00,-0.448,-,-0.255
4/17/2019,23:00,-0.599,-,-0.464
4/18/2019,0:00,-0.613,-,-0.544
4/18/2019,1:00,-0.485,-,-0.414
4/18/2019,2:00,-0.25,-,-0.21
4/18/2019,3:00,0.035,-,0.084
4/18/2019,4:00,0.296,-,0.367
4/18/2019,5:00,0.46,-,0.639
4/18/2019,6:00,0.494,-,0.705
4/18/2019,7:00,0.399,-,0.587
4/18/2019,8:00,0.203,-,0.405
4/18/2019,9:00,-0.048,-,0.157
4/18/2019,10:00,-0.309,-,-0.09
4/18/2019,11:00,-0.517,-,-0.302
4/18/2019,12:00,-0.604,-,-0.406
4/18/2019,13:00,-0.539,-,-0.303
4/18/2019,14:00,-0.35,-,-0.084
4/18/2019,15:00,-0.088,-,0.177
4/18/2019,16:00,0.177,-,0.471
4/18/2019,17:00,0.368,-,0.689
4/18/2019,18:00,0.433,-,0.799
4/18/2019,19:00,0.363,-,0.694
4/18/2019,20:00,0.181,-,0.501
4/18/2019,21:00,-0.069,-,0.226
4/18/2019,22:00,-0.341,-,-0.065
4/18/2019,23:00,-0.583,-,-0.308
4/19/2019,0:00,-0.722,-,-0.457
4/19/2019,1:00,-0.702,-,-0.372
4/19/2019,2:00,-0.533,-,-0.185
4/19/2019,3:00,-0.262,-,0.092
4/19/2019,4:00,0.047,-,0.407
4/19/2019,5:00,0.312,-,0.699
4/19/2019,6:00,0.467,-,0.894
4/19/2019,7:00,0.481,-,0.941
4/19/2019,8:00,0.367,-,0.804
4/19/2019,9:00,0.164,-,0.632
4/19/2019,10:00,-0.082,-,0.44
4/19/2019,11:00,-0.325,-,0.272
4/19/2019,12:00,-0.497,-,0.161
4/19/2019,13:00,-0.531,-,0.176
4/19/2019,14:00,-0.413,-,0.35
4/19/2019,15:00,-0.189,-,0.556
4/19/2019,16:00,0.08,-,0.87
4/19/2019,17:00,0.32,-,1.091
4/19/2019,18:00,0.46,-,1.224
4/19/2019,19:00,0.46,-,1.153
4/19/2019,20:00,0.326,-,1.02
4/19/2019,21:00,0.096,-,0.817
4/19/2019,22:00,-0.182,-,0.536
4/19/2019,23:00,-0.466,-,0.284
4/20/2019,0:00,-0.697,-,0.019
4/20/2019,1:00,-0.802,-,-0.116
4/20/2019,2:00,-0.739,-,-0.104
4/20/2019,3:00,-0.534,-,-0.067
4/20/2019,4:00,-0.242,-,0.061
4/20/2019,5:00,0.067,-,0.267
4/20/2019,6:00,0.317,-,0.44
4/20/2019,7:00,0.443,-,0.496
4/20/2019,8:00,0.431,-,0.513
4/20/2019,9:00,0.303,-,0.408
4/20/2019,10:00,0.103,-,0.357
4/20/2019,11:00,-0.126,-,0.149
4/20/2019,12:00,-0.334,-,0.055
4/20/2019,13:00,-0.453,-,-0.051
4/20/2019,14:00,-0.424,-,-0.089
4/20/2019,15:00,-0.26,-,-0.024
4/20/2019,16:00,-0.019,-,0.068
4/20/2019,17:00,0.236,-,0.211
4/20/2019,18:00,0.433,-,0.349
4/20/2019,19:00,0.508,-,0.415
4/20/2019,20:00,0.439,-,0.374
4/20/2019,21:00,0.253,-,0.23
4/20/2019,22:00,-0.007,-,0.085
4/20/2019,23:00,-0.296,-,-0.113
4/21/2019,0:00,-0.571,-,-0.313
4/21/2019,1:00,-0.772,-,-0.506
4/21/2019,2:00,-0.829,-,-0.567
4/21/2019,3:00,-0.724,-,-0.537
4/21/2019,4:00,-0.496,-,-0.413
4/21/2019,5:00,-0.202,-,-0.232
4/21/2019,6:00,0.089,-,-0.05
4/21/2019,7:00,0.304,-,0.104
4/21/2019,8:00,0.392,-,0.216
4/21/2019,9:00,0.355,-,0.217
4/21/2019,10:00,0.222,-,0.11
4/21/2019,11:00,0.034,-,-0.038
4/21/2019,12:00,-0.167,-,-0.188
4/21/2019,13:00,-0.328,-,-0.296
4/21/2019,14:00,-0.384,-,-0.323
4/21/2019,15:00,-0.298,-,-0.235
4/21/2019,16:00,-0.104,-,-0.055
4/21/2019,17:00,0.137,-,0.142
4/21/2019,18:00,0.36,-,0.342
4/21/2019,19:00,0.498,-,0.462
4/21/2019,20:00,0.504,-,0.442
4/21/2019,21:00,0.379,-,0.295
4/21/2019,22:00,0.158,-,0.094
4/21/2019,23:00,-0.116,-,-0.146
4/22/2019,0:00,-0.397,-,-0.397
4/22/2019,1:00,-0.643,-,-0.621
4/22/2019,2:00,-0.796,-,-0.785
4/22/2019,3:00,-0.804,-,-0.789
4/22/2019,4:00,-0.667,-,-0.66
4/22/2019,5:00,-0.431,-,-0.48
4/22/2019,6:00,-0.153,-,-0.255
4/22/2019,7:00,0.103,-,-0.051
4/22/2019,8:00,0.273,-,0.089
4/22/2019,9:00,0.326,-,0.154
4/22/2019,10:00,0.272,-,0.119
4/22/2019,11:00,0.139,-,0.01
4/22/2019,12:00,-0.032,-,-0.141
4/22/2019,13:00,-0.195,-,-0.276
4/22/2019,14:00,-0.301,-,-0.369
4/22/2019,15:00,-0.298,-,-0.355
4/22/2019,16:00,-0.171,-,-0.225
4/22/2019,17:00,0.035,-,-0.039
4/22/2019,18:00,0.257,-,0.177
4/22/2019,19:00,0.433,-,0.38
4/22/2019,20:00,0.508,-,0.479
4/22/2019,21:00,0.457,-,0.441
4/22/2019,22:00,0.294,-,0.277
4/22/2019,23:00,0.055,-,0.055
4/23/2019,0:00,-0.215,-,-0.18
4/23/2019,1:00,-0.47,-,-0.432
4/23/2019,2:00,-0.671,-,-0.631
4/23/2019,3:00,-0.773,-,-0.743
4/23/2019,4:00,-0.739,-,-0.693
4/23/2019,5:00,-0.583,-,-0.504
4/23/2019,6:00,-0.355,-,-0.339
4/23/2019,7:00,-0.108,-,-0.13
4/23/2019,8:00,0.103,-,0.044
4/23/2019,9:00,0.231,-,0.163
4/23/2019,10:00,0.256,-,0.207
4/23/2019,11:00,0.19,-,0.143
4/23/2019,12:00,0.064,-,0.017
4/23/2019,13:00,-0.08,-,-0.104
4/23/2019,14:00,-0.2,-,-0.189
4/23/2019,15:00,-0.256,-,-0.232
4/23/2019,16:00,-0.209,-,-0.151
4/23/2019,17:00,-0.058,-,-0.016
4/23/2019,18:00,0.141,-,0.193
4/23/2019,19:00,0.327,-,0.4
4/23/2019,20:00,0.45,-,0.531
4/23/2019,21:00,0.472,-,0.533
4/23/2019,22:00,0.381,-,0.424
4/23/2019,23:00,0.197,-,0.216
4/24/2019,0:00,-0.042,-,-0.016
4/24/2019,1:00,-0.288,-,-0.262
4/24/2019,2:00,-0.502,-,-0.471
4/24/2019,3:00,-0.656,-,-0.628
4/24/2019,4:00,-0.713,-,-0.682
4/24/2019,5:00,-0.649,-,-0.572
4/24/2019,6:00,-0.489,-,-0.427
4/24/2019,7:00,-0.285,-,-0.234
4/24/2019,8:00,-0.078,-,-0.043
4/24/2019,9:00,0.091,-,0.116
4/24/2019,10:00,0.186,-,0.181
4/24/2019,11:00,0.191,-,0.205
4/24/2019,12:00,0.121,-,0.155
4/24/2019,13:00,0.01,-,0.051
4/24/2019,14:00,-0.101,-,-0.032
4/24/2019,15:00,-0.183,-,-0.08
4/24/2019,16:00,-0.203,-,-0.08
4/24/2019,17:00,-0.129,-,0.001
4/24/2019,18:00,0.025,-,0.166
4/24/2019,19:00,0.198,-,0.361
4/24/2019,20:00,0.34,-,0.501
4/24/2019,21:00,0.418,-,0.557
4/24/2019,22:00,0.404,-,0.517
4/24/2019,23:00,0.292,-,0.37
4/25/2019,0:00,0.106,-,0.188
4/25/2019,1:00,-0.113,-,-0.024
4/25/2019,2:00,-0.321,-,-0.223
4/25/2019,3:00,-0.493,-,-0.401
4/25/2019,4:00,-0.607,-,-0.512
4/25/2019,5:00,-0.631,-,-0.512
4/25/2019,6:00,-0.554,-,-0.425
4/25/2019,7:00,-0.408,-,-0.249
4/25/2019,8:00,-0.237,-,-0.079
4/25/2019,9:00,-0.066,-,0.083
4/25/2019,10:00,0.073,-,0.216
4/25/2019,11:00,0.145,-,0.299
4/25/2019,12:00,0.14,-,0.308
4/25/2019,13:00,0.077,-,0.264
4/25/2019,14:00,-0.012,-,0.192
4/25/2019,15:00,-0.096,-,0.111
4/25/2019,16:00,-0.154,-,0.078
4/25/2019,17:00,-0.154,-,0.087
4/25/2019,18:00,-0.072,-,0.165
4/25/2019,19:00,0.064,-,0.327
4/25/2019,20:00,0.201,-,0.459
4/25/2019,21:00,0.305,-,0.557
4/25/2019,22:00,0.355,-,0.553
4/25/2019,23:00,0.324,-,0.517
4/26/2019,0:00,0.211,-,0.399
4/26/2019,1:00,0.042,-,0.253
4/26/2019,2:00,-0.143,-,0.122
4/26/2019,3:00,-0.313,-,-0.029
4/26/2019,4:00,-0.451,-,-0.137
4/26/2019,5:00,-0.538,-,-0.222
4/26/2019,6:00,-0.547,-,-0.173
4/26/2019,7:00,-0.474,-,-0.057
4/26/2019,8:00,-0.354,-,0.098
4/26/2019,9:00,-0.212,-,0.083
4/26/2019,10:00,-0.065,-,0.21
4/26/2019,11:00,0.055,-,0.284
4/26/2019,12:00,0.117,-,0.417
4/26/2019,13:00,0.115,-,0.412
4/26/2019,14:00,0.067,-,0.429
4/26/2019,15:00,-0.005,-,0.412
4/26/2019,16:00,-0.076,-,0.478
4/26/2019,17:00,-0.125,-,0.419
4/26/2019,18:00,-0.123,-,0.385
4/26/2019,19:00,-0.056,-,0.368
4/26/2019,20:00,0.05,-,0.344
4/26/2019,21:00,0.156,-,0.341
4/26/2019,22:00,0.239,-,0.383
4/26/2019,23:00,0.279,-,0.373
4/27/2019,0:00,0.251,-,0.315
4/27/2019,1:00,0.157,-,0.246
4/27/2019,2:00,0.021,-,0.126
4/27/2019,3:00,-0.131,-,0
4/27/2019,4:00,-0.273,-,-0.162
4/27/2019,5:00,-0.392,-,-0.3
4/27/2019,6:00,-0.469,-,-0.42
4/27/2019,7:00,-0.48,-,-0.459
4/27/2019,8:00,-0.426,-,-0.467
4/27/2019,9:00,-0.328,-,-0.402
